{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.984908407865033, 'speedup_best_over_ref': 0.984908407865033, 'xsmm_custom_avg': 3.09488, 'xsmm_custom_best': 3.09488, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.048173333333333, 'xsmm_reference_best': 3.048173333333333, 'xsmm_reference_cpu_freq': 2.999971, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9919470177899166, 'speedup_best_over_ref': 0.9919470177899166, 'xsmm_custom_avg': 1.4450133333333335, 'xsmm_custom_best': 1.4450133333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.4333766666666667, 'xsmm_reference_best': 1.4333766666666667, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9697269209287481, 'speedup_best_over_ref': 0.9697269209287481, 'xsmm_custom_avg': 3.3421333333333334, 'xsmm_custom_best': 3.3421333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.240956666666667, 'xsmm_reference_best': 3.240956666666667, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9752668629796631, 'speedup_best_over_ref': 0.9752668629796631, 'xsmm_custom_avg': 1.4489333333333334, 'xsmm_custom_best': 1.4489333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.4130966666666667, 'xsmm_reference_best': 1.4130966666666667, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9858206160167826, 'speedup_best_over_ref': 0.9858206160167826, 'xsmm_custom_avg': 3.0793533333333336, 'xsmm_custom_best': 3.0793533333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.0356899999999998, 'xsmm_reference_best': 3.0356899999999998, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9904627999849047, 'speedup_best_over_ref': 0.9904627999849047, 'xsmm_custom_avg': 6.8895133333333325, 'xsmm_custom_best': 6.8895133333333325, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.823806666666667, 'xsmm_reference_best': 6.823806666666667, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1363420571179235, 'speedup_best_over_ref': 1.1363420571179235, 'xsmm_custom_avg': 8.158793333333334, 'xsmm_custom_best': 8.158793333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.27118, 'xsmm_reference_best': 9.27118, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0037980749079878, 'speedup_best_over_ref': 1.0037980749079878, 'xsmm_custom_avg': 14.712716666666665, 'xsmm_custom_best': 14.712716666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.768596666666665, 'xsmm_reference_best': 14.768596666666665, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1332280633196619, 'speedup_best_over_ref': 1.1332280633196619, 'xsmm_custom_avg': 11.92489, 'xsmm_custom_best': 11.92489, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.513620000000001, 'xsmm_reference_best': 13.513620000000001, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.97799516224134, 'speedup_best_over_ref': 0.97799516224134, 'xsmm_custom_avg': 10.76945, 'xsmm_custom_best': 10.76945, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.53247, 'xsmm_reference_best': 10.53247, 'xsmm_reference_cpu_freq': 2.999976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9438318620938283, 'speedup_best_over_ref': 0.9438318620938283, 'xsmm_custom_avg': 7.785196666666668, 'xsmm_custom_best': 7.785196666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.347916666666666, 'xsmm_reference_best': 7.347916666666666, 'xsmm_reference_cpu_freq': 2.999976, 'xsmm_reference_kernel_type': 'wide-sparse'}
