{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9807620691989978, 'speedup_best_over_ref': 0.9807620691989978, 'xsmm_custom_avg': 2.3630400000000003, 'xsmm_custom_best': 2.3630400000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.31758, 'xsmm_reference_best': 2.31758, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9903544127866578, 'speedup_best_over_ref': 0.9903544127866578, 'xsmm_custom_avg': 1.0792499999999998, 'xsmm_custom_best': 1.0792499999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0688400000000002, 'xsmm_reference_best': 1.0688400000000002, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9742970892869846, 'speedup_best_over_ref': 0.9742970892869846, 'xsmm_custom_avg': 2.5301933333333335, 'xsmm_custom_best': 2.5301933333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.46516, 'xsmm_reference_best': 2.46516, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9793636221279941, 'speedup_best_over_ref': 0.9793636221279941, 'xsmm_custom_avg': 1.0856233333333334, 'xsmm_custom_best': 1.0856233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.06322, 'xsmm_reference_best': 1.06322, 'xsmm_reference_cpu_freq': 2.999985, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9834519931490747, 'speedup_best_over_ref': 0.9834519931490747, 'xsmm_custom_avg': 2.3821600000000003, 'xsmm_custom_best': 2.3821600000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.34274, 'xsmm_reference_best': 2.34274, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9896463927565506, 'speedup_best_over_ref': 0.9896463927565506, 'xsmm_custom_avg': 5.397796666666666, 'xsmm_custom_best': 5.397796666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.3419099999999995, 'xsmm_reference_best': 5.3419099999999995, 'xsmm_reference_cpu_freq': 2.999961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0806313363185482, 'speedup_best_over_ref': 1.0806313363185482, 'xsmm_custom_avg': 6.004406666666667, 'xsmm_custom_best': 6.004406666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.48855, 'xsmm_reference_best': 6.48855, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0104736276507773, 'speedup_best_over_ref': 1.0104736276507773, 'xsmm_custom_avg': 10.65788, 'xsmm_custom_best': 10.65788, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.769506666666667, 'xsmm_reference_best': 10.769506666666667, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.1584215075081887, 'speedup_best_over_ref': 1.1584215075081887, 'xsmm_custom_avg': 8.789736666666666, 'xsmm_custom_best': 8.789736666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.182220000000001, 'xsmm_reference_best': 10.182220000000001, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9655173643625272, 'speedup_best_over_ref': 0.9655173643625272, 'xsmm_custom_avg': 8.411576666666667, 'xsmm_custom_best': 8.411576666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.121523333333332, 'xsmm_reference_best': 8.121523333333332, 'xsmm_reference_cpu_freq': 2.99994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9496055469765275, 'speedup_best_over_ref': 0.9496055469765275, 'xsmm_custom_avg': 5.994376666666667, 'xsmm_custom_best': 5.994376666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.692293333333334, 'xsmm_reference_best': 5.692293333333334, 'xsmm_reference_cpu_freq': 2.999991, 'xsmm_reference_kernel_type': 'wide-sparse'}
