{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9907299878698042, 'speedup_best_over_ref': 0.9907299878698042, 'xsmm_custom_avg': 3.0942066666666665, 'xsmm_custom_best': 3.0942066666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.0655233333333336, 'xsmm_reference_best': 3.0655233333333336, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0145228331921678, 'speedup_best_over_ref': 1.0145228331921678, 'xsmm_custom_avg': 8.33538, 'xsmm_custom_best': 8.33538, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.456433333333333, 'xsmm_reference_best': 8.456433333333333, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9820639348064911, 'speedup_best_over_ref': 0.9820639348064911, 'xsmm_custom_avg': 15.031353333333334, 'xsmm_custom_best': 15.031353333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.76175, 'xsmm_reference_best': 14.76175, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9961533633731607, 'speedup_best_over_ref': 0.9961533633731607, 'xsmm_custom_avg': 12.189003333333334, 'xsmm_custom_best': 12.189003333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.142116666666668, 'xsmm_reference_best': 12.142116666666668, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9745294335128395, 'speedup_best_over_ref': 0.9745294335128395, 'xsmm_custom_avg': 10.918223333333334, 'xsmm_custom_best': 10.918223333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.64013, 'xsmm_reference_best': 10.64013, 'xsmm_reference_cpu_freq': 2.999975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0168196412159987, 'speedup_best_over_ref': 1.0168196412159987, 'xsmm_custom_avg': 16.7566, 'xsmm_custom_best': 16.7566, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.03844, 'xsmm_reference_best': 17.03844, 'xsmm_reference_cpu_freq': 2.999842, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1344874007099404, 'speedup_best_over_ref': 1.1344874007099404, 'xsmm_custom_avg': 19.771616666666667, 'xsmm_custom_best': 19.771616666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.43065, 'xsmm_reference_best': 22.43065, 'xsmm_reference_cpu_freq': 2.999988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.05479241231415, 'speedup_best_over_ref': 1.05479241231415, 'xsmm_custom_avg': 34.870886666666664, 'xsmm_custom_best': 34.870886666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.781546666666664, 'xsmm_reference_best': 36.781546666666664, 'xsmm_reference_cpu_freq': 2.999946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1566456264985003, 'speedup_best_over_ref': 1.1566456264985003, 'xsmm_custom_avg': 34.40245, 'xsmm_custom_best': 34.40245, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.79144333333333, 'xsmm_reference_best': 39.79144333333333, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8484635891405827, 'speedup_best_over_ref': 0.8484635891405827, 'xsmm_custom_avg': 34.176296666666666, 'xsmm_custom_best': 34.176296666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.997343333333333, 'xsmm_reference_best': 28.997343333333333, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7824755022684593, 'speedup_best_over_ref': 0.7824755022684593, 'xsmm_custom_avg': 21.486683333333335, 'xsmm_custom_best': 21.486683333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 16.812803333333335, 'xsmm_reference_best': 16.812803333333335, 'xsmm_reference_cpu_freq': 2.999979, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1389746023013492, 'speedup_best_over_ref': 1.1389746023013492, 'xsmm_custom_avg': 19.824893333333332, 'xsmm_custom_best': 19.824893333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.58005, 'xsmm_reference_best': 22.58005, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0497258259972233, 'speedup_best_over_ref': 1.0497258259972233, 'xsmm_custom_avg': 34.65013666666666, 'xsmm_custom_best': 34.65013666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.37314333333333, 'xsmm_reference_best': 36.37314333333333, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1234762194680636, 'speedup_best_over_ref': 1.1234762194680636, 'xsmm_custom_avg': 35.87759666666667, 'xsmm_custom_best': 35.87759666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 40.30762666666667, 'xsmm_reference_best': 40.30762666666667, 'xsmm_reference_cpu_freq': 2.999976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8661903305786165, 'speedup_best_over_ref': 0.8661903305786165, 'xsmm_custom_avg': 34.34876333333334, 'xsmm_custom_best': 34.34876333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.752566666666667, 'xsmm_reference_best': 29.752566666666667, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0167590572754233, 'speedup_best_over_ref': 1.0167590572754233, 'xsmm_custom_avg': 29.282076666666665, 'xsmm_custom_best': 29.282076666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.772816666666664, 'xsmm_reference_best': 29.772816666666664, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.147923728413267, 'speedup_best_over_ref': 1.147923728413267, 'xsmm_custom_avg': 37.04918333333333, 'xsmm_custom_best': 37.04918333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 42.52963666666667, 'xsmm_reference_best': 42.52963666666667, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9624720649420558, 'speedup_best_over_ref': 0.9624720649420558, 'xsmm_custom_avg': 66.17878999999999, 'xsmm_custom_best': 66.17878999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.695236666666666, 'xsmm_reference_best': 63.695236666666666, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0522128614519968, 'speedup_best_over_ref': 1.0522128614519968, 'xsmm_custom_avg': 70.46705666666666, 'xsmm_custom_best': 70.46705666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 74.14634333333333, 'xsmm_reference_best': 74.14634333333333, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9451676120157356, 'speedup_best_over_ref': 0.9451676120157356, 'xsmm_custom_avg': 68.99097666666667, 'xsmm_custom_best': 68.99097666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 65.20803666666667, 'xsmm_reference_best': 65.20803666666667, 'xsmm_reference_cpu_freq': 2.999961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8095700820331772, 'speedup_best_over_ref': 0.8095700820331772, 'xsmm_custom_avg': 40.508813333333336, 'xsmm_custom_best': 40.508813333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 32.79472333333333, 'xsmm_reference_best': 32.79472333333333, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.136136322615694, 'speedup_best_over_ref': 1.136136322615694, 'xsmm_custom_avg': 37.34259333333333, 'xsmm_custom_best': 37.34259333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 42.426276666666666, 'xsmm_reference_best': 42.426276666666666, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9577121681980629, 'speedup_best_over_ref': 0.9577121681980629, 'xsmm_custom_avg': 66.35447, 'xsmm_custom_best': 66.35447, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.54848333333333, 'xsmm_reference_best': 63.54848333333333, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0213322880752944, 'speedup_best_over_ref': 1.0213322880752944, 'xsmm_custom_avg': 71.80789333333333, 'xsmm_custom_best': 71.80789333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 73.33972, 'xsmm_reference_best': 73.33972, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.932205632646453, 'speedup_best_over_ref': 0.932205632646453, 'xsmm_custom_avg': 70.45723000000001, 'xsmm_custom_best': 70.45723000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 65.68062666666665, 'xsmm_reference_best': 65.68062666666665, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0082489599989546, 'speedup_best_over_ref': 1.0082489599989546, 'xsmm_custom_avg': 44.89899333333334, 'xsmm_custom_best': 44.89899333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 45.26936333333333, 'xsmm_reference_best': 45.26936333333333, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0413514063808098, 'speedup_best_over_ref': 1.0413514063808098, 'xsmm_custom_avg': 60.52450333333333, 'xsmm_custom_best': 60.52450333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.02727666666667, 'xsmm_reference_best': 63.02727666666667, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9878782751118331, 'speedup_best_over_ref': 0.9878782751118331, 'xsmm_custom_avg': 109.32959999999999, 'xsmm_custom_best': 109.32959999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 108.00433666666666, 'xsmm_reference_best': 108.00433666666666, 'xsmm_reference_cpu_freq': 2.999835, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0713097938092981, 'speedup_best_over_ref': 1.0713097938092981, 'xsmm_custom_avg': 132.50451999999999, 'xsmm_custom_best': 132.50451999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 141.95339, 'xsmm_reference_best': 141.95339, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9867058342452434, 'speedup_best_over_ref': 0.9867058342452434, 'xsmm_custom_avg': 127.23902333333334, 'xsmm_custom_best': 127.23902333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 125.54748666666666, 'xsmm_reference_best': 125.54748666666666, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'sparse'}
