{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9784040125511078, 'speedup_best_over_ref': 0.9784040125511078, 'xsmm_custom_avg': 0.28045333333333333, 'xsmm_custom_best': 0.28045333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.2743966666666667, 'xsmm_reference_best': 0.2743966666666667, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.026987951807229, 'speedup_best_over_ref': 1.026987951807229, 'xsmm_custom_avg': 0.13141666666666665, 'xsmm_custom_best': 0.13141666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.13496333333333332, 'xsmm_reference_best': 0.13496333333333332, 'xsmm_reference_cpu_freq': 2.99994, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9707813232699908, 'speedup_best_over_ref': 0.9707813232699908, 'xsmm_custom_avg': 0.29855333333333334, 'xsmm_custom_best': 0.29855333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.28983, 'xsmm_reference_best': 0.28983, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9847059723178101, 'speedup_best_over_ref': 0.9847059723178101, 'xsmm_custom_avg': 0.13076999999999997, 'xsmm_custom_best': 0.13076999999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.12877, 'xsmm_reference_best': 0.12877, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.990977716045655, 'speedup_best_over_ref': 0.990977716045655, 'xsmm_custom_avg': 0.27598333333333336, 'xsmm_custom_best': 0.27598333333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.27349333333333337, 'xsmm_reference_best': 0.27349333333333337, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9845169216553086, 'speedup_best_over_ref': 0.9845169216553086, 'xsmm_custom_avg': 0.6348866666666667, 'xsmm_custom_best': 0.6348866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6250566666666667, 'xsmm_reference_best': 0.6250566666666667, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9771683177453054, 'speedup_best_over_ref': 0.9771683177453054, 'xsmm_custom_avg': 0.50573, 'xsmm_custom_best': 0.50573, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4941833333333333, 'xsmm_reference_best': 0.4941833333333333, 'xsmm_reference_cpu_freq': 2.999988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9768328991440267, 'speedup_best_over_ref': 0.9768328991440267, 'xsmm_custom_avg': 1.0748000000000002, 'xsmm_custom_best': 1.0748000000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0499, 'xsmm_reference_best': 1.0499, 'xsmm_reference_cpu_freq': 2.999859, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0296941113057538, 'speedup_best_over_ref': 1.0296941113057538, 'xsmm_custom_avg': 0.6184166666666667, 'xsmm_custom_best': 0.6184166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.63678, 'xsmm_reference_best': 0.63678, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9709666577036836, 'speedup_best_over_ref': 0.9709666577036836, 'xsmm_custom_avg': 0.9917333333333332, 'xsmm_custom_best': 0.9917333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9629399999999998, 'xsmm_reference_best': 0.9629399999999998, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9815572613873679, 'speedup_best_over_ref': 0.9815572613873679, 'xsmm_custom_avg': 0.7086800000000001, 'xsmm_custom_best': 0.7086800000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.69561, 'xsmm_reference_best': 0.69561, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'sparse'}
