{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9780711865863807, 'speedup_best_over_ref': 0.9780711865863807, 'xsmm_custom_avg': 1.7061266666666668, 'xsmm_custom_best': 1.7061266666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6687133333333333, 'xsmm_reference_best': 1.6687133333333333, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9838550642980248, 'speedup_best_over_ref': 0.9838550642980248, 'xsmm_custom_avg': 0.8045866666666667, 'xsmm_custom_best': 0.8045866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.7915966666666668, 'xsmm_reference_best': 0.7915966666666668, 'xsmm_reference_cpu_freq': 2.999973, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0098641900234029, 'speedup_best_over_ref': 1.0098641900234029, 'xsmm_custom_avg': 1.8089, 'xsmm_custom_best': 1.8089, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8267433333333334, 'xsmm_reference_best': 1.8267433333333334, 'xsmm_reference_cpu_freq': 2.999935, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9789962825278811, 'speedup_best_over_ref': 0.9789962825278811, 'xsmm_custom_avg': 0.8069999999999999, 'xsmm_custom_best': 0.8069999999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.7900499999999999, 'xsmm_reference_best': 0.7900499999999999, 'xsmm_reference_cpu_freq': 2.999938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9877874246749128, 'speedup_best_over_ref': 0.9877874246749128, 'xsmm_custom_avg': 1.6816, 'xsmm_custom_best': 1.6816, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6610633333333333, 'xsmm_reference_best': 1.6610633333333333, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9820396652348187, 'speedup_best_over_ref': 0.9820396652348187, 'xsmm_custom_avg': 3.8295500000000002, 'xsmm_custom_best': 3.8295500000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.76077, 'xsmm_reference_best': 3.76077, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.201684065248352, 'speedup_best_over_ref': 1.201684065248352, 'xsmm_custom_avg': 3.6324799999999997, 'xsmm_custom_best': 3.6324799999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.365093333333333, 'xsmm_reference_best': 4.365093333333333, 'xsmm_reference_cpu_freq': 2.99994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0496540260727092, 'speedup_best_over_ref': 1.0496540260727092, 'xsmm_custom_avg': 7.018833333333333, 'xsmm_custom_best': 7.018833333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.367346666666667, 'xsmm_reference_best': 7.367346666666667, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1467248145482145, 'speedup_best_over_ref': 1.1467248145482145, 'xsmm_custom_avg': 5.533783333333333, 'xsmm_custom_best': 5.533783333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.345726666666667, 'xsmm_reference_best': 6.345726666666667, 'xsmm_reference_cpu_freq': 2.999974, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9860510533707486, 'speedup_best_over_ref': 0.9860510533707486, 'xsmm_custom_avg': 6.1923433333333335, 'xsmm_custom_best': 6.1923433333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.105966666666666, 'xsmm_reference_best': 6.105966666666666, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9811179445741306, 'speedup_best_over_ref': 0.9811179445741306, 'xsmm_custom_avg': 4.4552, 'xsmm_custom_best': 4.4552, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.371076666666666, 'xsmm_reference_best': 4.371076666666666, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'sparse'}
