{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9821900911395874, 'speedup_best_over_ref': 0.9821900911395874, 'xsmm_custom_avg': 0.9728666666666667, 'xsmm_custom_best': 0.9728666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.95554, 'xsmm_reference_best': 0.95554, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9937803488999464, 'speedup_best_over_ref': 0.9937803488999464, 'xsmm_custom_avg': 0.4448266666666667, 'xsmm_custom_best': 0.4448266666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4420600000000002, 'xsmm_reference_best': 0.4420600000000002, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9755442686774214, 'speedup_best_over_ref': 0.9755442686774214, 'xsmm_custom_avg': 1.0428366666666666, 'xsmm_custom_best': 1.0428366666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0173333333333332, 'xsmm_reference_best': 1.0173333333333332, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9880907797168752, 'speedup_best_over_ref': 0.9880907797168752, 'xsmm_custom_avg': 0.4450333333333333, 'xsmm_custom_best': 0.4450333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4397333333333333, 'xsmm_reference_best': 0.4397333333333333, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9881727689777546, 'speedup_best_over_ref': 0.9881727689777546, 'xsmm_custom_avg': 0.9627500000000001, 'xsmm_custom_best': 0.9627500000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9513633333333333, 'xsmm_reference_best': 0.9513633333333333, 'xsmm_reference_cpu_freq': 2.999973, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9891217436949143, 'speedup_best_over_ref': 0.9891217436949143, 'xsmm_custom_avg': 2.18448, 'xsmm_custom_best': 2.18448, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.1607166666666666, 'xsmm_reference_best': 2.1607166666666666, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0502131072800778, 'speedup_best_over_ref': 1.0502131072800778, 'xsmm_custom_avg': 1.7620233333333333, 'xsmm_custom_best': 1.7620233333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8505, 'xsmm_reference_best': 1.8505, 'xsmm_reference_cpu_freq': 2.999981, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.051405056999779, 'speedup_best_over_ref': 1.051405056999779, 'xsmm_custom_avg': 3.8160966666666667, 'xsmm_custom_best': 3.8160966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.012263333333333, 'xsmm_reference_best': 4.012263333333333, 'xsmm_reference_cpu_freq': 2.999983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1418496122928077, 'speedup_best_over_ref': 1.1418496122928077, 'xsmm_custom_avg': 2.3428333333333335, 'xsmm_custom_best': 2.3428333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6751633333333333, 'xsmm_reference_best': 2.6751633333333333, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9999136080724618, 'speedup_best_over_ref': 0.9999136080724618, 'xsmm_custom_avg': 3.4725466666666662, 'xsmm_custom_best': 3.4725466666666662, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.4722466666666665, 'xsmm_reference_best': 3.4722466666666665, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.944720072887747, 'speedup_best_over_ref': 0.944720072887747, 'xsmm_custom_avg': 2.4805266666666665, 'xsmm_custom_best': 2.4805266666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3434033333333333, 'xsmm_reference_best': 2.3434033333333333, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9892879409753683, 'speedup_best_over_ref': 0.9892879409753683, 'xsmm_custom_avg': 1.7696566666666664, 'xsmm_custom_best': 1.7696566666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7507000000000001, 'xsmm_reference_best': 1.7507000000000001, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
