{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9778951439414081, 'speedup_best_over_ref': 0.9778951439414081, 'xsmm_custom_avg': 0.2758066666666667, 'xsmm_custom_best': 0.2758066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.26971, 'xsmm_reference_best': 0.26971, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9819796759413316, 'speedup_best_over_ref': 0.9819796759413316, 'xsmm_custom_avg': 0.13022333333333333, 'xsmm_custom_best': 0.13022333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.12787666666666667, 'xsmm_reference_best': 0.12787666666666667, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.97412686542175, 'speedup_best_over_ref': 0.97412686542175, 'xsmm_custom_avg': 0.29863666666666666, 'xsmm_custom_best': 0.29863666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.29091, 'xsmm_reference_best': 0.29091, 'xsmm_reference_cpu_freq': 2.999989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9700094680007163, 'speedup_best_over_ref': 0.9700094680007163, 'xsmm_custom_avg': 0.13026333333333334, 'xsmm_custom_best': 0.13026333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.12635666666666664, 'xsmm_reference_best': 0.12635666666666664, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9837185194219157, 'speedup_best_over_ref': 0.9837185194219157, 'xsmm_custom_avg': 0.2733166666666667, 'xsmm_custom_best': 0.2733166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.26886666666666664, 'xsmm_reference_best': 0.26886666666666664, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9958172372452377, 'speedup_best_over_ref': 0.9958172372452377, 'xsmm_custom_avg': 0.6255833333333334, 'xsmm_custom_best': 0.6255833333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6229666666666667, 'xsmm_reference_best': 0.6229666666666667, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9689827608895908, 'speedup_best_over_ref': 0.9689827608895908, 'xsmm_custom_avg': 0.5065999999999999, 'xsmm_custom_best': 0.5065999999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.49088666666666664, 'xsmm_reference_best': 0.49088666666666664, 'xsmm_reference_cpu_freq': 2.999975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9890532291867525, 'speedup_best_over_ref': 0.9890532291867525, 'xsmm_custom_avg': 1.0544966666666669, 'xsmm_custom_best': 1.0544966666666669, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0429533333333334, 'xsmm_reference_best': 1.0429533333333334, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9924196596341524, 'speedup_best_over_ref': 0.9924196596341524, 'xsmm_custom_avg': 0.6226633333333333, 'xsmm_custom_best': 0.6226633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6179433333333334, 'xsmm_reference_best': 0.6179433333333334, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9674652631004812, 'speedup_best_over_ref': 0.9674652631004812, 'xsmm_custom_avg': 0.9778266666666667, 'xsmm_custom_best': 0.9778266666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9460133333333333, 'xsmm_reference_best': 0.9460133333333333, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9422449796899134, 'speedup_best_over_ref': 0.9422449796899134, 'xsmm_custom_avg': 0.6991600000000001, 'xsmm_custom_best': 0.6991600000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6587799999999999, 'xsmm_reference_best': 0.6587799999999999, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
