{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9924258781354635, 'speedup_best_over_ref': 0.9924258781354635, 'xsmm_custom_avg': 0.9726100000000001, 'xsmm_custom_best': 0.9726100000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9652433333333332, 'xsmm_reference_best': 0.9652433333333332, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0266164253234351, 'speedup_best_over_ref': 1.0266164253234351, 'xsmm_custom_avg': 0.4449633333333333, 'xsmm_custom_best': 0.4449633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.45680666666666675, 'xsmm_reference_best': 0.45680666666666675, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9990887377579112, 'speedup_best_over_ref': 0.9990887377579112, 'xsmm_custom_avg': 1.04251, 'xsmm_custom_best': 1.04251, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.04156, 'xsmm_reference_best': 1.04156, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9810210539577142, 'speedup_best_over_ref': 0.9810210539577142, 'xsmm_custom_avg': 0.4497966666666666, 'xsmm_custom_best': 0.4497966666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.44125999999999993, 'xsmm_reference_best': 0.44125999999999993, 'xsmm_reference_cpu_freq': 2.999938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9778425755405498, 'speedup_best_over_ref': 0.9778425755405498, 'xsmm_custom_avg': 0.9774, 'xsmm_custom_best': 0.9774, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9557433333333334, 'xsmm_reference_best': 0.9557433333333334, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9888187311178248, 'speedup_best_over_ref': 0.9888187311178248, 'xsmm_custom_avg': 2.2066666666666666, 'xsmm_custom_best': 2.2066666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.1819933333333332, 'xsmm_reference_best': 2.1819933333333332, 'xsmm_reference_cpu_freq': 2.999983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9979853879028513, 'speedup_best_over_ref': 0.9979853879028513, 'xsmm_custom_avg': 1.7588166666666667, 'xsmm_custom_best': 1.7588166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7552733333333332, 'xsmm_reference_best': 1.7552733333333332, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9895162808696203, 'speedup_best_over_ref': 0.9895162808696203, 'xsmm_custom_avg': 3.84183, 'xsmm_custom_best': 3.84183, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.801553333333333, 'xsmm_reference_best': 3.801553333333333, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.2633031357341946, 'speedup_best_over_ref': 1.2633031357341946, 'xsmm_custom_avg': 2.40858, 'xsmm_custom_best': 2.40858, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.0427666666666666, 'xsmm_reference_best': 3.0427666666666666, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9950905826164099, 'speedup_best_over_ref': 0.9950905826164099, 'xsmm_custom_avg': 3.4491533333333337, 'xsmm_custom_best': 3.4491533333333337, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.4322199999999996, 'xsmm_reference_best': 3.4322199999999996, 'xsmm_reference_cpu_freq': 2.999974, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9442644911373939, 'speedup_best_over_ref': 0.9442644911373939, 'xsmm_custom_avg': 2.4584566666666667, 'xsmm_custom_best': 2.4584566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3214333333333337, 'xsmm_reference_best': 2.3214333333333337, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9898721476516396, 'speedup_best_over_ref': 0.9898721476516396, 'xsmm_custom_avg': 1.7674033333333334, 'xsmm_custom_best': 1.7674033333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7495033333333334, 'xsmm_reference_best': 1.7495033333333334, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.005834427824341, 'speedup_best_over_ref': 1.005834427824341, 'xsmm_custom_avg': 3.758723333333333, 'xsmm_custom_best': 3.758723333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.780653333333333, 'xsmm_reference_best': 3.780653333333333, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'wide-sparse'}
