{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9860029901531164, 'speedup_best_over_ref': 0.9860029901531164, 'xsmm_custom_avg': 1.2931333333333332, 'xsmm_custom_best': 1.2931333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2750333333333332, 'xsmm_reference_best': 1.2750333333333332, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8999308588677719, 'speedup_best_over_ref': 0.8999308588677719, 'xsmm_custom_avg': 1.9766333333333332, 'xsmm_custom_best': 1.9766333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7788333333333335, 'xsmm_reference_best': 1.7788333333333335, 'xsmm_reference_cpu_freq': 2.499966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9019630795884205, 'speedup_best_over_ref': 0.9019630795884205, 'xsmm_custom_avg': 2.847566666666667, 'xsmm_custom_best': 2.847566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5684, 'xsmm_reference_best': 2.5684, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9882107575841999, 'speedup_best_over_ref': 0.9882107575841999, 'xsmm_custom_avg': 4.187433333333335, 'xsmm_custom_best': 4.187433333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.138066666666666, 'xsmm_reference_best': 4.138066666666666, 'xsmm_reference_cpu_freq': 2.4999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1242192676977738, 'speedup_best_over_ref': 1.1242192676977738, 'xsmm_custom_avg': 9.456933333333332, 'xsmm_custom_best': 9.456933333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.631666666666666, 'xsmm_reference_best': 10.631666666666666, 'xsmm_reference_cpu_freq': 2.499975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8114769609758096, 'speedup_best_over_ref': 0.8114769609758096, 'xsmm_custom_avg': 30.120633333333334, 'xsmm_custom_best': 30.120633333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 24.442200000000003, 'xsmm_reference_best': 24.442200000000003, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.001268874508311, 'speedup_best_over_ref': 1.001268874508311, 'xsmm_custom_avg': 1.3135000000000001, 'xsmm_custom_best': 1.3135000000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.3151666666666666, 'xsmm_reference_best': 1.3151666666666666, 'xsmm_reference_cpu_freq': 2.499886, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8898378512192103, 'speedup_best_over_ref': 0.8898378512192103, 'xsmm_custom_avg': 1.8851, 'xsmm_custom_best': 1.8851, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6774333333333333, 'xsmm_reference_best': 1.6774333333333333, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8420723226703755, 'speedup_best_over_ref': 0.8420723226703755, 'xsmm_custom_avg': 2.876, 'xsmm_custom_best': 2.876, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4217999999999997, 'xsmm_reference_best': 2.4217999999999997, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.939549399341627, 'speedup_best_over_ref': 0.939549399341627, 'xsmm_custom_avg': 4.6782, 'xsmm_custom_best': 4.6782, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.3953999999999995, 'xsmm_reference_best': 4.3953999999999995, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0034653308280483, 'speedup_best_over_ref': 1.0034653308280483, 'xsmm_custom_avg': 9.455566666666666, 'xsmm_custom_best': 9.455566666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.488333333333333, 'xsmm_reference_best': 9.488333333333333, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'sparse'}
