{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9764613212329945, 'speedup_best_over_ref': 0.9764613212329945, 'xsmm_custom_avg': 7.955699999999999, 'xsmm_custom_best': 7.955699999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.768433333333333, 'xsmm_reference_best': 7.768433333333333, 'xsmm_reference_cpu_freq': 2.499897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8451720012695623, 'speedup_best_over_ref': 0.8451720012695623, 'xsmm_custom_avg': 13.652999999999999, 'xsmm_custom_best': 13.652999999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.539133333333332, 'xsmm_reference_best': 11.539133333333332, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.86243128273715, 'speedup_best_over_ref': 0.86243128273715, 'xsmm_custom_avg': 22.3561, 'xsmm_custom_best': 22.3561, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.2806, 'xsmm_reference_best': 19.2806, 'xsmm_reference_cpu_freq': 2.499978, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.010240665470034, 'speedup_best_over_ref': 1.010240665470034, 'xsmm_custom_avg': 35.599900000000005, 'xsmm_custom_best': 35.599900000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.96446666666667, 'xsmm_reference_best': 35.96446666666667, 'xsmm_reference_cpu_freq': 2.499975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8466118884138628, 'speedup_best_over_ref': 0.8466118884138628, 'xsmm_custom_avg': 93.78823333333334, 'xsmm_custom_best': 93.78823333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 79.40223333333333, 'xsmm_reference_best': 79.40223333333333, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8038164553185604, 'speedup_best_over_ref': 0.8038164553185604, 'xsmm_custom_avg': 247.4827, 'xsmm_custom_best': 247.4827, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 198.93066666666667, 'xsmm_reference_best': 198.93066666666667, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9775570994852658, 'speedup_best_over_ref': 0.9775570994852658, 'xsmm_custom_avg': 8.146600000000001, 'xsmm_custom_best': 8.146600000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.963766666666667, 'xsmm_reference_best': 7.963766666666667, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8518790710627698, 'speedup_best_over_ref': 0.8518790710627698, 'xsmm_custom_avg': 12.9266, 'xsmm_custom_best': 12.9266, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.0119, 'xsmm_reference_best': 11.0119, 'xsmm_reference_cpu_freq': 2.499969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8345633393458306, 'speedup_best_over_ref': 0.8345633393458306, 'xsmm_custom_avg': 22.82283333333333, 'xsmm_custom_best': 22.82283333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.0471, 'xsmm_reference_best': 19.0471, 'xsmm_reference_cpu_freq': 2.499896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0367972183829588, 'speedup_best_over_ref': 1.0367972183829588, 'xsmm_custom_avg': 35.35593333333333, 'xsmm_custom_best': 35.35593333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.656933333333335, 'xsmm_reference_best': 36.656933333333335, 'xsmm_reference_cpu_freq': 2.499969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8142702408022439, 'speedup_best_over_ref': 0.8142702408022439, 'xsmm_custom_avg': 92.93933333333332, 'xsmm_custom_best': 92.93933333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 75.67773333333334, 'xsmm_reference_best': 75.67773333333334, 'xsmm_reference_cpu_freq': 2.499901, 'xsmm_reference_kernel_type': 'sparse'}
