{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9706372344856312, 'speedup_best_over_ref': 0.9706372344856312, 'xsmm_custom_avg': 4.481866666666666, 'xsmm_custom_best': 4.481866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.350266666666667, 'xsmm_reference_best': 4.350266666666667, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0028598712563148, 'speedup_best_over_ref': 1.0028598712563148, 'xsmm_custom_avg': 6.7369, 'xsmm_custom_best': 6.7369, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.756166666666667, 'xsmm_reference_best': 6.756166666666667, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9182477215128833, 'speedup_best_over_ref': 0.9182477215128833, 'xsmm_custom_avg': 12.442466666666666, 'xsmm_custom_best': 12.442466666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.425266666666666, 'xsmm_reference_best': 11.425266666666666, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.971783218246495, 'speedup_best_over_ref': 0.971783218246495, 'xsmm_custom_avg': 19.9125, 'xsmm_custom_best': 19.9125, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.350633333333334, 'xsmm_reference_best': 19.350633333333334, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0719413208353221, 'speedup_best_over_ref': 1.0719413208353221, 'xsmm_custom_avg': 37.2966, 'xsmm_custom_best': 37.2966, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.97976666666667, 'xsmm_reference_best': 39.97976666666667, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9688322354152328, 'speedup_best_over_ref': 0.9688322354152328, 'xsmm_custom_avg': 74.92463333333333, 'xsmm_custom_best': 74.92463333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 72.5894, 'xsmm_reference_best': 72.5894, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9791138318029442, 'speedup_best_over_ref': 0.9791138318029442, 'xsmm_custom_avg': 4.574, 'xsmm_custom_best': 4.574, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.478466666666667, 'xsmm_reference_best': 4.478466666666667, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9543406020326486, 'speedup_best_over_ref': 0.9543406020326486, 'xsmm_custom_avg': 6.871166666666666, 'xsmm_custom_best': 6.871166666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.557433333333334, 'xsmm_reference_best': 6.557433333333334, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9500654846003719, 'speedup_best_over_ref': 0.9500654846003719, 'xsmm_custom_avg': 11.631233333333334, 'xsmm_custom_best': 11.631233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.050433333333332, 'xsmm_reference_best': 11.050433333333332, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0445843533080714, 'speedup_best_over_ref': 1.0445843533080714, 'xsmm_custom_avg': 19.88066666666667, 'xsmm_custom_best': 19.88066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.767033333333334, 'xsmm_reference_best': 20.767033333333334, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0046458589655805, 'speedup_best_over_ref': 1.0046458589655805, 'xsmm_custom_avg': 36.656299999999995, 'xsmm_custom_best': 36.656299999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.8266, 'xsmm_reference_best': 36.8266, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'sparse'}
