{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9823460417368282, 'speedup_best_over_ref': 0.9823460417368282, 'xsmm_custom_avg': 14.351833333333332, 'xsmm_custom_best': 14.351833333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.098466666666667, 'xsmm_reference_best': 14.098466666666667, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7672772903909563, 'speedup_best_over_ref': 0.7672772903909563, 'xsmm_custom_avg': 27.1744, 'xsmm_custom_best': 27.1744, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.8503, 'xsmm_reference_best': 20.8503, 'xsmm_reference_cpu_freq': 2.499969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8786488580102867, 'speedup_best_over_ref': 0.8786488580102867, 'xsmm_custom_avg': 41.567800000000005, 'xsmm_custom_best': 41.567800000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.5235, 'xsmm_reference_best': 36.5235, 'xsmm_reference_cpu_freq': 2.499875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9953585338738706, 'speedup_best_over_ref': 0.9953585338738706, 'xsmm_custom_avg': 64.91483333333333, 'xsmm_custom_best': 64.91483333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 64.61353333333334, 'xsmm_reference_best': 64.61353333333334, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.064242672614481, 'speedup_best_over_ref': 1.064242672614481, 'xsmm_custom_avg': 118.91576666666667, 'xsmm_custom_best': 118.91576666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 126.55523333333333, 'xsmm_reference_best': 126.55523333333333, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8294598889313924, 'speedup_best_over_ref': 0.8294598889313924, 'xsmm_custom_avg': 307.7737333333333, 'xsmm_custom_best': 307.7737333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 255.28596666666667, 'xsmm_reference_best': 255.28596666666667, 'xsmm_reference_cpu_freq': 2.499898, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9839905285117901, 'speedup_best_over_ref': 0.9839905285117901, 'xsmm_custom_avg': 14.555966666666666, 'xsmm_custom_best': 14.555966666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.322933333333333, 'xsmm_reference_best': 14.322933333333333, 'xsmm_reference_cpu_freq': 2.499969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7705569534482692, 'speedup_best_over_ref': 0.7705569534482692, 'xsmm_custom_avg': 26.2697, 'xsmm_custom_best': 26.2697, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.2423, 'xsmm_reference_best': 20.2423, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8518499202283389, 'speedup_best_over_ref': 0.8518499202283389, 'xsmm_custom_avg': 42.182900000000004, 'xsmm_custom_best': 42.182900000000004, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.9335, 'xsmm_reference_best': 35.9335, 'xsmm_reference_cpu_freq': 2.499917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0264953342197014, 'speedup_best_over_ref': 1.0264953342197014, 'xsmm_custom_avg': 64.78373333333333, 'xsmm_custom_best': 64.78373333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.5002, 'xsmm_reference_best': 66.5002, 'xsmm_reference_cpu_freq': 2.499869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.996038661898239, 'speedup_best_over_ref': 0.996038661898239, 'xsmm_custom_avg': 119.04226666666666, 'xsmm_custom_best': 119.04226666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 118.5707, 'xsmm_reference_best': 118.5707, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'sparse'}
