{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9923501216166827, 'speedup_best_over_ref': 0.9923501216166827, 'xsmm_custom_avg': 7.9347666666666665, 'xsmm_custom_best': 7.9347666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.874066666666667, 'xsmm_reference_best': 7.874066666666667, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8239364568422602, 'speedup_best_over_ref': 0.8239364568422602, 'xsmm_custom_avg': 14.0419, 'xsmm_custom_best': 14.0419, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.569633333333334, 'xsmm_reference_best': 11.569633333333334, 'xsmm_reference_cpu_freq': 2.499975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8619774001213896, 'speedup_best_over_ref': 0.8619774001213896, 'xsmm_custom_avg': 22.4072, 'xsmm_custom_best': 22.4072, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.3145, 'xsmm_reference_best': 19.3145, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9973722048688582, 'speedup_best_over_ref': 0.9973722048688582, 'xsmm_custom_avg': 35.631899999999995, 'xsmm_custom_best': 35.631899999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.538266666666665, 'xsmm_reference_best': 35.538266666666665, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8491918350023704, 'speedup_best_over_ref': 0.8491918350023704, 'xsmm_custom_avg': 93.30396666666667, 'xsmm_custom_best': 93.30396666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 79.23296666666667, 'xsmm_reference_best': 79.23296666666667, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.7928126989085862, 'speedup_best_over_ref': 0.7928126989085862, 'xsmm_custom_avg': 250.9528, 'xsmm_custom_best': 250.9528, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 198.95856666666666, 'xsmm_reference_best': 198.95856666666666, 'xsmm_reference_cpu_freq': 2.499978, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9814526881499869, 'speedup_best_over_ref': 0.9814526881499869, 'xsmm_custom_avg': 8.125166666666667, 'xsmm_custom_best': 8.125166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.974466666666668, 'xsmm_reference_best': 7.974466666666668, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8387955771130783, 'speedup_best_over_ref': 0.8387955771130783, 'xsmm_custom_avg': 13.393966666666666, 'xsmm_custom_best': 13.393966666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.2348, 'xsmm_reference_best': 11.2348, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8343278348364361, 'speedup_best_over_ref': 0.8343278348364361, 'xsmm_custom_avg': 23.00426666666667, 'xsmm_custom_best': 23.00426666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.1931, 'xsmm_reference_best': 19.1931, 'xsmm_reference_cpu_freq': 2.49987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.01949757416358, 'speedup_best_over_ref': 1.01949757416358, 'xsmm_custom_avg': 36.310500000000005, 'xsmm_custom_best': 36.310500000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 37.01846666666667, 'xsmm_reference_best': 37.01846666666667, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.810339115408602, 'speedup_best_over_ref': 0.810339115408602, 'xsmm_custom_avg': 93.26716666666667, 'xsmm_custom_best': 93.26716666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 75.57803333333332, 'xsmm_reference_best': 75.57803333333332, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'sparse'}
