{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9988552100949653, 'speedup_best_over_ref': 0.9988552100949653, 'xsmm_custom_avg': 1.2811666666666668, 'xsmm_custom_best': 1.2811666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2796999999999998, 'xsmm_reference_best': 1.2796999999999998, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9050616802131234, 'speedup_best_over_ref': 0.9050616802131234, 'xsmm_custom_avg': 1.9644333333333333, 'xsmm_custom_best': 1.9644333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7779333333333334, 'xsmm_reference_best': 1.7779333333333334, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8707970704332524, 'speedup_best_over_ref': 0.8707970704332524, 'xsmm_custom_avg': 2.8036000000000003, 'xsmm_custom_best': 2.8036000000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4413666666666667, 'xsmm_reference_best': 2.4413666666666667, 'xsmm_reference_cpu_freq': 2.499917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0409120726735253, 'speedup_best_over_ref': 1.0409120726735253, 'xsmm_custom_avg': 4.0143, 'xsmm_custom_best': 4.0143, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.178533333333333, 'xsmm_reference_best': 4.178533333333333, 'xsmm_reference_cpu_freq': 2.499878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.094609272488701, 'speedup_best_over_ref': 1.094609272488701, 'xsmm_custom_avg': 9.145333333333333, 'xsmm_custom_best': 9.145333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.010566666666668, 'xsmm_reference_best': 10.010566666666668, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7992188942193279, 'speedup_best_over_ref': 0.7992188942193279, 'xsmm_custom_avg': 29.974600000000002, 'xsmm_custom_best': 29.974600000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 23.956266666666668, 'xsmm_reference_best': 23.956266666666668, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9758971884286185, 'speedup_best_over_ref': 0.9758971884286185, 'xsmm_custom_avg': 1.3124333333333333, 'xsmm_custom_best': 1.3124333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2808, 'xsmm_reference_best': 1.2808, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9110234688644041, 'speedup_best_over_ref': 0.9110234688644041, 'xsmm_custom_avg': 1.8847666666666667, 'xsmm_custom_best': 1.8847666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7170666666666667, 'xsmm_reference_best': 1.7170666666666667, 'xsmm_reference_cpu_freq': 2.499868, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8517778430796357, 'speedup_best_over_ref': 0.8517778430796357, 'xsmm_custom_avg': 2.8358333333333334, 'xsmm_custom_best': 2.8358333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4155, 'xsmm_reference_best': 2.4155, 'xsmm_reference_cpu_freq': 2.499901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0674028878729074, 'speedup_best_over_ref': 1.0674028878729074, 'xsmm_custom_avg': 4.053733333333333, 'xsmm_custom_best': 4.053733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.326966666666666, 'xsmm_reference_best': 4.326966666666666, 'xsmm_reference_cpu_freq': 2.499909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9602156677574509, 'speedup_best_over_ref': 0.9602156677574509, 'xsmm_custom_avg': 9.106599999999998, 'xsmm_custom_best': 9.106599999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.7443, 'xsmm_reference_best': 8.7443, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'sparse'}
