{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9715584958633253, 'speedup_best_over_ref': 0.9715584958633253, 'xsmm_custom_avg': 4.464133333333334, 'xsmm_custom_best': 4.464133333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.337166666666667, 'xsmm_reference_best': 4.337166666666667, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9599345326171251, 'speedup_best_over_ref': 0.9599345326171251, 'xsmm_custom_avg': 7.006033333333334, 'xsmm_custom_best': 7.006033333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.725333333333333, 'xsmm_reference_best': 6.725333333333333, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9633028636634011, 'speedup_best_over_ref': 0.9633028636634011, 'xsmm_custom_avg': 10.983600000000001, 'xsmm_custom_best': 10.983600000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.580533333333333, 'xsmm_reference_best': 10.580533333333333, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0125767538040955, 'speedup_best_over_ref': 1.0125767538040955, 'xsmm_custom_avg': 19.472433333333335, 'xsmm_custom_best': 19.472433333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.717333333333332, 'xsmm_reference_best': 19.717333333333332, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.082247877076078, 'speedup_best_over_ref': 1.082247877076078, 'xsmm_custom_avg': 36.467, 'xsmm_custom_best': 36.467, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.46633333333333, 'xsmm_reference_best': 39.46633333333333, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.967965198164027, 'speedup_best_over_ref': 0.967965198164027, 'xsmm_custom_avg': 74.9539, 'xsmm_custom_best': 74.9539, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 72.55276666666667, 'xsmm_reference_best': 72.55276666666667, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9778648398228602, 'speedup_best_over_ref': 0.9778648398228602, 'xsmm_custom_avg': 4.5689, 'xsmm_custom_best': 4.5689, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.467766666666666, 'xsmm_reference_best': 4.467766666666666, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9942186334401906, 'speedup_best_over_ref': 0.9942186334401906, 'xsmm_custom_avg': 6.613199999999998, 'xsmm_custom_best': 6.613199999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.574966666666667, 'xsmm_reference_best': 6.574966666666667, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0024286732133452, 'speedup_best_over_ref': 1.0024286732133452, 'xsmm_custom_avg': 10.760333333333334, 'xsmm_custom_best': 10.760333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.786466666666666, 'xsmm_reference_best': 10.786466666666666, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0677155410560657, 'speedup_best_over_ref': 1.0677155410560657, 'xsmm_custom_avg': 19.0045, 'xsmm_custom_best': 19.0045, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.2914, 'xsmm_reference_best': 20.2914, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9972652771644307, 'speedup_best_over_ref': 0.9972652771644307, 'xsmm_custom_avg': 36.83493333333333, 'xsmm_custom_best': 36.83493333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.734199999999994, 'xsmm_reference_best': 36.734199999999994, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'sparse'}
