{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9715196434124597, 'speedup_best_over_ref': 0.9715196434124597, 'xsmm_custom_avg': 1.2862666666666667, 'xsmm_custom_best': 1.2862666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2496333333333332, 'xsmm_reference_best': 1.2496333333333332, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9038251915949758, 'speedup_best_over_ref': 0.9038251915949758, 'xsmm_custom_avg': 1.9877, 'xsmm_custom_best': 1.9877, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7965333333333333, 'xsmm_reference_best': 1.7965333333333333, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9433087283708, 'speedup_best_over_ref': 0.9433087283708, 'xsmm_custom_avg': 2.7817333333333334, 'xsmm_custom_best': 2.7817333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6240333333333337, 'xsmm_reference_best': 2.6240333333333337, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9538378342947036, 'speedup_best_over_ref': 0.9538378342947036, 'xsmm_custom_avg': 4.068266666666667, 'xsmm_custom_best': 4.068266666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8804666666666665, 'xsmm_reference_best': 3.8804666666666665, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0916484076809672, 'speedup_best_over_ref': 1.0916484076809672, 'xsmm_custom_avg': 9.021433333333333, 'xsmm_custom_best': 9.021433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.848233333333333, 'xsmm_reference_best': 9.848233333333333, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7801405607296261, 'speedup_best_over_ref': 0.7801405607296261, 'xsmm_custom_avg': 30.397299999999998, 'xsmm_custom_best': 30.397299999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 23.714166666666664, 'xsmm_reference_best': 23.714166666666664, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9716331868857454, 'speedup_best_over_ref': 0.9716331868857454, 'xsmm_custom_avg': 1.3125666666666667, 'xsmm_custom_best': 1.3125666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2753333333333332, 'xsmm_reference_best': 1.2753333333333332, 'xsmm_reference_cpu_freq': 2.499925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9110977144984839, 'speedup_best_over_ref': 0.9110977144984839, 'xsmm_custom_avg': 1.8799666666666668, 'xsmm_custom_best': 1.8799666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7128333333333332, 'xsmm_reference_best': 1.7128333333333332, 'xsmm_reference_cpu_freq': 2.499977, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8460429103374901, 'speedup_best_over_ref': 0.8460429103374901, 'xsmm_custom_avg': 2.8198333333333343, 'xsmm_custom_best': 2.8198333333333343, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3857, 'xsmm_reference_best': 2.3857, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9802427160775001, 'speedup_best_over_ref': 0.9802427160775001, 'xsmm_custom_avg': 4.098066666666666, 'xsmm_custom_best': 4.098066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.0171, 'xsmm_reference_best': 4.0171, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9261117372861768, 'speedup_best_over_ref': 0.9261117372861768, 'xsmm_custom_avg': 9.374966666666667, 'xsmm_custom_best': 9.374966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.682266666666665, 'xsmm_reference_best': 8.682266666666665, 'xsmm_reference_cpu_freq': 2.499929, 'xsmm_reference_kernel_type': 'sparse'}
