{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9677687668954046, 'speedup_best_over_ref': 0.9677687668954046, 'xsmm_custom_avg': 4.4883999999999995, 'xsmm_custom_best': 4.4883999999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.343733333333334, 'xsmm_reference_best': 4.343733333333334, 'xsmm_reference_cpu_freq': 2.499886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.019085191369061, 'speedup_best_over_ref': 1.019085191369061, 'xsmm_custom_avg': 6.7679, 'xsmm_custom_best': 6.7679, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.897066666666668, 'xsmm_reference_best': 6.897066666666668, 'xsmm_reference_cpu_freq': 2.499899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8945108853576127, 'speedup_best_over_ref': 0.8945108853576127, 'xsmm_custom_avg': 11.700733333333336, 'xsmm_custom_best': 11.700733333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.466433333333333, 'xsmm_reference_best': 10.466433333333333, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0260401934593963, 'speedup_best_over_ref': 1.0260401934593963, 'xsmm_custom_avg': 19.091, 'xsmm_custom_best': 19.091, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.588133333333335, 'xsmm_reference_best': 19.588133333333335, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0737180032658458, 'speedup_best_over_ref': 1.0737180032658458, 'xsmm_custom_avg': 37.213433333333334, 'xsmm_custom_best': 37.213433333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.95673333333333, 'xsmm_reference_best': 39.95673333333333, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.969836376908999, 'speedup_best_over_ref': 0.969836376908999, 'xsmm_custom_avg': 74.8407, 'xsmm_custom_best': 74.8407, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 72.58323333333333, 'xsmm_reference_best': 72.58323333333333, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.977938548830561, 'speedup_best_over_ref': 0.977938548830561, 'xsmm_custom_avg': 4.570566666666666, 'xsmm_custom_best': 4.570566666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.469733333333334, 'xsmm_reference_best': 4.469733333333334, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0459028307342715, 'speedup_best_over_ref': 1.0459028307342715, 'xsmm_custom_avg': 6.513033333333332, 'xsmm_custom_best': 6.513033333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.812, 'xsmm_reference_best': 6.812, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9251466154788262, 'speedup_best_over_ref': 0.9251466154788262, 'xsmm_custom_avg': 11.322133333333333, 'xsmm_custom_best': 11.322133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.474633333333333, 'xsmm_reference_best': 10.474633333333333, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.075757026354549, 'speedup_best_over_ref': 1.075757026354549, 'xsmm_custom_avg': 19.3047, 'xsmm_custom_best': 19.3047, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.767166666666665, 'xsmm_reference_best': 20.767166666666665, 'xsmm_reference_cpu_freq': 2.499966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9917002496893589, 'speedup_best_over_ref': 0.9917002496893589, 'xsmm_custom_avg': 36.832433333333334, 'xsmm_custom_best': 36.832433333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.52673333333333, 'xsmm_reference_best': 36.52673333333333, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 7.340079295025546, 'speedup_best_over_ref': 7.340079295025546, 'xsmm_custom_avg': 75.3389, 'xsmm_custom_best': 75.3389, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 552.9935, 'xsmm_reference_best': 552.9935, 'xsmm_reference_cpu_freq': 2.499876, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 3.2945557642627294, 'speedup_best_over_ref': 3.2945557642627294, 'xsmm_custom_avg': 6.619233333333333, 'xsmm_custom_best': 6.619233333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.807433333333332, 'xsmm_reference_best': 21.807433333333332, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 3.173778390474559, 'speedup_best_over_ref': 3.173778390474559, 'xsmm_custom_avg': 12.2591, 'xsmm_custom_best': 12.2591, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 38.907666666666664, 'xsmm_reference_best': 38.907666666666664, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 4.686193660650312, 'speedup_best_over_ref': 4.686193660650312, 'xsmm_custom_avg': 19.539333333333335, 'xsmm_custom_best': 19.539333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 91.5651, 'xsmm_reference_best': 91.5651, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_512_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 6.566512544190273, 'speedup_best_over_ref': 6.566512544190273, 'xsmm_custom_avg': 37.05566666666667, 'xsmm_custom_best': 37.05566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 243.3265, 'xsmm_reference_best': 243.3265, 'xsmm_reference_cpu_freq': 2.499906, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_1024_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 7.273591717395273, 'speedup_best_over_ref': 7.273591717395273, 'xsmm_custom_avg': 75.75716666666668, 'xsmm_custom_best': 75.75716666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 551.0267, 'xsmm_reference_best': 551.0267, 'xsmm_reference_cpu_freq': 2.499877, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1745622044294615, 'speedup_best_over_ref': 1.1745622044294615, 'xsmm_custom_avg': 5.6952, 'xsmm_custom_best': 5.6952, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.689366666666668, 'xsmm_reference_best': 6.689366666666668, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.747032900579254, 'speedup_best_over_ref': 0.747032900579254, 'xsmm_custom_avg': 14.000766666666667, 'xsmm_custom_best': 14.000766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.459033333333334, 'xsmm_reference_best': 10.459033333333334, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.7166275104442593, 'speedup_best_over_ref': 0.7166275104442593, 'xsmm_custom_avg': 21.3674, 'xsmm_custom_best': 21.3674, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.312466666666667, 'xsmm_reference_best': 15.312466666666667, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'wide-sparse'}
