{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9992330317584424, 'speedup_best_over_ref': 0.9992330317584424, 'xsmm_custom_avg': 4.4765, 'xsmm_custom_best': 4.4765, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.473066666666667, 'xsmm_reference_best': 4.473066666666667, 'xsmm_reference_cpu_freq': 2.499904, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9755341515150096, 'speedup_best_over_ref': 0.9755341515150096, 'xsmm_custom_avg': 7.118766666666667, 'xsmm_custom_best': 7.118766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.944599999999999, 'xsmm_reference_best': 6.944599999999999, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0092862483951524, 'speedup_best_over_ref': 1.0092862483951524, 'xsmm_custom_avg': 11.813166666666666, 'xsmm_custom_best': 11.813166666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.922866666666666, 'xsmm_reference_best': 11.922866666666666, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0107137791526237, 'speedup_best_over_ref': 1.0107137791526237, 'xsmm_custom_avg': 19.74093333333333, 'xsmm_custom_best': 19.74093333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.95243333333333, 'xsmm_reference_best': 19.95243333333333, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0759325561918804, 'speedup_best_over_ref': 1.0759325561918804, 'xsmm_custom_avg': 36.8959, 'xsmm_custom_best': 36.8959, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.6975, 'xsmm_reference_best': 39.6975, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9691707663700242, 'speedup_best_over_ref': 0.9691707663700242, 'xsmm_custom_avg': 74.6802, 'xsmm_custom_best': 74.6802, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 72.37786666666668, 'xsmm_reference_best': 72.37786666666668, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9990980440649119, 'speedup_best_over_ref': 0.9990980440649119, 'xsmm_custom_avg': 4.582633333333334, 'xsmm_custom_best': 4.582633333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.578500000000001, 'xsmm_reference_best': 4.578500000000001, 'xsmm_reference_cpu_freq': 2.499903, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0128995798422564, 'speedup_best_over_ref': 1.0128995798422564, 'xsmm_custom_avg': 6.783166666666667, 'xsmm_custom_best': 6.783166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.870666666666667, 'xsmm_reference_best': 6.870666666666667, 'xsmm_reference_cpu_freq': 2.499859, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9212803735513839, 'speedup_best_over_ref': 0.9212803735513839, 'xsmm_custom_avg': 12.221433333333332, 'xsmm_custom_best': 12.221433333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.259366666666667, 'xsmm_reference_best': 11.259366666666667, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0332828563256105, 'speedup_best_over_ref': 1.0332828563256105, 'xsmm_custom_avg': 19.810999999999996, 'xsmm_custom_best': 19.810999999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.470366666666667, 'xsmm_reference_best': 20.470366666666667, 'xsmm_reference_cpu_freq': 2.499887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0037350665496165, 'speedup_best_over_ref': 1.0037350665496165, 'xsmm_custom_avg': 36.6794, 'xsmm_custom_best': 36.6794, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.8164, 'xsmm_reference_best': 36.8164, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 7.59030239110109, 'speedup_best_over_ref': 7.59030239110109, 'xsmm_custom_avg': 75.4729, 'xsmm_custom_best': 75.4729, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 572.8621333333334, 'xsmm_reference_best': 572.8621333333334, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 3.1716938730150885, 'speedup_best_over_ref': 3.1716938730150885, 'xsmm_custom_avg': 6.748833333333334, 'xsmm_custom_best': 6.748833333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.40523333333333, 'xsmm_reference_best': 21.40523333333333, 'xsmm_reference_cpu_freq': 2.499901, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 3.2670807108683837, 'speedup_best_over_ref': 3.2670807108683837, 'xsmm_custom_avg': 12.011599999999998, 'xsmm_custom_best': 12.011599999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.24286666666667, 'xsmm_reference_best': 39.24286666666667, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 4.600511486692308, 'speedup_best_over_ref': 4.600511486692308, 'xsmm_custom_avg': 19.9158, 'xsmm_custom_best': 19.9158, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 91.62286666666667, 'xsmm_reference_best': 91.62286666666667, 'xsmm_reference_cpu_freq': 2.499896, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_512_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 6.603330698658119, 'speedup_best_over_ref': 6.603330698658119, 'xsmm_custom_avg': 36.943200000000004, 'xsmm_custom_best': 36.943200000000004, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 243.94816666666665, 'xsmm_reference_best': 243.94816666666665, 'xsmm_reference_cpu_freq': 2.499963, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_1024_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 7.569561194463186, 'speedup_best_over_ref': 7.569561194463186, 'xsmm_custom_avg': 75.54523333333333, 'xsmm_custom_best': 75.54523333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 571.8442666666667, 'xsmm_reference_best': 571.8442666666667, 'xsmm_reference_cpu_freq': 2.499882, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1059596776875076, 'speedup_best_over_ref': 1.1059596776875076, 'xsmm_custom_avg': 6.014866666666666, 'xsmm_custom_best': 6.014866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.6522, 'xsmm_reference_best': 6.6522, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.7591026259725278, 'speedup_best_over_ref': 0.7591026259725278, 'xsmm_custom_avg': 14.159833333333333, 'xsmm_custom_best': 14.159833333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.748766666666665, 'xsmm_reference_best': 10.748766666666665, 'xsmm_reference_cpu_freq': 2.499971, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.7264123045148368, 'speedup_best_over_ref': 0.7264123045148368, 'xsmm_custom_avg': 21.303833333333333, 'xsmm_custom_best': 21.303833333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.475366666666666, 'xsmm_reference_best': 15.475366666666666, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'wide-sparse'}
