{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9979643595057087, 'speedup_best_over_ref': 0.9979643595057087, 'xsmm_custom_avg': 10.922033333333333, 'xsmm_custom_best': 10.922033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.8998, 'xsmm_reference_best': 10.8998, 'xsmm_reference_cpu_freq': 2.499968, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9706387905925089, 'speedup_best_over_ref': 0.9706387905925089, 'xsmm_custom_avg': 19.489433333333334, 'xsmm_custom_best': 19.489433333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.917199999999998, 'xsmm_reference_best': 18.917199999999998, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9688985488440495, 'speedup_best_over_ref': 0.9688985488440495, 'xsmm_custom_avg': 30.826, 'xsmm_custom_best': 30.826, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.86726666666667, 'xsmm_reference_best': 29.86726666666667, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0061632079887657, 'speedup_best_over_ref': 1.0061632079887657, 'xsmm_custom_avg': 49.13566666666667, 'xsmm_custom_best': 49.13566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 49.4385, 'xsmm_reference_best': 49.4385, 'xsmm_reference_cpu_freq': 2.499902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.075436247376443, 'speedup_best_over_ref': 1.075436247376443, 'xsmm_custom_avg': 90.01773333333334, 'xsmm_custom_best': 90.01773333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 96.80833333333334, 'xsmm_reference_best': 96.80833333333334, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9712757185189629, 'speedup_best_over_ref': 0.9712757185189629, 'xsmm_custom_avg': 180.0486, 'xsmm_custom_best': 180.0486, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 174.87683333333334, 'xsmm_reference_best': 174.87683333333334, 'xsmm_reference_cpu_freq': 2.499979, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0032635509922438, 'speedup_best_over_ref': 1.0032635509922438, 'xsmm_custom_avg': 11.255633333333332, 'xsmm_custom_best': 11.255633333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.292366666666664, 'xsmm_reference_best': 11.292366666666664, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0225594729038363, 'speedup_best_over_ref': 1.0225594729038363, 'xsmm_custom_avg': 19.761100000000003, 'xsmm_custom_best': 19.761100000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.2069, 'xsmm_reference_best': 20.2069, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9222977342847146, 'speedup_best_over_ref': 0.9222977342847146, 'xsmm_custom_avg': 31.439666666666668, 'xsmm_custom_best': 31.439666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.996733333333335, 'xsmm_reference_best': 28.996733333333335, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0415515522088774, 'speedup_best_over_ref': 1.0415515522088774, 'xsmm_custom_avg': 49.23843333333333, 'xsmm_custom_best': 49.23843333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 51.28436666666666, 'xsmm_reference_best': 51.28436666666666, 'xsmm_reference_cpu_freq': 2.499982, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9917769414580277, 'speedup_best_over_ref': 0.9917769414580277, 'xsmm_custom_avg': 90.25433333333334, 'xsmm_custom_best': 90.25433333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 89.51216666666666, 'xsmm_reference_best': 89.51216666666666, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'sparse'}
