{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9987343939153084, 'speedup_best_over_ref': 0.9987343939153084, 'xsmm_custom_avg': 10.903866666666666, 'xsmm_custom_best': 10.903866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.890066666666666, 'xsmm_reference_best': 10.890066666666666, 'xsmm_reference_cpu_freq': 2.499973, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9730663737456285, 'speedup_best_over_ref': 0.9730663737456285, 'xsmm_custom_avg': 20.149533333333334, 'xsmm_custom_best': 20.149533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.606833333333334, 'xsmm_reference_best': 19.606833333333334, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9881153021680844, 'speedup_best_over_ref': 0.9881153021680844, 'xsmm_custom_avg': 30.2602, 'xsmm_custom_best': 30.2602, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.90056666666667, 'xsmm_reference_best': 29.90056666666667, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.005101406166414, 'speedup_best_over_ref': 1.005101406166414, 'xsmm_custom_avg': 49.03876666666667, 'xsmm_custom_best': 49.03876666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 49.28893333333334, 'xsmm_reference_best': 49.28893333333334, 'xsmm_reference_cpu_freq': 2.499984, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0737014262286715, 'speedup_best_over_ref': 1.0737014262286715, 'xsmm_custom_avg': 90.1258, 'xsmm_custom_best': 90.1258, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 96.7682, 'xsmm_reference_best': 96.7682, 'xsmm_reference_cpu_freq': 2.499885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9741886502814657, 'speedup_best_over_ref': 0.9741886502814657, 'xsmm_custom_avg': 179.96863333333334, 'xsmm_custom_best': 179.96863333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 175.32340000000002, 'xsmm_reference_best': 175.32340000000002, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0044336218800578, 'speedup_best_over_ref': 1.0044336218800578, 'xsmm_custom_avg': 11.224833333333333, 'xsmm_custom_best': 11.224833333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.274600000000001, 'xsmm_reference_best': 11.274600000000001, 'xsmm_reference_cpu_freq': 2.499929, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0447786652556754, 'speedup_best_over_ref': 1.0447786652556754, 'xsmm_custom_avg': 19.151233333333334, 'xsmm_custom_best': 19.151233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.0088, 'xsmm_reference_best': 20.0088, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.912531841492628, 'speedup_best_over_ref': 0.912531841492628, 'xsmm_custom_avg': 31.614933333333333, 'xsmm_custom_best': 31.614933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.849633333333333, 'xsmm_reference_best': 28.849633333333333, 'xsmm_reference_cpu_freq': 2.499976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.045175522601345, 'speedup_best_over_ref': 1.045175522601345, 'xsmm_custom_avg': 49.0782, 'xsmm_custom_best': 49.0782, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 51.29533333333334, 'xsmm_reference_best': 51.29533333333334, 'xsmm_reference_cpu_freq': 2.499906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9940396032127362, 'speedup_best_over_ref': 0.9940396032127362, 'xsmm_custom_avg': 90.04993333333333, 'xsmm_custom_best': 90.04993333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 89.51320000000001, 'xsmm_reference_best': 89.51320000000001, 'xsmm_reference_cpu_freq': 2.499982, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 7.507167733545766, 'speedup_best_over_ref': 7.507167733545766, 'xsmm_custom_avg': 180.63590000000002, 'xsmm_custom_best': 180.63590000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1356.0639999999999, 'xsmm_reference_best': 1356.0639999999999, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 81600, 'speedup_avg_over_ref': 2.797121205560126, 'speedup_best_over_ref': 2.797121205560126, 'xsmm_custom_avg': 19.24416666666667, 'xsmm_custom_best': 19.24416666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 53.828266666666664, 'xsmm_reference_best': 53.828266666666664, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 81600, 'speedup_avg_over_ref': 3.1294311416288694, 'speedup_best_over_ref': 3.1294311416288694, 'xsmm_custom_avg': 30.418233333333333, 'xsmm_custom_best': 30.418233333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 95.19176666666667, 'xsmm_reference_best': 95.19176666666667, 'xsmm_reference_cpu_freq': 2.499857, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 81600, 'speedup_avg_over_ref': 4.518298212477963, 'speedup_best_over_ref': 4.518298212477963, 'xsmm_custom_avg': 49.2917, 'xsmm_custom_best': 49.2917, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 222.7146, 'xsmm_reference_best': 222.7146, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_512_p_0.05_uniq_256.txt', 'size_n': 81600, 'speedup_avg_over_ref': 6.545691412590132, 'speedup_best_over_ref': 6.545691412590132, 'xsmm_custom_avg': 90.48673333333333, 'xsmm_custom_best': 90.48673333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 592.2982333333333, 'xsmm_reference_best': 592.2982333333333, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'dense'}
