{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9784963360398317, 'speedup_best_over_ref': 0.9784963360398317, 'xsmm_custom_avg': 14.233233333333335, 'xsmm_custom_best': 14.233233333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.927166666666668, 'xsmm_reference_best': 13.927166666666668, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7898947937973597, 'speedup_best_over_ref': 0.7898947937973597, 'xsmm_custom_avg': 26.36726666666667, 'xsmm_custom_best': 26.36726666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.827366666666666, 'xsmm_reference_best': 20.827366666666666, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9197915603984189, 'speedup_best_over_ref': 0.9197915603984189, 'xsmm_custom_avg': 41.169399999999996, 'xsmm_custom_best': 41.169399999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 37.867266666666666, 'xsmm_reference_best': 37.867266666666666, 'xsmm_reference_cpu_freq': 2.499914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9911033600624651, 'speedup_best_over_ref': 0.9911033600624651, 'xsmm_custom_avg': 64.88966666666667, 'xsmm_custom_best': 64.88966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 64.31236666666668, 'xsmm_reference_best': 64.31236666666668, 'xsmm_reference_cpu_freq': 2.499909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0658246346965399, 'speedup_best_over_ref': 1.0658246346965399, 'xsmm_custom_avg': 118.78936666666667, 'xsmm_custom_best': 118.78936666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 126.60863333333333, 'xsmm_reference_best': 126.60863333333333, 'xsmm_reference_cpu_freq': 2.50001, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8275707606867437, 'speedup_best_over_ref': 0.8275707606867437, 'xsmm_custom_avg': 309.3419666666667, 'xsmm_custom_best': 309.3419666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 256.00236666666666, 'xsmm_reference_best': 256.00236666666666, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9883608835928073, 'speedup_best_over_ref': 0.9883608835928073, 'xsmm_custom_avg': 14.557233333333333, 'xsmm_custom_best': 14.557233333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.3878, 'xsmm_reference_best': 14.3878, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7775285692207279, 'speedup_best_over_ref': 0.7775285692207279, 'xsmm_custom_avg': 26.097433333333335, 'xsmm_custom_best': 26.097433333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.2915, 'xsmm_reference_best': 20.2915, 'xsmm_reference_cpu_freq': 2.499925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8646841901158066, 'speedup_best_over_ref': 0.8646841901158066, 'xsmm_custom_avg': 41.860099999999996, 'xsmm_custom_best': 41.860099999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.19576666666667, 'xsmm_reference_best': 36.19576666666667, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0293999240020129, 'speedup_best_over_ref': 1.0293999240020129, 'xsmm_custom_avg': 64.914, 'xsmm_custom_best': 64.914, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.82246666666667, 'xsmm_reference_best': 66.82246666666667, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9929906012116358, 'speedup_best_over_ref': 0.9929906012116358, 'xsmm_custom_avg': 119.04016666666666, 'xsmm_custom_best': 119.04016666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 118.20576666666666, 'xsmm_reference_best': 118.20576666666666, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'sparse'}
