{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0028372855766978, 'speedup_best_over_ref': 1.0028372855766978, 'xsmm_custom_avg': 1.2805666666666666, 'xsmm_custom_best': 1.2805666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2842, 'xsmm_reference_best': 1.2842, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.912104478623213, 'speedup_best_over_ref': 0.912104478623213, 'xsmm_custom_avg': 1.9678666666666667, 'xsmm_custom_best': 1.9678666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7949, 'xsmm_reference_best': 1.7949, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9061848264355563, 'speedup_best_over_ref': 0.9061848264355563, 'xsmm_custom_avg': 2.8769333333333336, 'xsmm_custom_best': 2.8769333333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6070333333333333, 'xsmm_reference_best': 2.6070333333333333, 'xsmm_reference_cpu_freq': 2.499882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9498730863172682, 'speedup_best_over_ref': 0.9498730863172682, 'xsmm_custom_avg': 4.176066666666666, 'xsmm_custom_best': 4.176066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.966733333333333, 'xsmm_reference_best': 3.966733333333333, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0782055725714608, 'speedup_best_over_ref': 1.0782055725714608, 'xsmm_custom_avg': 9.424733333333334, 'xsmm_custom_best': 9.424733333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.1618, 'xsmm_reference_best': 10.1618, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8048754437708534, 'speedup_best_over_ref': 0.8048754437708534, 'xsmm_custom_avg': 29.961033333333333, 'xsmm_custom_best': 29.961033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 24.1149, 'xsmm_reference_best': 24.1149, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9757033573080538, 'speedup_best_over_ref': 0.9757033573080538, 'xsmm_custom_avg': 1.3115666666666668, 'xsmm_custom_best': 1.3115666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2796999999999998, 'xsmm_reference_best': 1.2796999999999998, 'xsmm_reference_cpu_freq': 2.499883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9020798757018257, 'speedup_best_over_ref': 0.9020798757018257, 'xsmm_custom_avg': 1.8879333333333332, 'xsmm_custom_best': 1.8879333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7030666666666667, 'xsmm_reference_best': 1.7030666666666667, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.847649275937314, 'speedup_best_over_ref': 0.847649275937314, 'xsmm_custom_avg': 2.8565666666666667, 'xsmm_custom_best': 2.8565666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4213666666666667, 'xsmm_reference_best': 2.4213666666666667, 'xsmm_reference_cpu_freq': 2.499941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1400518532744381, 'speedup_best_over_ref': 1.1400518532744381, 'xsmm_custom_avg': 4.1656, 'xsmm_custom_best': 4.1656, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.749, 'xsmm_reference_best': 4.749, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0764066543438078, 'speedup_best_over_ref': 1.0764066543438078, 'xsmm_custom_avg': 9.016666666666667, 'xsmm_custom_best': 9.016666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.7056, 'xsmm_reference_best': 9.7056, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'sparse'}
