{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9961003509684128, 'speedup_best_over_ref': 0.9961003509684128, 'xsmm_custom_avg': 1.2821666666666667, 'xsmm_custom_best': 1.2821666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2771666666666666, 'xsmm_reference_best': 1.2771666666666666, 'xsmm_reference_cpu_freq': 2.499897, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.905282980456026, 'speedup_best_over_ref': 0.905282980456026, 'xsmm_custom_avg': 1.9648, 'xsmm_custom_best': 1.9648, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7787, 'xsmm_reference_best': 1.7787, 'xsmm_reference_cpu_freq': 2.499889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8609996685297577, 'speedup_best_over_ref': 0.8609996685297577, 'xsmm_custom_avg': 2.9163, 'xsmm_custom_best': 2.9163, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5109333333333326, 'xsmm_reference_best': 2.5109333333333326, 'xsmm_reference_cpu_freq': 2.499863, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.970098235690032, 'speedup_best_over_ref': 0.970098235690032, 'xsmm_custom_avg': 4.407766666666666, 'xsmm_custom_best': 4.407766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.275966666666666, 'xsmm_reference_best': 4.275966666666666, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0696119091433436, 'speedup_best_over_ref': 1.0696119091433436, 'xsmm_custom_avg': 9.709066666666667, 'xsmm_custom_best': 9.709066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.384933333333333, 'xsmm_reference_best': 10.384933333333333, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8051088661212562, 'speedup_best_over_ref': 0.8051088661212562, 'xsmm_custom_avg': 29.840933333333332, 'xsmm_custom_best': 29.840933333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 24.025199999999998, 'xsmm_reference_best': 24.025199999999998, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0050361176111509, 'speedup_best_over_ref': 1.0050361176111509, 'xsmm_custom_avg': 1.3105333333333333, 'xsmm_custom_best': 1.3105333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.3171333333333335, 'xsmm_reference_best': 1.3171333333333335, 'xsmm_reference_cpu_freq': 2.49989, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.889743141708894, 'speedup_best_over_ref': 0.889743141708894, 'xsmm_custom_avg': 1.9076666666666666, 'xsmm_custom_best': 1.9076666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6973333333333334, 'xsmm_reference_best': 1.6973333333333334, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8610904101162804, 'speedup_best_over_ref': 0.8610904101162804, 'xsmm_custom_avg': 2.8179000000000003, 'xsmm_custom_best': 2.8179000000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4264666666666668, 'xsmm_reference_best': 2.4264666666666668, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.025701727389661, 'speedup_best_over_ref': 1.025701727389661, 'xsmm_custom_avg': 4.2241, 'xsmm_custom_best': 4.2241, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.332666666666666, 'xsmm_reference_best': 4.332666666666666, 'xsmm_reference_cpu_freq': 2.499903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9850713340197088, 'speedup_best_over_ref': 0.9850713340197088, 'xsmm_custom_avg': 9.971866666666667, 'xsmm_custom_best': 9.971866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.823, 'xsmm_reference_best': 9.823, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'sparse'}
