{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9977490297542044, 'speedup_best_over_ref': 0.9977490297542044, 'xsmm_custom_avg': 1.2883333333333333, 'xsmm_custom_best': 1.2883333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2854333333333334, 'xsmm_reference_best': 1.2854333333333334, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9134045077105576, 'speedup_best_over_ref': 0.9134045077105576, 'xsmm_custom_avg': 1.9669999999999999, 'xsmm_custom_best': 1.9669999999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7966666666666666, 'xsmm_reference_best': 1.7966666666666666, 'xsmm_reference_cpu_freq': 2.499902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9218224514119159, 'speedup_best_over_ref': 0.9218224514119159, 'xsmm_custom_avg': 2.8247666666666666, 'xsmm_custom_best': 2.8247666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.603933333333333, 'xsmm_reference_best': 2.603933333333333, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0077008707321164, 'speedup_best_over_ref': 1.0077008707321164, 'xsmm_custom_avg': 4.3717999999999995, 'xsmm_custom_best': 4.3717999999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.405466666666666, 'xsmm_reference_best': 4.405466666666666, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0463764897475756, 'speedup_best_over_ref': 1.0463764897475756, 'xsmm_custom_avg': 9.9066, 'xsmm_custom_best': 9.9066, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.366033333333332, 'xsmm_reference_best': 10.366033333333332, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7959092622707632, 'speedup_best_over_ref': 0.7959092622707632, 'xsmm_custom_avg': 29.8854, 'xsmm_custom_best': 29.8854, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 23.786066666666667, 'xsmm_reference_best': 23.786066666666667, 'xsmm_reference_cpu_freq': 2.499878, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9653854970581492, 'speedup_best_over_ref': 0.9653854970581492, 'xsmm_custom_avg': 1.3087000000000002, 'xsmm_custom_best': 1.3087000000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2634, 'xsmm_reference_best': 1.2634, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9127037324490229, 'speedup_best_over_ref': 0.9127037324490229, 'xsmm_custom_avg': 1.8897333333333333, 'xsmm_custom_best': 1.8897333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7247666666666668, 'xsmm_reference_best': 1.7247666666666668, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8412711313394018, 'speedup_best_over_ref': 0.8412711313394018, 'xsmm_custom_avg': 2.8709333333333333, 'xsmm_custom_best': 2.8709333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.415233333333333, 'xsmm_reference_best': 2.415233333333333, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0194400474871386, 'speedup_best_over_ref': 1.0194400474871386, 'xsmm_custom_avg': 4.043200000000001, 'xsmm_custom_best': 4.043200000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.1217999999999995, 'xsmm_reference_best': 4.1217999999999995, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0533750854357966, 'speedup_best_over_ref': 1.0533750854357966, 'xsmm_custom_avg': 8.973600000000001, 'xsmm_custom_best': 8.973600000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.452566666666666, 'xsmm_reference_best': 9.452566666666666, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'sparse'}
