{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9642248931536462, 'speedup_best_over_ref': 0.9642248931536462, 'xsmm_custom_avg': 8.142533333333331, 'xsmm_custom_best': 8.142533333333331, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.851233333333334, 'xsmm_reference_best': 7.851233333333334, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.7804399384041273, 'speedup_best_over_ref': 0.7804399384041273, 'xsmm_custom_avg': 14.827833333333334, 'xsmm_custom_best': 14.827833333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.572233333333333, 'xsmm_reference_best': 11.572233333333333, 'xsmm_reference_cpu_freq': 2.499978, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8897810251872861, 'speedup_best_over_ref': 0.8897810251872861, 'xsmm_custom_avg': 22.189766666666667, 'xsmm_custom_best': 22.189766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.744033333333334, 'xsmm_reference_best': 19.744033333333334, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.998557040308603, 'speedup_best_over_ref': 0.998557040308603, 'xsmm_custom_avg': 35.713633333333334, 'xsmm_custom_best': 35.713633333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.6621, 'xsmm_reference_best': 35.6621, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8390998618255204, 'speedup_best_over_ref': 0.8390998618255204, 'xsmm_custom_avg': 94.80766666666666, 'xsmm_custom_best': 94.80766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 79.5531, 'xsmm_reference_best': 79.5531, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.7883766802923364, 'speedup_best_over_ref': 0.7883766802923364, 'xsmm_custom_avg': 252.36679999999998, 'xsmm_custom_best': 252.36679999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 198.96009999999998, 'xsmm_reference_best': 198.96009999999998, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9987411615645564, 'speedup_best_over_ref': 0.9987411615645564, 'xsmm_custom_avg': 8.155666666666667, 'xsmm_custom_best': 8.155666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.1454, 'xsmm_reference_best': 8.1454, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.7994996417567398, 'speedup_best_over_ref': 0.7994996417567398, 'xsmm_custom_avg': 14.096566666666666, 'xsmm_custom_best': 14.096566666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.270199999999999, 'xsmm_reference_best': 11.270199999999999, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8194775630910216, 'speedup_best_over_ref': 0.8194775630910216, 'xsmm_custom_avg': 22.8136, 'xsmm_custom_best': 22.8136, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.69523333333333, 'xsmm_reference_best': 18.69523333333333, 'xsmm_reference_cpu_freq': 2.499896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0238269211257987, 'speedup_best_over_ref': 1.0238269211257987, 'xsmm_custom_avg': 35.81103333333333, 'xsmm_custom_best': 35.81103333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.664300000000004, 'xsmm_reference_best': 36.664300000000004, 'xsmm_reference_cpu_freq': 2.499909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.878158011691908, 'speedup_best_over_ref': 0.878158011691908, 'xsmm_custom_avg': 93.6032, 'xsmm_custom_best': 93.6032, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 82.1984, 'xsmm_reference_best': 82.1984, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'sparse'}
