{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9974768775987038, 'speedup_best_over_ref': 0.9974768775987038, 'xsmm_custom_avg': 4.465366666666667, 'xsmm_custom_best': 4.465366666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.4540999999999995, 'xsmm_reference_best': 4.4540999999999995, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9628816968367157, 'speedup_best_over_ref': 0.9628816968367157, 'xsmm_custom_avg': 6.9274000000000004, 'xsmm_custom_best': 6.9274000000000004, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.670266666666665, 'xsmm_reference_best': 6.670266666666665, 'xsmm_reference_cpu_freq': 2.499977, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9273645963438175, 'speedup_best_over_ref': 0.9273645963438175, 'xsmm_custom_avg': 11.742666666666667, 'xsmm_custom_best': 11.742666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.889733333333334, 'xsmm_reference_best': 10.889733333333334, 'xsmm_reference_cpu_freq': 2.499893, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0073477621636409, 'speedup_best_over_ref': 1.0073477621636409, 'xsmm_custom_avg': 19.498, 'xsmm_custom_best': 19.498, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.64126666666667, 'xsmm_reference_best': 19.64126666666667, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0791502690911332, 'speedup_best_over_ref': 1.0791502690911332, 'xsmm_custom_avg': 36.73476666666667, 'xsmm_custom_best': 36.73476666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.64233333333333, 'xsmm_reference_best': 39.64233333333333, 'xsmm_reference_cpu_freq': 2.499871, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9723714988505437, 'speedup_best_over_ref': 0.9723714988505437, 'xsmm_custom_avg': 74.6005, 'xsmm_custom_best': 74.6005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 72.53939999999999, 'xsmm_reference_best': 72.53939999999999, 'xsmm_reference_cpu_freq': 2.499979, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9772337052217814, 'speedup_best_over_ref': 0.9772337052217814, 'xsmm_custom_avg': 4.5623, 'xsmm_custom_best': 4.5623, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.458433333333333, 'xsmm_reference_best': 4.458433333333333, 'xsmm_reference_cpu_freq': 2.499906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9992023438818244, 'speedup_best_over_ref': 0.9992023438818244, 'xsmm_custom_avg': 6.519099999999999, 'xsmm_custom_best': 6.519099999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.5139000000000005, 'xsmm_reference_best': 6.5139000000000005, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9707067951748803, 'speedup_best_over_ref': 0.9707067951748803, 'xsmm_custom_avg': 10.998, 'xsmm_custom_best': 10.998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.675833333333333, 'xsmm_reference_best': 10.675833333333333, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0814663770242259, 'speedup_best_over_ref': 1.0814663770242259, 'xsmm_custom_avg': 18.76643333333333, 'xsmm_custom_best': 18.76643333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.295266666666667, 'xsmm_reference_best': 20.295266666666667, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9780804430283991, 'speedup_best_over_ref': 0.9780804430283991, 'xsmm_custom_avg': 37.234633333333335, 'xsmm_custom_best': 37.234633333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.41846666666667, 'xsmm_reference_best': 36.41846666666667, 'xsmm_reference_cpu_freq': 2.499963, 'xsmm_reference_kernel_type': 'sparse'}
