{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.996245782091487, 'speedup_best_over_ref': 0.996245782091487, 'xsmm_custom_avg': 4.474966666666666, 'xsmm_custom_best': 4.474966666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.458166666666667, 'xsmm_reference_best': 4.458166666666667, 'xsmm_reference_cpu_freq': 2.499915, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9758654528142398, 'speedup_best_over_ref': 0.9758654528142398, 'xsmm_custom_avg': 6.861533333333333, 'xsmm_custom_best': 6.861533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.695933333333333, 'xsmm_reference_best': 6.695933333333333, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9548479619961009, 'speedup_best_over_ref': 0.9548479619961009, 'xsmm_custom_avg': 11.900533333333334, 'xsmm_custom_best': 11.900533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.363199999999999, 'xsmm_reference_best': 11.363199999999999, 'xsmm_reference_cpu_freq': 2.499879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.001833500015153, 'speedup_best_over_ref': 1.001833500015153, 'xsmm_custom_avg': 19.7982, 'xsmm_custom_best': 19.7982, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.834500000000002, 'xsmm_reference_best': 19.834500000000002, 'xsmm_reference_cpu_freq': 2.499907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0898213196736835, 'speedup_best_over_ref': 1.0898213196736835, 'xsmm_custom_avg': 36.786366666666666, 'xsmm_custom_best': 36.786366666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 40.09056666666667, 'xsmm_reference_best': 40.09056666666667, 'xsmm_reference_cpu_freq': 2.499873, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9730694941943197, 'speedup_best_over_ref': 0.9730694941943197, 'xsmm_custom_avg': 74.72566666666667, 'xsmm_custom_best': 74.72566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 72.71326666666667, 'xsmm_reference_best': 72.71326666666667, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9812134818314112, 'speedup_best_over_ref': 0.9812134818314112, 'xsmm_custom_avg': 4.558233333333334, 'xsmm_custom_best': 4.558233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.4726, 'xsmm_reference_best': 4.4726, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9576661692344924, 'speedup_best_over_ref': 0.9576661692344924, 'xsmm_custom_avg': 6.6117333333333335, 'xsmm_custom_best': 6.6117333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.331833333333335, 'xsmm_reference_best': 6.331833333333335, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8478091058391641, 'speedup_best_over_ref': 0.8478091058391641, 'xsmm_custom_avg': 12.0765, 'xsmm_custom_best': 12.0765, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.238566666666665, 'xsmm_reference_best': 10.238566666666665, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0479387879869002, 'speedup_best_over_ref': 1.0479387879869002, 'xsmm_custom_avg': 19.246766666666666, 'xsmm_custom_best': 19.246766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.169433333333338, 'xsmm_reference_best': 20.169433333333338, 'xsmm_reference_cpu_freq': 2.499889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9810863899272512, 'speedup_best_over_ref': 0.9810863899272512, 'xsmm_custom_avg': 36.756600000000006, 'xsmm_custom_best': 36.756600000000006, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.061400000000006, 'xsmm_reference_best': 36.061400000000006, 'xsmm_reference_cpu_freq': 2.499901, 'xsmm_reference_kernel_type': 'sparse'}
