{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9804195379618105, 'speedup_best_over_ref': 0.9804195379618105, 'xsmm_custom_avg': 14.274433333333333, 'xsmm_custom_best': 14.274433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.994933333333332, 'xsmm_reference_best': 13.994933333333332, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7909388818350203, 'speedup_best_over_ref': 0.7909388818350203, 'xsmm_custom_avg': 26.436766666666667, 'xsmm_custom_best': 26.436766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.90986666666667, 'xsmm_reference_best': 20.90986666666667, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9058314858906845, 'speedup_best_over_ref': 0.9058314858906845, 'xsmm_custom_avg': 41.4537, 'xsmm_custom_best': 41.4537, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 37.550066666666666, 'xsmm_reference_best': 37.550066666666666, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9940281961285597, 'speedup_best_over_ref': 0.9940281961285597, 'xsmm_custom_avg': 64.82686666666667, 'xsmm_custom_best': 64.82686666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 64.43973333333334, 'xsmm_reference_best': 64.43973333333334, 'xsmm_reference_cpu_freq': 2.499877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0630351371485864, 'speedup_best_over_ref': 1.0630351371485864, 'xsmm_custom_avg': 119.01933333333334, 'xsmm_custom_best': 119.01933333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 126.52173333333333, 'xsmm_reference_best': 126.52173333333333, 'xsmm_reference_cpu_freq': 2.499903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8240849375116179, 'speedup_best_over_ref': 0.8240849375116179, 'xsmm_custom_avg': 308.4306666666667, 'xsmm_custom_best': 308.4306666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 254.17306666666667, 'xsmm_reference_best': 254.17306666666667, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9999679002891267, 'speedup_best_over_ref': 0.9999679002891267, 'xsmm_custom_avg': 14.538033333333333, 'xsmm_custom_best': 14.538033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.537566666666667, 'xsmm_reference_best': 14.537566666666667, 'xsmm_reference_cpu_freq': 2.499906, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7769272657755601, 'speedup_best_over_ref': 0.7769272657755601, 'xsmm_custom_avg': 25.8929, 'xsmm_custom_best': 25.8929, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.1169, 'xsmm_reference_best': 20.1169, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8594340059126568, 'speedup_best_over_ref': 0.8594340059126568, 'xsmm_custom_avg': 41.78606666666666, 'xsmm_custom_best': 41.78606666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.91236666666667, 'xsmm_reference_best': 35.91236666666667, 'xsmm_reference_cpu_freq': 2.499878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0254470776856186, 'speedup_best_over_ref': 1.0254470776856186, 'xsmm_custom_avg': 64.76316666666666, 'xsmm_custom_best': 64.76316666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.4112, 'xsmm_reference_best': 66.4112, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9910958953935584, 'speedup_best_over_ref': 0.9910958953935584, 'xsmm_custom_avg': 119.13606666666666, 'xsmm_custom_best': 119.13606666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 118.07526666666666, 'xsmm_reference_best': 118.07526666666666, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'sparse'}
