{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.002372505875133, 'speedup_best_over_ref': 1.002372505875133, 'xsmm_custom_avg': 4.4538, 'xsmm_custom_best': 4.4538, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.464366666666667, 'xsmm_reference_best': 4.464366666666667, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9547570741078344, 'speedup_best_over_ref': 0.9547570741078344, 'xsmm_custom_avg': 6.801799999999999, 'xsmm_custom_best': 6.801799999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.494066666666667, 'xsmm_reference_best': 6.494066666666667, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.035416030145636, 'speedup_best_over_ref': 1.035416030145636, 'xsmm_custom_avg': 10.473600000000001, 'xsmm_custom_best': 10.473600000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.844533333333334, 'xsmm_reference_best': 10.844533333333334, 'xsmm_reference_cpu_freq': 2.499888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9897256229579182, 'speedup_best_over_ref': 0.9897256229579182, 'xsmm_custom_avg': 19.475633333333334, 'xsmm_custom_best': 19.475633333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.275533333333332, 'xsmm_reference_best': 19.275533333333332, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0767116333043225, 'speedup_best_over_ref': 1.0767116333043225, 'xsmm_custom_avg': 36.768, 'xsmm_custom_best': 36.768, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.58853333333333, 'xsmm_reference_best': 39.58853333333333, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9720221720166484, 'speedup_best_over_ref': 0.9720221720166484, 'xsmm_custom_avg': 74.83306666666667, 'xsmm_custom_best': 74.83306666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 72.73939999999999, 'xsmm_reference_best': 72.73939999999999, 'xsmm_reference_cpu_freq': 2.499974, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0049303901947326, 'speedup_best_over_ref': 1.0049303901947326, 'xsmm_custom_avg': 4.563533333333331, 'xsmm_custom_best': 4.563533333333331, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.586033333333333, 'xsmm_reference_best': 4.586033333333333, 'xsmm_reference_cpu_freq': 2.499978, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0179381036861819, 'speedup_best_over_ref': 1.0179381036861819, 'xsmm_custom_avg': 6.4258, 'xsmm_custom_best': 6.4258, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.541066666666667, 'xsmm_reference_best': 6.541066666666667, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8367729365140691, 'speedup_best_over_ref': 0.8367729365140691, 'xsmm_custom_avg': 12.078266666666668, 'xsmm_custom_best': 12.078266666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.106766666666665, 'xsmm_reference_best': 10.106766666666665, 'xsmm_reference_cpu_freq': 2.499902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0783732315828607, 'speedup_best_over_ref': 1.0783732315828607, 'xsmm_custom_avg': 19.009466666666665, 'xsmm_custom_best': 19.009466666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.4993, 'xsmm_reference_best': 20.4993, 'xsmm_reference_cpu_freq': 2.499857, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9929017249311315, 'speedup_best_over_ref': 0.9929017249311315, 'xsmm_custom_avg': 35.79273333333333, 'xsmm_custom_best': 35.79273333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.53866666666667, 'xsmm_reference_best': 35.53866666666667, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 7.596394626965885, 'speedup_best_over_ref': 7.596394626965885, 'xsmm_custom_avg': 75.6593, 'xsmm_custom_best': 75.6593, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 574.7379, 'xsmm_reference_best': 574.7379, 'xsmm_reference_cpu_freq': 2.499971, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 2.8739363987967335, 'speedup_best_over_ref': 2.8739363987967335, 'xsmm_custom_avg': 7.756666666666669, 'xsmm_custom_best': 7.756666666666669, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.292166666666667, 'xsmm_reference_best': 22.292166666666667, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 3.231129638488348, 'speedup_best_over_ref': 3.231129638488348, 'xsmm_custom_avg': 12.194166666666668, 'xsmm_custom_best': 12.194166666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.400933333333334, 'xsmm_reference_best': 39.400933333333334, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 4.537949444682464, 'speedup_best_over_ref': 4.537949444682464, 'xsmm_custom_avg': 20.228666666666665, 'xsmm_custom_best': 20.228666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 91.79666666666667, 'xsmm_reference_best': 91.79666666666667, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_512_p_0.05_uniq_256.txt', 'size_n': 33600, 'speedup_avg_over_ref': 6.572339714629077, 'speedup_best_over_ref': 6.572339714629077, 'xsmm_custom_avg': 37.11193333333333, 'xsmm_custom_best': 37.11193333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 243.91223333333335, 'xsmm_reference_best': 243.91223333333335, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'dense'}
