{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0529890527931296, 'speedup_best_over_ref': 1.0529890527931296, 'xsmm_custom_avg': 4.083233333333333, 'xsmm_custom_best': 4.083233333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.2996, 'xsmm_reference_best': 4.2996, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0763299266540916, 'speedup_best_over_ref': 1.0763299266540916, 'xsmm_custom_avg': 7.439633333333332, 'xsmm_custom_best': 7.439633333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.0075, 'xsmm_reference_best': 8.0075, 'xsmm_reference_cpu_freq': 2.999844, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.7072821340440837, 'speedup_best_over_ref': 0.7072821340440837, 'xsmm_custom_avg': 16.3583, 'xsmm_custom_best': 16.3583, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.569933333333333, 'xsmm_reference_best': 11.569933333333333, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.7518395497564856, 'speedup_best_over_ref': 0.7518395497564856, 'xsmm_custom_avg': 28.109233333333336, 'xsmm_custom_best': 28.109233333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.133633333333332, 'xsmm_reference_best': 21.133633333333332, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9838801327397609, 'speedup_best_over_ref': 0.9838801327397609, 'xsmm_custom_avg': 42.17776666666667, 'xsmm_custom_best': 42.17776666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 41.49786666666667, 'xsmm_reference_best': 41.49786666666667, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8058567843790021, 'speedup_best_over_ref': 0.8058567843790021, 'xsmm_custom_avg': 82.58456666666667, 'xsmm_custom_best': 82.58456666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.55133333333333, 'xsmm_reference_best': 66.55133333333333, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0317683643369333, 'speedup_best_over_ref': 1.0317683643369333, 'xsmm_custom_avg': 4.169766666666667, 'xsmm_custom_best': 4.169766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.302233333333334, 'xsmm_reference_best': 4.302233333333334, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.888866385174553, 'speedup_best_over_ref': 0.888866385174553, 'xsmm_custom_avg': 7.570766666666667, 'xsmm_custom_best': 7.570766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.7294, 'xsmm_reference_best': 6.7294, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.858014975782605, 'speedup_best_over_ref': 0.858014975782605, 'xsmm_custom_avg': 12.050566666666667, 'xsmm_custom_best': 12.050566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.339566666666666, 'xsmm_reference_best': 10.339566666666666, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8509137850662778, 'speedup_best_over_ref': 0.8509137850662778, 'xsmm_custom_avg': 22.310133333333333, 'xsmm_custom_best': 22.310133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.983999999999998, 'xsmm_reference_best': 18.983999999999998, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8169469656129312, 'speedup_best_over_ref': 0.8169469656129312, 'xsmm_custom_avg': 41.48943333333333, 'xsmm_custom_best': 41.48943333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 33.894666666666666, 'xsmm_reference_best': 33.894666666666666, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'sparse'}
