{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.047645429362881, 'speedup_best_over_ref': 1.047645429362881, 'xsmm_custom_avg': 1.1431666666666667, 'xsmm_custom_best': 1.1431666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1976333333333333, 'xsmm_reference_best': 1.1976333333333333, 'xsmm_reference_cpu_freq': 2.999853, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.050091023403337, 'speedup_best_over_ref': 1.050091023403337, 'xsmm_custom_avg': 1.7761, 'xsmm_custom_best': 1.7761, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8650666666666667, 'xsmm_reference_best': 1.8650666666666667, 'xsmm_reference_cpu_freq': 2.999856, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0376763534619313, 'speedup_best_over_ref': 1.0376763534619313, 'xsmm_custom_avg': 2.2516333333333334, 'xsmm_custom_best': 2.2516333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3364666666666665, 'xsmm_reference_best': 2.3364666666666665, 'xsmm_reference_cpu_freq': 2.99981, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9396852876619162, 'speedup_best_over_ref': 0.9396852876619162, 'xsmm_custom_avg': 4.3129333333333335, 'xsmm_custom_best': 4.3129333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.0528, 'xsmm_reference_best': 4.0528, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.911521486643438, 'speedup_best_over_ref': 0.911521486643438, 'xsmm_custom_avg': 10.045, 'xsmm_custom_best': 10.045, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.156233333333335, 'xsmm_reference_best': 9.156233333333335, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8020551376031904, 'speedup_best_over_ref': 0.8020551376031904, 'xsmm_custom_avg': 27.683466666666668, 'xsmm_custom_best': 27.683466666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.203666666666667, 'xsmm_reference_best': 22.203666666666667, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.040179833738619, 'speedup_best_over_ref': 1.040179833738619, 'xsmm_custom_avg': 1.1788666666666667, 'xsmm_custom_best': 1.1788666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2262333333333333, 'xsmm_reference_best': 1.2262333333333333, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9119295895915055, 'speedup_best_over_ref': 0.9119295895915055, 'xsmm_custom_avg': 1.7421666666666666, 'xsmm_custom_best': 1.7421666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5887333333333344, 'xsmm_reference_best': 1.5887333333333344, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9938204074391651, 'speedup_best_over_ref': 0.9938204074391651, 'xsmm_custom_avg': 2.2547333333333333, 'xsmm_custom_best': 2.2547333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.2408, 'xsmm_reference_best': 2.2408, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8910369207843883, 'speedup_best_over_ref': 0.8910369207843883, 'xsmm_custom_avg': 4.2054, 'xsmm_custom_best': 4.2054, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.7471666666666668, 'xsmm_reference_best': 3.7471666666666668, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8811620175126019, 'speedup_best_over_ref': 0.8811620175126019, 'xsmm_custom_avg': 9.634966666666665, 'xsmm_custom_best': 9.634966666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.489966666666668, 'xsmm_reference_best': 8.489966666666668, 'xsmm_reference_cpu_freq': 2.999841, 'xsmm_reference_kernel_type': 'sparse'}
