{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0496184486589575, 'speedup_best_over_ref': 1.0496184486589575, 'xsmm_custom_avg': 12.916566666666666, 'xsmm_custom_best': 12.916566666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.557466666666667, 'xsmm_reference_best': 13.557466666666667, 'xsmm_reference_cpu_freq': 2.999836, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7495196754232222, 'speedup_best_over_ref': 0.7495196754232222, 'xsmm_custom_avg': 26.093466666666664, 'xsmm_custom_best': 26.093466666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.557566666666666, 'xsmm_reference_best': 19.557566666666666, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9033138777349659, 'speedup_best_over_ref': 0.9033138777349659, 'xsmm_custom_avg': 39.4231, 'xsmm_custom_best': 39.4231, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.61143333333333, 'xsmm_reference_best': 35.61143333333333, 'xsmm_reference_cpu_freq': 2.999849, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8605785117760154, 'speedup_best_over_ref': 0.8605785117760154, 'xsmm_custom_avg': 71.0144, 'xsmm_custom_best': 71.0144, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 61.11346666666667, 'xsmm_reference_best': 61.11346666666667, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9204059674975847, 'speedup_best_over_ref': 0.9204059674975847, 'xsmm_custom_avg': 130.58516666666665, 'xsmm_custom_best': 130.58516666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 120.19136666666667, 'xsmm_reference_best': 120.19136666666667, 'xsmm_reference_cpu_freq': 2.999845, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8132687124226253, 'speedup_best_over_ref': 0.8132687124226253, 'xsmm_custom_avg': 290.9275, 'xsmm_custom_best': 290.9275, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 236.60223333333334, 'xsmm_reference_best': 236.60223333333334, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0472844181891479, 'speedup_best_over_ref': 1.0472844181891479, 'xsmm_custom_avg': 13.395533333333333, 'xsmm_custom_best': 13.395533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.028933333333335, 'xsmm_reference_best': 14.028933333333335, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9285139978809684, 'speedup_best_over_ref': 0.9285139978809684, 'xsmm_custom_avg': 26.615933333333334, 'xsmm_custom_best': 26.615933333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 24.713266666666666, 'xsmm_reference_best': 24.713266666666666, 'xsmm_reference_cpu_freq': 2.999862, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8721578458650342, 'speedup_best_over_ref': 0.8721578458650342, 'xsmm_custom_avg': 39.702866666666665, 'xsmm_custom_best': 39.702866666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.62716666666667, 'xsmm_reference_best': 34.62716666666667, 'xsmm_reference_cpu_freq': 2.999834, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8794946946460678, 'speedup_best_over_ref': 0.8794946946460678, 'xsmm_custom_avg': 71.91163333333334, 'xsmm_custom_best': 71.91163333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.2459, 'xsmm_reference_best': 63.2459, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8324410447166973, 'speedup_best_over_ref': 0.8324410447166973, 'xsmm_custom_avg': 131.0301, 'xsmm_custom_best': 131.0301, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 109.07483333333333, 'xsmm_reference_best': 109.07483333333333, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'sparse'}
