{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.060573735043967, 'speedup_best_over_ref': 1.060573735043967, 'xsmm_custom_avg': 1.1561666666666668, 'xsmm_custom_best': 1.1561666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2262, 'xsmm_reference_best': 1.2262, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1010390263723082, 'speedup_best_over_ref': 1.1010390263723082, 'xsmm_custom_avg': 1.7227666666666666, 'xsmm_custom_best': 1.7227666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8968333333333334, 'xsmm_reference_best': 1.8968333333333334, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0137409294426434, 'speedup_best_over_ref': 1.0137409294426434, 'xsmm_custom_avg': 2.3749, 'xsmm_custom_best': 2.3749, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4075333333333333, 'xsmm_reference_best': 2.4075333333333333, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7111358688546955, 'speedup_best_over_ref': 0.7111358688546955, 'xsmm_custom_avg': 5.864233333333333, 'xsmm_custom_best': 5.864233333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.170266666666667, 'xsmm_reference_best': 4.170266666666667, 'xsmm_reference_cpu_freq': 2.999833, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9422651933701657, 'speedup_best_over_ref': 0.9422651933701657, 'xsmm_custom_avg': 9.774000000000001, 'xsmm_custom_best': 9.774000000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.2097, 'xsmm_reference_best': 9.2097, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8288696683659972, 'speedup_best_over_ref': 0.8288696683659972, 'xsmm_custom_avg': 27.0891, 'xsmm_custom_best': 27.0891, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.453333333333333, 'xsmm_reference_best': 22.453333333333333, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.038859812032191, 'speedup_best_over_ref': 1.038859812032191, 'xsmm_custom_avg': 1.1845999999999999, 'xsmm_custom_best': 1.1845999999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2306333333333332, 'xsmm_reference_best': 1.2306333333333332, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.001654978381845, 'speedup_best_over_ref': 1.001654978381845, 'xsmm_custom_avg': 1.6113, 'xsmm_custom_best': 1.6113, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6139666666666665, 'xsmm_reference_best': 1.6139666666666665, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.010669945056614, 'speedup_best_over_ref': 1.010669945056614, 'xsmm_custom_avg': 2.1961999999999997, 'xsmm_custom_best': 2.1961999999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.219633333333335, 'xsmm_reference_best': 2.219633333333335, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7791805688289769, 'speedup_best_over_ref': 0.7791805688289769, 'xsmm_custom_avg': 5.9643, 'xsmm_custom_best': 5.9643, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.647266666666667, 'xsmm_reference_best': 4.647266666666667, 'xsmm_reference_cpu_freq': 2.999963, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7840904411508502, 'speedup_best_over_ref': 0.7840904411508502, 'xsmm_custom_avg': 10.523233333333334, 'xsmm_custom_best': 10.523233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.251166666666666, 'xsmm_reference_best': 8.251166666666666, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'sparse'}
