{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0450495049504949, 'speedup_best_over_ref': 1.0450495049504949, 'xsmm_custom_avg': 1.1446666666666667, 'xsmm_custom_best': 1.1446666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1962333333333333, 'xsmm_reference_best': 1.1962333333333333, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0058188028756405, 'speedup_best_over_ref': 1.0058188028756405, 'xsmm_custom_avg': 1.6784666666666666, 'xsmm_custom_best': 1.6784666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6882333333333333, 'xsmm_reference_best': 1.6882333333333333, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1438774422464861, 'speedup_best_over_ref': 1.1438774422464861, 'xsmm_custom_avg': 2.1889, 'xsmm_custom_best': 2.1889, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.503833333333333, 'xsmm_reference_best': 2.503833333333333, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9915590366827631, 'speedup_best_over_ref': 0.9915590366827631, 'xsmm_custom_avg': 4.3281, 'xsmm_custom_best': 4.3281, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.291566666666667, 'xsmm_reference_best': 4.291566666666667, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9746645905198887, 'speedup_best_over_ref': 0.9746645905198887, 'xsmm_custom_avg': 10.039966666666666, 'xsmm_custom_best': 10.039966666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.785599999999999, 'xsmm_reference_best': 9.785599999999999, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8054197013663356, 'speedup_best_over_ref': 0.8054197013663356, 'xsmm_custom_avg': 27.753066666666665, 'xsmm_custom_best': 27.753066666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.352866666666667, 'xsmm_reference_best': 22.352866666666667, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0388283571529646, 'speedup_best_over_ref': 1.0388283571529646, 'xsmm_custom_avg': 1.1778333333333333, 'xsmm_custom_best': 1.1778333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2235666666666667, 'xsmm_reference_best': 1.2235666666666667, 'xsmm_reference_cpu_freq': 2.999864, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.011878801790428, 'speedup_best_over_ref': 1.011878801790428, 'xsmm_custom_avg': 1.7426, 'xsmm_custom_best': 1.7426, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7633, 'xsmm_reference_best': 1.7633, 'xsmm_reference_cpu_freq': 2.999861, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9979894672088102, 'speedup_best_over_ref': 0.9979894672088102, 'xsmm_custom_avg': 2.2216333333333336, 'xsmm_custom_best': 2.2216333333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.2171666666666665, 'xsmm_reference_best': 2.2171666666666665, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9697126845384969, 'speedup_best_over_ref': 0.9697126845384969, 'xsmm_custom_avg': 3.9851666666666667, 'xsmm_custom_best': 3.9851666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8644666666666665, 'xsmm_reference_best': 3.8644666666666665, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8554718948382585, 'speedup_best_over_ref': 0.8554718948382585, 'xsmm_custom_avg': 10.102533333333334, 'xsmm_custom_best': 10.102533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.642433333333335, 'xsmm_reference_best': 8.642433333333335, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'sparse'}
