{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0393728222996517, 'speedup_best_over_ref': 1.0393728222996517, 'xsmm_custom_avg': 1.148, 'xsmm_custom_best': 1.148, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1932, 'xsmm_reference_best': 1.1932, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9850507416081183, 'speedup_best_over_ref': 0.9850507416081183, 'xsmm_custom_avg': 1.7080000000000004, 'xsmm_custom_best': 1.7080000000000004, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6824666666666666, 'xsmm_reference_best': 1.6824666666666666, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1123615211481688, 'speedup_best_over_ref': 1.1123615211481688, 'xsmm_custom_avg': 2.280733333333333, 'xsmm_custom_best': 2.280733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.537, 'xsmm_reference_best': 2.537, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9172671189624185, 'speedup_best_over_ref': 0.9172671189624185, 'xsmm_custom_avg': 4.117266666666667, 'xsmm_custom_best': 4.117266666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.7766333333333337, 'xsmm_reference_best': 3.7766333333333337, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.010922421376552, 'speedup_best_over_ref': 1.010922421376552, 'xsmm_custom_avg': 10.1931, 'xsmm_custom_best': 10.1931, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.304433333333332, 'xsmm_reference_best': 10.304433333333332, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7962897117738028, 'speedup_best_over_ref': 0.7962897117738028, 'xsmm_custom_avg': 27.374333333333333, 'xsmm_custom_best': 27.374333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.797900000000002, 'xsmm_reference_best': 21.797900000000002, 'xsmm_reference_cpu_freq': 2.999828, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0418045538113416, 'speedup_best_over_ref': 1.0418045538113416, 'xsmm_custom_avg': 1.1785000000000005, 'xsmm_custom_best': 1.1785000000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2277666666666667, 'xsmm_reference_best': 1.2277666666666667, 'xsmm_reference_cpu_freq': 2.999853, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.998304045770331, 'speedup_best_over_ref': 0.998304045770331, 'xsmm_custom_avg': 1.6313333333333333, 'xsmm_custom_best': 1.6313333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6285666666666667, 'xsmm_reference_best': 1.6285666666666667, 'xsmm_reference_cpu_freq': 2.999844, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0063766493873705, 'speedup_best_over_ref': 1.0063766493873705, 'xsmm_custom_avg': 2.2634666666666665, 'xsmm_custom_best': 2.2634666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.2779000000000003, 'xsmm_reference_best': 2.2779000000000003, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8333598610910142, 'speedup_best_over_ref': 0.8333598610910142, 'xsmm_custom_avg': 4.607333333333334, 'xsmm_custom_best': 4.607333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.839566666666667, 'xsmm_reference_best': 3.839566666666667, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9026356400259908, 'speedup_best_over_ref': 0.9026356400259908, 'xsmm_custom_avg': 9.849600000000002, 'xsmm_custom_best': 9.849600000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.890600000000001, 'xsmm_reference_best': 8.890600000000001, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 5.417870455391788, 'speedup_best_over_ref': 5.417870455391788, 'xsmm_custom_avg': 27.48036666666667, 'xsmm_custom_best': 27.48036666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 148.88506666666666, 'xsmm_reference_best': 148.88506666666666, 'xsmm_reference_cpu_freq': 2.999966, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 9600, 'speedup_avg_over_ref': 2.661720163437888, 'speedup_best_over_ref': 2.661720163437888, 'xsmm_custom_avg': 1.6397666666666662, 'xsmm_custom_best': 1.6397666666666662, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.364599999999999, 'xsmm_reference_best': 4.364599999999999, 'xsmm_reference_cpu_freq': 2.999845, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 9600, 'speedup_avg_over_ref': 3.3041625696492956, 'speedup_best_over_ref': 3.3041625696492956, 'xsmm_custom_avg': 2.2374, 'xsmm_custom_best': 2.2374, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.392733333333334, 'xsmm_reference_best': 7.392733333333334, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 9600, 'speedup_avg_over_ref': 4.5949190989521576, 'speedup_best_over_ref': 4.5949190989521576, 'xsmm_custom_avg': 4.863966666666667, 'xsmm_custom_best': 4.863966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 22.349533333333333, 'xsmm_reference_best': 22.349533333333333, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'dense'}
