{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0585485912521684, 'speedup_best_over_ref': 1.0585485912521684, 'xsmm_custom_avg': 7.110333333333333, 'xsmm_custom_best': 7.110333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.526633333333334, 'xsmm_reference_best': 7.526633333333334, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.7748530762492354, 'speedup_best_over_ref': 0.7748530762492354, 'xsmm_custom_avg': 14.1173, 'xsmm_custom_best': 14.1173, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.938833333333331, 'xsmm_reference_best': 10.938833333333331, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.865535325149293, 'speedup_best_over_ref': 0.865535325149293, 'xsmm_custom_avg': 21.445533333333334, 'xsmm_custom_best': 21.445533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.561866666666667, 'xsmm_reference_best': 18.561866666666667, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8748513268887597, 'speedup_best_over_ref': 0.8748513268887597, 'xsmm_custom_avg': 38.87163333333333, 'xsmm_custom_best': 38.87163333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.0069, 'xsmm_reference_best': 34.0069, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9349289601796321, 'speedup_best_over_ref': 0.9349289601796321, 'xsmm_custom_avg': 82.65786666666666, 'xsmm_custom_best': 82.65786666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 77.27923333333334, 'xsmm_reference_best': 77.27923333333334, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0812821994841353, 'speedup_best_over_ref': 1.0812821994841353, 'xsmm_custom_avg': 173.41763333333336, 'xsmm_custom_best': 173.41763333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 187.5134, 'xsmm_reference_best': 187.5134, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.043425090151634, 'speedup_best_over_ref': 1.043425090151634, 'xsmm_custom_avg': 7.441166666666667, 'xsmm_custom_best': 7.441166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.7643, 'xsmm_reference_best': 7.7643, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.7523031001481715, 'speedup_best_over_ref': 0.7523031001481715, 'xsmm_custom_avg': 13.9703, 'xsmm_custom_best': 13.9703, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.5099, 'xsmm_reference_best': 10.5099, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.823553556437398, 'speedup_best_over_ref': 0.823553556437398, 'xsmm_custom_avg': 21.520599999999998, 'xsmm_custom_best': 21.520599999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.723366666666667, 'xsmm_reference_best': 17.723366666666667, 'xsmm_reference_cpu_freq': 2.999852, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8790206360836137, 'speedup_best_over_ref': 0.8790206360836137, 'xsmm_custom_avg': 39.899366666666666, 'xsmm_custom_best': 39.899366666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.07236666666667, 'xsmm_reference_best': 35.07236666666667, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8592351801148285, 'speedup_best_over_ref': 0.8592351801148285, 'xsmm_custom_avg': 82.5057, 'xsmm_custom_best': 82.5057, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 70.8918, 'xsmm_reference_best': 70.8918, 'xsmm_reference_cpu_freq': 2.999863, 'xsmm_reference_kernel_type': 'sparse'}
