{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0466447368421052, 'speedup_best_over_ref': 1.0466447368421052, 'xsmm_custom_avg': 13.173333333333334, 'xsmm_custom_best': 13.173333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.7878, 'xsmm_reference_best': 13.7878, 'xsmm_reference_cpu_freq': 2.999966, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7643379670458653, 'speedup_best_over_ref': 0.7643379670458653, 'xsmm_custom_avg': 26.268833333333337, 'xsmm_custom_best': 26.268833333333337, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.078266666666664, 'xsmm_reference_best': 20.078266666666664, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8848325850777404, 'speedup_best_over_ref': 0.8848325850777404, 'xsmm_custom_avg': 40.1378, 'xsmm_custom_best': 40.1378, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.51523333333333, 'xsmm_reference_best': 35.51523333333333, 'xsmm_reference_cpu_freq': 2.999864, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8618802402620905, 'speedup_best_over_ref': 0.8618802402620905, 'xsmm_custom_avg': 71.10013333333333, 'xsmm_custom_best': 71.10013333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 61.2798, 'xsmm_reference_best': 61.2798, 'xsmm_reference_cpu_freq': 2.999838, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9235941152664912, 'speedup_best_over_ref': 0.9235941152664912, 'xsmm_custom_avg': 130.0563, 'xsmm_custom_best': 130.0563, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 120.11923333333334, 'xsmm_reference_best': 120.11923333333334, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8078050686298616, 'speedup_best_over_ref': 0.8078050686298616, 'xsmm_custom_avg': 291.6199, 'xsmm_custom_best': 291.6199, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 235.57203333333334, 'xsmm_reference_best': 235.57203333333334, 'xsmm_reference_cpu_freq': 2.999837, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0267653208943222, 'speedup_best_over_ref': 1.0267653208943222, 'xsmm_custom_avg': 13.470166666666668, 'xsmm_custom_best': 13.470166666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.830700000000002, 'xsmm_reference_best': 13.830700000000002, 'xsmm_reference_cpu_freq': 2.999868, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7344570058589184, 'speedup_best_over_ref': 0.7344570058589184, 'xsmm_custom_avg': 26.096966666666667, 'xsmm_custom_best': 26.096966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.167099999999998, 'xsmm_reference_best': 19.167099999999998, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8752821213652245, 'speedup_best_over_ref': 0.8752821213652245, 'xsmm_custom_avg': 39.12323333333334, 'xsmm_custom_best': 39.12323333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.24386666666667, 'xsmm_reference_best': 34.24386666666667, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8778597282927738, 'speedup_best_over_ref': 0.8778597282927738, 'xsmm_custom_avg': 71.8862, 'xsmm_custom_best': 71.8862, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.106, 'xsmm_reference_best': 63.106, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.839522893286373, 'speedup_best_over_ref': 0.839522893286373, 'xsmm_custom_avg': 130.00026666666665, 'xsmm_custom_best': 130.00026666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 109.13820000000001, 'xsmm_reference_best': 109.13820000000001, 'xsmm_reference_cpu_freq': 2.999827, 'xsmm_reference_kernel_type': 'sparse'}
