{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.017792076274084, 'speedup_best_over_ref': 1.017792076274084, 'xsmm_custom_avg': 10.236766666666666, 'xsmm_custom_best': 10.236766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.4189, 'xsmm_reference_best': 10.4189, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9777257269356429, 'speedup_best_over_ref': 0.9777257269356429, 'xsmm_custom_avg': 19.966233333333335, 'xsmm_custom_best': 19.966233333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.5215, 'xsmm_reference_best': 19.5215, 'xsmm_reference_cpu_freq': 2.999854, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9317857915010215, 'speedup_best_over_ref': 0.9317857915010215, 'xsmm_custom_avg': 30.218533333333333, 'xsmm_custom_best': 30.218533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.1572, 'xsmm_reference_best': 28.1572, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.854582549202385, 'speedup_best_over_ref': 0.854582549202385, 'xsmm_custom_avg': 54.96176666666667, 'xsmm_custom_best': 54.96176666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 46.96936666666667, 'xsmm_reference_best': 46.96936666666667, 'xsmm_reference_cpu_freq': 2.999831, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9026038409373314, 'speedup_best_over_ref': 0.9026038409373314, 'xsmm_custom_avg': 101.42836666666668, 'xsmm_custom_best': 101.42836666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 91.54963333333333, 'xsmm_reference_best': 91.54963333333333, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8113609175134332, 'speedup_best_over_ref': 0.8113609175134332, 'xsmm_custom_avg': 198.64123333333333, 'xsmm_custom_best': 198.64123333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 161.1697333333333, 'xsmm_reference_best': 161.1697333333333, 'xsmm_reference_cpu_freq': 2.999859, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0542475461860672, 'speedup_best_over_ref': 1.0542475461860672, 'xsmm_custom_avg': 10.178033333333333, 'xsmm_custom_best': 10.178033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.730166666666666, 'xsmm_reference_best': 10.730166666666666, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0148735667737558, 'speedup_best_over_ref': 1.0148735667737558, 'xsmm_custom_avg': 18.966533333333334, 'xsmm_custom_best': 18.966533333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.248633333333334, 'xsmm_reference_best': 19.248633333333334, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9171657810698716, 'speedup_best_over_ref': 0.9171657810698716, 'xsmm_custom_avg': 30.1868, 'xsmm_custom_best': 30.1868, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 27.6863, 'xsmm_reference_best': 27.6863, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8828707082607049, 'speedup_best_over_ref': 0.8828707082607049, 'xsmm_custom_avg': 55.40003333333333, 'xsmm_custom_best': 55.40003333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 48.91106666666666, 'xsmm_reference_best': 48.91106666666666, 'xsmm_reference_cpu_freq': 2.999831, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8226670583090883, 'speedup_best_over_ref': 0.8226670583090883, 'xsmm_custom_avg': 100.31826666666666, 'xsmm_custom_best': 100.31826666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 82.52853333333333, 'xsmm_reference_best': 82.52853333333333, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'sparse'}
