{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0494114542592996, 'speedup_best_over_ref': 1.0494114542592996, 'xsmm_custom_avg': 7.073933333333333, 'xsmm_custom_best': 7.073933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.423466666666667, 'xsmm_reference_best': 7.423466666666667, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.7984664630064628, 'speedup_best_over_ref': 0.7984664630064628, 'xsmm_custom_avg': 13.693833333333334, 'xsmm_custom_best': 13.693833333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.934066666666668, 'xsmm_reference_best': 10.934066666666668, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8527621396583381, 'speedup_best_over_ref': 0.8527621396583381, 'xsmm_custom_avg': 22.002266666666667, 'xsmm_custom_best': 22.002266666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.7627, 'xsmm_reference_best': 18.7627, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8840639039795883, 'speedup_best_over_ref': 0.8840639039795883, 'xsmm_custom_avg': 38.51403333333334, 'xsmm_custom_best': 38.51403333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.04886666666667, 'xsmm_reference_best': 34.04886666666667, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9053505473462445, 'speedup_best_over_ref': 0.9053505473462445, 'xsmm_custom_avg': 82.87563333333334, 'xsmm_custom_best': 82.87563333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 75.03150000000001, 'xsmm_reference_best': 75.03150000000001, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.090159995291067, 'speedup_best_over_ref': 1.090159995291067, 'xsmm_custom_avg': 172.15506666666667, 'xsmm_custom_best': 172.15506666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 187.67656666666667, 'xsmm_reference_best': 187.67656666666667, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.044369924771796, 'speedup_best_over_ref': 1.044369924771796, 'xsmm_custom_avg': 7.475033333333333, 'xsmm_custom_best': 7.475033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.8067, 'xsmm_reference_best': 7.8067, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.7255688747912729, 'speedup_best_over_ref': 0.7255688747912729, 'xsmm_custom_avg': 14.512566666666666, 'xsmm_custom_best': 14.512566666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.529866666666667, 'xsmm_reference_best': 10.529866666666667, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.852141209650264, 'speedup_best_over_ref': 0.852141209650264, 'xsmm_custom_avg': 21.085433333333334, 'xsmm_custom_best': 21.085433333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.967766666666666, 'xsmm_reference_best': 17.967766666666666, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8736454405897055, 'speedup_best_over_ref': 0.8736454405897055, 'xsmm_custom_avg': 39.7577, 'xsmm_custom_best': 39.7577, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.73413333333333, 'xsmm_reference_best': 34.73413333333333, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8589314778727494, 'speedup_best_over_ref': 0.8589314778727494, 'xsmm_custom_avg': 83.04616666666668, 'xsmm_custom_best': 83.04616666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 71.33096666666667, 'xsmm_reference_best': 71.33096666666667, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'sparse'}
