{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0603655554649931, 'speedup_best_over_ref': 1.0603655554649931, 'xsmm_custom_avg': 13.086933333333333, 'xsmm_custom_best': 13.086933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.876933333333334, 'xsmm_reference_best': 13.876933333333334, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7373984419109252, 'speedup_best_over_ref': 0.7373984419109252, 'xsmm_custom_avg': 26.3314, 'xsmm_custom_best': 26.3314, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.416733333333333, 'xsmm_reference_best': 19.416733333333333, 'xsmm_reference_cpu_freq': 2.999861, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8846216821001692, 'speedup_best_over_ref': 0.8846216821001692, 'xsmm_custom_avg': 40.30913333333333, 'xsmm_custom_best': 40.30913333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.65833333333333, 'xsmm_reference_best': 35.65833333333333, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.853898596902293, 'speedup_best_over_ref': 0.853898596902293, 'xsmm_custom_avg': 71.67236666666666, 'xsmm_custom_best': 71.67236666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 61.20093333333333, 'xsmm_reference_best': 61.20093333333333, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9138506174566823, 'speedup_best_over_ref': 0.9138506174566823, 'xsmm_custom_avg': 131.27236666666667, 'xsmm_custom_best': 131.27236666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 119.96333333333334, 'xsmm_reference_best': 119.96333333333334, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7990263683017227, 'speedup_best_over_ref': 0.7990263683017227, 'xsmm_custom_avg': 293.34843333333333, 'xsmm_custom_best': 293.34843333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 234.39313333333334, 'xsmm_reference_best': 234.39313333333334, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0391310570839134, 'speedup_best_over_ref': 1.0391310570839134, 'xsmm_custom_avg': 13.5076, 'xsmm_custom_best': 13.5076, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.036166666666668, 'xsmm_reference_best': 14.036166666666668, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7088150869163758, 'speedup_best_over_ref': 0.7088150869163758, 'xsmm_custom_avg': 26.569599999999998, 'xsmm_custom_best': 26.569599999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.832933333333337, 'xsmm_reference_best': 18.832933333333337, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8647228817743091, 'speedup_best_over_ref': 0.8647228817743091, 'xsmm_custom_avg': 39.70146666666666, 'xsmm_custom_best': 39.70146666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.33076666666667, 'xsmm_reference_best': 34.33076666666667, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.878223731395151, 'speedup_best_over_ref': 0.878223731395151, 'xsmm_custom_avg': 72.13173333333334, 'xsmm_custom_best': 72.13173333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.3478, 'xsmm_reference_best': 63.3478, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8356484701903835, 'speedup_best_over_ref': 0.8356484701903835, 'xsmm_custom_avg': 130.8202, 'xsmm_custom_best': 130.8202, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 109.3197, 'xsmm_reference_best': 109.3197, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'sparse'}
