{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.03548458638279, 'speedup_best_over_ref': 1.03548458638279, 'xsmm_custom_avg': 13.0761, 'xsmm_custom_best': 13.0761, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.540099999999999, 'xsmm_reference_best': 13.540099999999999, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7635858897425832, 'speedup_best_over_ref': 0.7635858897425832, 'xsmm_custom_avg': 26.15213333333333, 'xsmm_custom_best': 26.15213333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.9694, 'xsmm_reference_best': 19.9694, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8934278651835521, 'speedup_best_over_ref': 0.8934278651835521, 'xsmm_custom_avg': 39.916000000000004, 'xsmm_custom_best': 39.916000000000004, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.66206666666667, 'xsmm_reference_best': 35.66206666666667, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.889463747103824, 'speedup_best_over_ref': 0.889463747103824, 'xsmm_custom_avg': 71.50233333333334, 'xsmm_custom_best': 71.50233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.598733333333335, 'xsmm_reference_best': 63.598733333333335, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9162098778307131, 'speedup_best_over_ref': 0.9162098778307131, 'xsmm_custom_avg': 131.04766666666666, 'xsmm_custom_best': 131.04766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 120.06716666666667, 'xsmm_reference_best': 120.06716666666667, 'xsmm_reference_cpu_freq': 2.999856, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7939015484819072, 'speedup_best_over_ref': 0.7939015484819072, 'xsmm_custom_avg': 293.9653333333333, 'xsmm_custom_best': 293.9653333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 233.37953333333334, 'xsmm_reference_best': 233.37953333333334, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0460866558422035, 'speedup_best_over_ref': 1.0460866558422035, 'xsmm_custom_avg': 13.3032, 'xsmm_custom_best': 13.3032, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.916300000000001, 'xsmm_reference_best': 13.916300000000001, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7391998193769532, 'speedup_best_over_ref': 0.7391998193769532, 'xsmm_custom_avg': 25.984133333333332, 'xsmm_custom_best': 25.984133333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.20746666666667, 'xsmm_reference_best': 19.20746666666667, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.874567922719161, 'speedup_best_over_ref': 0.874567922719161, 'xsmm_custom_avg': 39.0748, 'xsmm_custom_best': 39.0748, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.17356666666667, 'xsmm_reference_best': 34.17356666666667, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8741962882077908, 'speedup_best_over_ref': 0.8741962882077908, 'xsmm_custom_avg': 72.13406666666667, 'xsmm_custom_best': 72.13406666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 63.059333333333335, 'xsmm_reference_best': 63.059333333333335, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8361209589710931, 'speedup_best_over_ref': 0.8361209589710931, 'xsmm_custom_avg': 130.74846666666667, 'xsmm_custom_best': 130.74846666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 109.32153333333333, 'xsmm_reference_best': 109.32153333333333, 'xsmm_reference_cpu_freq': 2.999816, 'xsmm_reference_kernel_type': 'sparse'}
