{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0527974090208294, 'speedup_best_over_ref': 1.0527974090208294, 'xsmm_custom_avg': 12.885733333333333, 'xsmm_custom_best': 12.885733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.566066666666668, 'xsmm_reference_best': 13.566066666666668, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7540505586737247, 'speedup_best_over_ref': 0.7540505586737247, 'xsmm_custom_avg': 26.3153, 'xsmm_custom_best': 26.3153, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.84306666666667, 'xsmm_reference_best': 19.84306666666667, 'xsmm_reference_cpu_freq': 2.999837, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8823824756848389, 'speedup_best_over_ref': 0.8823824756848389, 'xsmm_custom_avg': 40.232099999999996, 'xsmm_custom_best': 40.232099999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.5001, 'xsmm_reference_best': 35.5001, 'xsmm_reference_cpu_freq': 2.99984, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8573548051269003, 'speedup_best_over_ref': 0.8573548051269003, 'xsmm_custom_avg': 71.40116666666667, 'xsmm_custom_best': 71.40116666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 61.21613333333333, 'xsmm_reference_best': 61.21613333333333, 'xsmm_reference_cpu_freq': 2.999862, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9145150399072365, 'speedup_best_over_ref': 0.9145150399072365, 'xsmm_custom_avg': 131.25856666666667, 'xsmm_custom_best': 131.25856666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 120.03793333333333, 'xsmm_reference_best': 120.03793333333333, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8053416867242971, 'speedup_best_over_ref': 0.8053416867242971, 'xsmm_custom_avg': 294.5124666666667, 'xsmm_custom_best': 294.5124666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 237.18316666666666, 'xsmm_reference_best': 237.18316666666666, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0444231130815136, 'speedup_best_over_ref': 1.0444231130815136, 'xsmm_custom_avg': 13.473466666666665, 'xsmm_custom_best': 13.473466666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.072000000000001, 'xsmm_reference_best': 14.072000000000001, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7215575405298139, 'speedup_best_over_ref': 0.7215575405298139, 'xsmm_custom_avg': 26.540133333333333, 'xsmm_custom_best': 26.540133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.150233333333333, 'xsmm_reference_best': 19.150233333333333, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8732572855529037, 'speedup_best_over_ref': 0.8732572855529037, 'xsmm_custom_avg': 39.24433333333333, 'xsmm_custom_best': 39.24433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.2704, 'xsmm_reference_best': 34.2704, 'xsmm_reference_cpu_freq': 2.999839, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.873905662384761, 'speedup_best_over_ref': 0.873905662384761, 'xsmm_custom_avg': 72.06033333333333, 'xsmm_custom_best': 72.06033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 62.973933333333335, 'xsmm_reference_best': 62.973933333333335, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8368568550767075, 'speedup_best_over_ref': 0.8368568550767075, 'xsmm_custom_avg': 130.4566, 'xsmm_custom_best': 130.4566, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 109.1735, 'xsmm_reference_best': 109.1735, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 5.5030590289807755, 'speedup_best_over_ref': 5.5030590289807755, 'xsmm_custom_avg': 294.7885333333333, 'xsmm_custom_best': 294.7885333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1622.2387, 'xsmm_reference_best': 1622.2387, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'dense'}
