{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0419037711313395, 'speedup_best_over_ref': 1.0419037711313395, 'xsmm_custom_avg': 0.96125, 'xsmm_custom_best': 0.96125, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.00153, 'xsmm_reference_best': 1.00153, 'xsmm_reference_cpu_freq': 2.499985, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.110620542808608, 'speedup_best_over_ref': 1.110620542808608, 'xsmm_custom_avg': 0.42580999999999997, 'xsmm_custom_best': 0.42580999999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4729133333333333, 'xsmm_reference_best': 0.4729133333333333, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.036473809183978, 'speedup_best_over_ref': 1.036473809183978, 'xsmm_custom_avg': 1.0275866666666666, 'xsmm_custom_best': 1.0275866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0650666666666666, 'xsmm_reference_best': 1.0650666666666666, 'xsmm_reference_cpu_freq': 2.499993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0951912348127943, 'speedup_best_over_ref': 1.0951912348127943, 'xsmm_custom_avg': 0.4301866666666667, 'xsmm_custom_best': 0.4301866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4711366666666667, 'xsmm_reference_best': 0.4711366666666667, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0277186317078604, 'speedup_best_over_ref': 1.0277186317078604, 'xsmm_custom_avg': 0.9580799999999999, 'xsmm_custom_best': 0.9580799999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9846366666666667, 'xsmm_reference_best': 0.9846366666666667, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0313008616012727, 'speedup_best_over_ref': 1.0313008616012727, 'xsmm_custom_avg': 2.17502, 'xsmm_custom_best': 2.17502, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.2431, 'xsmm_reference_best': 2.2431, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0625666998987429, 'speedup_best_over_ref': 1.0625666998987429, 'xsmm_custom_avg': 1.7085233333333334, 'xsmm_custom_best': 1.7085233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8154199999999998, 'xsmm_reference_best': 1.8154199999999998, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0354907608454824, 'speedup_best_over_ref': 1.0354907608454824, 'xsmm_custom_avg': 3.7611666666666665, 'xsmm_custom_best': 3.7611666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8946533333333333, 'xsmm_reference_best': 3.8946533333333333, 'xsmm_reference_cpu_freq': 2.499996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9983165502974227, 'speedup_best_over_ref': 0.9983165502974227, 'xsmm_custom_avg': 2.4829966666666667, 'xsmm_custom_best': 2.4829966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4788166666666664, 'xsmm_reference_best': 2.4788166666666664, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0608378646210406, 'speedup_best_over_ref': 1.0608378646210406, 'xsmm_custom_avg': 3.24595, 'xsmm_custom_best': 3.24595, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.443426666666667, 'xsmm_reference_best': 3.443426666666667, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0944404025432346, 'speedup_best_over_ref': 1.0944404025432346, 'xsmm_custom_avg': 2.21293, 'xsmm_custom_best': 2.21293, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.42192, 'xsmm_reference_best': 2.42192, 'xsmm_reference_cpu_freq': 2.499963, 'xsmm_reference_kernel_type': 'wide-sparse'}
