{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.030857409370175, 'speedup_best_over_ref': 1.030857409370175, 'xsmm_custom_avg': 3.0160233333333335, 'xsmm_custom_best': 3.0160233333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.10909, 'xsmm_reference_best': 3.10909, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.118918985139721, 'speedup_best_over_ref': 1.118918985139721, 'xsmm_custom_avg': 1.36045, 'xsmm_custom_best': 1.36045, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.5222333333333333, 'xsmm_reference_best': 1.5222333333333333, 'xsmm_reference_cpu_freq': 2.499968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.032406667539615, 'speedup_best_over_ref': 1.032406667539615, 'xsmm_custom_avg': 3.2329766666666666, 'xsmm_custom_best': 3.2329766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.3377466666666664, 'xsmm_reference_best': 3.3377466666666664, 'xsmm_reference_cpu_freq': 2.499988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1047958114152712, 'speedup_best_over_ref': 1.1047958114152712, 'xsmm_custom_avg': 1.3547933333333333, 'xsmm_custom_best': 1.3547933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.49677, 'xsmm_reference_best': 1.49677, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0284500330465594, 'speedup_best_over_ref': 1.0284500330465594, 'xsmm_custom_avg': 3.0008166666666667, 'xsmm_custom_best': 3.0008166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.0861899999999998, 'xsmm_reference_best': 3.0861899999999998, 'xsmm_reference_cpu_freq': 2.499986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0280926761473568, 'speedup_best_over_ref': 1.0280926761473568, 'xsmm_custom_avg': 6.849946666666667, 'xsmm_custom_best': 6.849946666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.04238, 'xsmm_reference_best': 7.04238, 'xsmm_reference_cpu_freq': 2.499925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8486399987515466, 'speedup_best_over_ref': 0.8486399987515466, 'xsmm_custom_avg': 10.252686666666667, 'xsmm_custom_best': 10.252686666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.70084, 'xsmm_reference_best': 8.70084, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9787971476201665, 'speedup_best_over_ref': 0.9787971476201665, 'xsmm_custom_avg': 16.158203333333333, 'xsmm_custom_best': 16.158203333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.815603333333332, 'xsmm_reference_best': 15.815603333333332, 'xsmm_reference_cpu_freq': 2.499966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9484465205569023, 'speedup_best_over_ref': 0.9484465205569023, 'xsmm_custom_avg': 13.376853333333333, 'xsmm_custom_best': 13.376853333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.68723, 'xsmm_reference_best': 12.68723, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0914368044842808, 'speedup_best_over_ref': 1.0914368044842808, 'xsmm_custom_avg': 10.309196666666667, 'xsmm_custom_best': 10.309196666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.251836666666666, 'xsmm_reference_best': 11.251836666666666, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.1453920518834597, 'speedup_best_over_ref': 1.1453920518834597, 'xsmm_custom_avg': 7.029086666666667, 'xsmm_custom_best': 7.029086666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.051060000000001, 'xsmm_reference_best': 8.051060000000001, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'sparse'}
