{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0425258468857934, 'speedup_best_over_ref': 1.0425258468857934, 'xsmm_custom_avg': 2.33168, 'xsmm_custom_best': 2.33168, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4308366666666665, 'xsmm_reference_best': 2.4308366666666665, 'xsmm_reference_cpu_freq': 2.499882, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.1113721849950207, 'speedup_best_over_ref': 1.1113721849950207, 'xsmm_custom_avg': 1.0341899999999997, 'xsmm_custom_best': 1.0341899999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.14937, 'xsmm_reference_best': 1.14937, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.030611156729549, 'speedup_best_over_ref': 1.030611156729549, 'xsmm_custom_avg': 2.5006133333333334, 'xsmm_custom_best': 2.5006133333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.57716, 'xsmm_reference_best': 2.57716, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.1063838034083129, 'speedup_best_over_ref': 1.1063838034083129, 'xsmm_custom_avg': 1.0319866666666666, 'xsmm_custom_best': 1.0319866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1417733333333333, 'xsmm_reference_best': 1.1417733333333333, 'xsmm_reference_cpu_freq': 2.499987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0436612732800943, 'speedup_best_over_ref': 1.0436612732800943, 'xsmm_custom_avg': 2.3186833333333334, 'xsmm_custom_best': 2.3186833333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.41992, 'xsmm_reference_best': 2.41992, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0289939183887, 'speedup_best_over_ref': 1.0289939183887, 'xsmm_custom_avg': 5.3012266666666665, 'xsmm_custom_best': 5.3012266666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.45493, 'xsmm_reference_best': 5.45493, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9234696869481019, 'speedup_best_over_ref': 0.9234696869481019, 'xsmm_custom_avg': 7.33265, 'xsmm_custom_best': 7.33265, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.7714799999999995, 'xsmm_reference_best': 6.7714799999999995, 'xsmm_reference_cpu_freq': 2.499925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9797000359877936, 'speedup_best_over_ref': 0.9797000359877936, 'xsmm_custom_avg': 12.170793333333334, 'xsmm_custom_best': 12.170793333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.923726666666667, 'xsmm_reference_best': 11.923726666666667, 'xsmm_reference_cpu_freq': 2.499971, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.927963138928232, 'speedup_best_over_ref': 0.927963138928232, 'xsmm_custom_avg': 10.039860000000001, 'xsmm_custom_best': 10.039860000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.31662, 'xsmm_reference_best': 9.31662, 'xsmm_reference_cpu_freq': 2.499982, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0559197265173785, 'speedup_best_over_ref': 1.0559197265173785, 'xsmm_custom_avg': 7.979056666666667, 'xsmm_custom_best': 7.979056666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.425243333333333, 'xsmm_reference_best': 8.425243333333333, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0836342732485298, 'speedup_best_over_ref': 1.0836342732485298, 'xsmm_custom_avg': 5.42744, 'xsmm_custom_best': 5.42744, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.88136, 'xsmm_reference_best': 5.88136, 'xsmm_reference_cpu_freq': 2.499985, 'xsmm_reference_kernel_type': 'wide-sparse'}
