{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0460454439438764, 'speedup_best_over_ref': 1.0460454439438764, 'xsmm_custom_avg': 0.2715433333333333, 'xsmm_custom_best': 0.2715433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.28404666666666667, 'xsmm_reference_best': 0.28404666666666667, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0242840859940099, 'speedup_best_over_ref': 1.0242840859940099, 'xsmm_custom_avg': 1.2253566666666666, 'xsmm_custom_best': 1.2253566666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2551133333333333, 'xsmm_reference_best': 1.2551133333333333, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0923331433172112, 'speedup_best_over_ref': 1.0923331433172112, 'xsmm_custom_avg': 1.1344066666666668, 'xsmm_custom_best': 1.1344066666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.23915, 'xsmm_reference_best': 1.23915, 'xsmm_reference_cpu_freq': 2.499984, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0309525523698004, 'speedup_best_over_ref': 1.0309525523698004, 'xsmm_custom_avg': 2.4538633333333335, 'xsmm_custom_best': 2.4538633333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5298166666666666, 'xsmm_reference_best': 2.5298166666666666, 'xsmm_reference_cpu_freq': 2.499917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1339457297361717, 'speedup_best_over_ref': 1.1339457297361717, 'xsmm_custom_avg': 1.7900533333333333, 'xsmm_custom_best': 1.7900533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.0298233333333333, 'xsmm_reference_best': 2.0298233333333333, 'xsmm_reference_cpu_freq': 2.499978, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0389797378205514, 'speedup_best_over_ref': 1.0389797378205514, 'xsmm_custom_avg': 2.544313333333333, 'xsmm_custom_best': 2.544313333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.64349, 'xsmm_reference_best': 2.64349, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0365168350281648, 'speedup_best_over_ref': 1.0365168350281648, 'xsmm_custom_avg': 1.48589, 'xsmm_custom_best': 1.48589, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.54015, 'xsmm_reference_best': 1.54015, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1119212519349786, 'speedup_best_over_ref': 1.1119212519349786, 'xsmm_custom_avg': 1.12189, 'xsmm_custom_best': 1.12189, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2474533333333333, 'xsmm_reference_best': 1.2474533333333333, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0422322405376645, 'speedup_best_over_ref': 1.0422322405376645, 'xsmm_custom_avg': 2.4466300000000003, 'xsmm_custom_best': 2.4466300000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5499566666666666, 'xsmm_reference_best': 2.5499566666666666, 'xsmm_reference_cpu_freq': 2.49995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0896964026853917, 'speedup_best_over_ref': 1.0896964026853917, 'xsmm_custom_avg': 1.9453399999999998, 'xsmm_custom_best': 1.9453399999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.11983, 'xsmm_reference_best': 2.11983, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.042362166692711, 'speedup_best_over_ref': 1.042362166692711, 'xsmm_custom_avg': 2.5810766666666667, 'xsmm_custom_best': 2.5810766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6904166666666667, 'xsmm_reference_best': 2.6904166666666667, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.029709211685759, 'speedup_best_over_ref': 1.029709211685759, 'xsmm_custom_avg': 1.9670666666666667, 'xsmm_custom_best': 1.9670666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.025506666666667, 'xsmm_reference_best': 2.025506666666667, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1174754112363936, 'speedup_best_over_ref': 1.1174754112363936, 'xsmm_custom_avg': 2.18528, 'xsmm_custom_best': 2.18528, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4419966666666664, 'xsmm_reference_best': 2.4419966666666664, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.965404032896675, 'speedup_best_over_ref': 0.965404032896675, 'xsmm_custom_avg': 4.933426666666667, 'xsmm_custom_best': 4.933426666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.7627500000000005, 'xsmm_reference_best': 4.7627500000000005, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7687251609363591, 'speedup_best_over_ref': 0.7687251609363591, 'xsmm_custom_avg': 5.856870000000001, 'xsmm_custom_best': 5.856870000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.502323333333334, 'xsmm_reference_best': 4.502323333333334, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0271428890441419, 'speedup_best_over_ref': 1.0271428890441419, 'xsmm_custom_avg': 5.22445, 'xsmm_custom_best': 5.22445, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.366256666666667, 'xsmm_reference_best': 5.366256666666667, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0988089450656295, 'speedup_best_over_ref': 1.0988089450656295, 'xsmm_custom_avg': 2.55068, 'xsmm_custom_best': 2.55068, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.80271, 'xsmm_reference_best': 2.80271, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.090146020370762, 'speedup_best_over_ref': 1.090146020370762, 'xsmm_custom_avg': 2.1917033333333333, 'xsmm_custom_best': 2.1917033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.389276666666667, 'xsmm_reference_best': 2.389276666666667, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9682610122138077, 'speedup_best_over_ref': 0.9682610122138077, 'xsmm_custom_avg': 4.927483333333333, 'xsmm_custom_best': 4.927483333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.77109, 'xsmm_reference_best': 4.77109, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7350380910397162, 'speedup_best_over_ref': 0.7350380910397162, 'xsmm_custom_avg': 6.177743333333334, 'xsmm_custom_best': 6.177743333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.540876666666667, 'xsmm_reference_best': 4.540876666666667, 'xsmm_reference_cpu_freq': 2.499891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0686259168575554, 'speedup_best_over_ref': 1.0686259168575554, 'xsmm_custom_avg': 5.0698533333333335, 'xsmm_custom_best': 5.0698533333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.417776666666667, 'xsmm_reference_best': 5.417776666666667, 'xsmm_reference_cpu_freq': 2.499976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0078209144506647, 'speedup_best_over_ref': 1.0078209144506647, 'xsmm_custom_avg': 2.9122766666666666, 'xsmm_custom_best': 2.9122766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.9350533333333333, 'xsmm_reference_best': 2.9350533333333333, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9638084542373864, 'speedup_best_over_ref': 0.9638084542373864, 'xsmm_custom_avg': 3.911963333333333, 'xsmm_custom_best': 3.911963333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.770383333333333, 'xsmm_reference_best': 3.770383333333333, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9397208545136121, 'speedup_best_over_ref': 0.9397208545136121, 'xsmm_custom_avg': 8.943723333333335, 'xsmm_custom_best': 8.943723333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.404603333333332, 'xsmm_reference_best': 8.404603333333332, 'xsmm_reference_cpu_freq': 2.499917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9751576270017799, 'speedup_best_over_ref': 0.9751576270017799, 'xsmm_custom_avg': 11.74767, 'xsmm_custom_best': 11.74767, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.455829999999999, 'xsmm_reference_best': 11.455829999999999, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.105779234299511, 'speedup_best_over_ref': 1.105779234299511, 'xsmm_custom_avg': 9.589563333333334, 'xsmm_custom_best': 9.589563333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.60394, 'xsmm_reference_best': 10.60394, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'sparse'}
