{'M_BLOCKING=12_avg': 10.591533333333333, 'M_BLOCKING=12_best': 10.591533333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 10.814533333333333, 'M_BLOCKING=16_best': 10.814533333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.5799, 'M_BLOCKING=1_best': 10.5799, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.634866666666666, 'M_BLOCKING=2_best': 10.634866666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.529266666666667, 'M_BLOCKING=3_best': 10.529266666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 10.576233333333334, 'M_BLOCKING=6_best': 10.576233333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.381666666666666, 'xsmm_reference_best': 10.381666666666666, 'xsmm_reference_cpu_freq': 2.999856, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 19.986800000000002, 'M_BLOCKING=12_best': 19.986800000000002, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 19.322766666666666, 'M_BLOCKING=16_best': 19.322766666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 19.57023333333333, 'M_BLOCKING=1_best': 19.57023333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 19.614966666666668, 'M_BLOCKING=2_best': 19.614966666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 19.64333333333333, 'M_BLOCKING=3_best': 19.64333333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 19.65536666666667, 'M_BLOCKING=6_best': 19.65536666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 19.32153333333333, 'xsmm_reference_best': 19.32153333333333, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 30.393966666666664, 'M_BLOCKING=12_best': 30.393966666666664, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 29.931066666666666, 'M_BLOCKING=16_best': 29.931066666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 29.119966666666667, 'M_BLOCKING=1_best': 29.119966666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 29.8912, 'M_BLOCKING=2_best': 29.8912, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 29.901266666666668, 'M_BLOCKING=3_best': 29.901266666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 29.893833333333337, 'M_BLOCKING=6_best': 29.893833333333337, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 28.62656666666667, 'xsmm_reference_best': 28.62656666666667, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 49.623799999999996, 'M_BLOCKING=12_best': 49.623799999999996, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 48.70946666666667, 'M_BLOCKING=16_best': 48.70946666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 46.04053333333333, 'M_BLOCKING=1_best': 46.04053333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 46.05116666666667, 'M_BLOCKING=2_best': 46.05116666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 47.930166666666665, 'M_BLOCKING=3_best': 47.930166666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 48.4608, 'M_BLOCKING=6_best': 48.4608, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 47.257600000000004, 'xsmm_reference_best': 47.257600000000004, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 87.50413333333333, 'M_BLOCKING=12_best': 87.50413333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 85.3287, 'M_BLOCKING=16_best': 85.3287, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 82.85783333333333, 'M_BLOCKING=1_best': 82.85783333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 83.13210000000001, 'M_BLOCKING=2_best': 83.13210000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 87.52006666666666, 'M_BLOCKING=3_best': 87.52006666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 88.39246666666666, 'M_BLOCKING=6_best': 88.39246666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 91.78816666666667, 'xsmm_reference_best': 91.78816666666667, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 168.06026666666668, 'M_BLOCKING=12_best': 168.06026666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 166.24163333333334, 'M_BLOCKING=16_best': 166.24163333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 164.5103, 'M_BLOCKING=1_best': 164.5103, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 163.56426666666667, 'M_BLOCKING=2_best': 163.56426666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 168.6789, 'M_BLOCKING=3_best': 168.6789, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 170.73676666666668, 'M_BLOCKING=6_best': 170.73676666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 160.27786666666668, 'xsmm_reference_best': 160.27786666666668, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 10.795666666666667, 'M_BLOCKING=12_best': 10.795666666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 10.970833333333333, 'M_BLOCKING=16_best': 10.970833333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.8209, 'M_BLOCKING=1_best': 10.8209, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.827766666666665, 'M_BLOCKING=2_best': 10.827766666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.806066666666668, 'M_BLOCKING=3_best': 10.806066666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 10.762300000000002, 'M_BLOCKING=6_best': 10.762300000000002, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.750466666666666, 'xsmm_reference_best': 10.750466666666666, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 18.965, 'M_BLOCKING=12_best': 18.965, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 18.662433333333336, 'M_BLOCKING=16_best': 18.662433333333336, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 18.733966666666667, 'M_BLOCKING=1_best': 18.733966666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 18.9083, 'M_BLOCKING=2_best': 18.9083, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 18.795566666666666, 'M_BLOCKING=3_best': 18.795566666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 18.672966666666664, 'M_BLOCKING=6_best': 18.672966666666664, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 19.62093333333333, 'xsmm_reference_best': 19.62093333333333, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 30.7912, 'M_BLOCKING=12_best': 30.7912, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 30.110400000000002, 'M_BLOCKING=16_best': 30.110400000000002, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 29.953466666666667, 'M_BLOCKING=1_best': 29.953466666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 29.957066666666666, 'M_BLOCKING=2_best': 29.957066666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 29.920266666666667, 'M_BLOCKING=3_best': 29.920266666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 29.876966666666664, 'M_BLOCKING=6_best': 29.876966666666664, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 27.907833333333333, 'xsmm_reference_best': 27.907833333333333, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 50.05166666666666, 'M_BLOCKING=12_best': 50.05166666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 48.52056666666667, 'M_BLOCKING=16_best': 48.52056666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 46.1663, 'M_BLOCKING=1_best': 46.1663, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 46.3817, 'M_BLOCKING=2_best': 46.3817, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 48.18573333333334, 'M_BLOCKING=3_best': 48.18573333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 48.1247, 'M_BLOCKING=6_best': 48.1247, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 48.79443333333334, 'xsmm_reference_best': 48.79443333333334, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 87.13476666666666, 'M_BLOCKING=12_best': 87.13476666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 85.2895, 'M_BLOCKING=16_best': 85.2895, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 83.74516666666666, 'M_BLOCKING=1_best': 83.74516666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 83.5959, 'M_BLOCKING=2_best': 83.5959, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 88.1863, 'M_BLOCKING=3_best': 88.1863, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 88.04690000000001, 'M_BLOCKING=6_best': 88.04690000000001, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 83.10193333333333, 'xsmm_reference_best': 83.10193333333333, 'xsmm_reference_cpu_freq': 2.999859, 'xsmm_reference_kernel_type': 'sparse'}
