{'M_BLOCKING=12_avg': 7.5843, 'M_BLOCKING=12_best': 7.5843, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 7.762933333333334, 'M_BLOCKING=16_best': 7.762933333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.550966666666667, 'M_BLOCKING=1_best': 7.550966666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.521333333333333, 'M_BLOCKING=2_best': 7.521333333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.5062000000000015, 'M_BLOCKING=3_best': 7.5062000000000015, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.539533333333334, 'M_BLOCKING=6_best': 7.539533333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.3529333333333335, 'xsmm_reference_best': 7.3529333333333335, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 14.108066666666668, 'M_BLOCKING=12_best': 14.108066666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 13.6005, 'M_BLOCKING=16_best': 13.6005, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.221, 'M_BLOCKING=1_best': 13.221, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 12.409033333333332, 'M_BLOCKING=2_best': 12.409033333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.447233333333333, 'M_BLOCKING=3_best': 13.447233333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.2593, 'M_BLOCKING=6_best': 13.2593, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 10.768633333333334, 'xsmm_reference_best': 10.768633333333334, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 20.4998, 'M_BLOCKING=12_best': 20.4998, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 19.833966666666665, 'M_BLOCKING=16_best': 19.833966666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 20.682666666666666, 'M_BLOCKING=1_best': 20.682666666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 21.02736666666667, 'M_BLOCKING=2_best': 21.02736666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 21.365866666666665, 'M_BLOCKING=3_best': 21.365866666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 20.600233333333332, 'M_BLOCKING=6_best': 20.600233333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 17.8247, 'xsmm_reference_best': 17.8247, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 34.489466666666665, 'M_BLOCKING=12_best': 34.489466666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 33.9954, 'M_BLOCKING=16_best': 33.9954, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 32.276133333333334, 'M_BLOCKING=1_best': 32.276133333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 32.579100000000004, 'M_BLOCKING=2_best': 32.579100000000004, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 33.83753333333333, 'M_BLOCKING=3_best': 33.83753333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 34.028933333333335, 'M_BLOCKING=6_best': 34.028933333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 33.14993333333334, 'xsmm_reference_best': 33.14993333333334, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 88.68453333333333, 'M_BLOCKING=12_best': 88.68453333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 87.9409, 'M_BLOCKING=16_best': 87.9409, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 85.90270000000001, 'M_BLOCKING=1_best': 85.90270000000001, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 86.40096666666666, 'M_BLOCKING=2_best': 86.40096666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 87.5224, 'M_BLOCKING=3_best': 87.5224, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 90.52453333333332, 'M_BLOCKING=6_best': 90.52453333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 79.85510000000001, 'xsmm_reference_best': 79.85510000000001, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 238.76693333333333, 'M_BLOCKING=12_best': 238.76693333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 248.75096666666667, 'M_BLOCKING=16_best': 248.75096666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 225.6198, 'M_BLOCKING=1_best': 225.6198, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 225.07403333333332, 'M_BLOCKING=2_best': 225.07403333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 224.4087, 'M_BLOCKING=3_best': 224.4087, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 231.25050000000002, 'M_BLOCKING=6_best': 231.25050000000002, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 183.67283333333336, 'xsmm_reference_best': 183.67283333333336, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 7.836033333333333, 'M_BLOCKING=12_best': 7.836033333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.0954, 'M_BLOCKING=16_best': 8.0954, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.739833333333333, 'M_BLOCKING=1_best': 7.739833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.763999999999999, 'M_BLOCKING=2_best': 7.763999999999999, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.776633333333333, 'M_BLOCKING=3_best': 7.776633333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.760000000000001, 'M_BLOCKING=6_best': 7.760000000000001, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.597166666666666, 'xsmm_reference_best': 7.597166666666666, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 12.9863, 'M_BLOCKING=12_best': 12.9863, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 13.080366666666665, 'M_BLOCKING=16_best': 13.080366666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 12.579033333333333, 'M_BLOCKING=1_best': 12.579033333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 12.614533333333332, 'M_BLOCKING=2_best': 12.614533333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 12.779366666666666, 'M_BLOCKING=3_best': 12.779366666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 12.652666666666669, 'M_BLOCKING=6_best': 12.652666666666669, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 10.418766666666667, 'xsmm_reference_best': 10.418766666666667, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 21.48546666666667, 'M_BLOCKING=12_best': 21.48546666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 21.2998, 'M_BLOCKING=16_best': 21.2998, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 20.608600000000003, 'M_BLOCKING=1_best': 20.608600000000003, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 20.79446666666667, 'M_BLOCKING=2_best': 20.79446666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 20.6324, 'M_BLOCKING=3_best': 20.6324, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 21.074333333333335, 'M_BLOCKING=6_best': 21.074333333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 17.6789, 'xsmm_reference_best': 17.6789, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 35.350233333333335, 'M_BLOCKING=12_best': 35.350233333333335, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 34.20316666666667, 'M_BLOCKING=16_best': 34.20316666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 33.32213333333333, 'M_BLOCKING=1_best': 33.32213333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 33.2051, 'M_BLOCKING=2_best': 33.2051, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 34.9527, 'M_BLOCKING=3_best': 34.9527, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 34.49696666666667, 'M_BLOCKING=6_best': 34.49696666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 34.77373333333333, 'xsmm_reference_best': 34.77373333333333, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 89.36796666666666, 'M_BLOCKING=12_best': 89.36796666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 87.33956666666667, 'M_BLOCKING=16_best': 87.33956666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 86.42796666666666, 'M_BLOCKING=1_best': 86.42796666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 85.34616666666668, 'M_BLOCKING=2_best': 85.34616666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 86.36423333333333, 'M_BLOCKING=3_best': 86.36423333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 89.89676666666668, 'M_BLOCKING=6_best': 89.89676666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 74.12206666666667, 'xsmm_reference_best': 74.12206666666667, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
