{'M_BLOCKING=12_avg': 1.2820666666666667, 'M_BLOCKING=12_best': 1.2820666666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.2525666666666666, 'M_BLOCKING=16_best': 1.2525666666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.2228666666666668, 'M_BLOCKING=1_best': 1.2228666666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.2272, 'M_BLOCKING=2_best': 1.2272, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.2260333333333333, 'M_BLOCKING=3_best': 1.2260333333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.2277, 'M_BLOCKING=6_best': 1.2277, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'xsmm_reference_avg': 1.1885333333333332, 'xsmm_reference_best': 1.1885333333333332, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.9510666666666665, 'M_BLOCKING=12_best': 1.9510666666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.8881333333333332, 'M_BLOCKING=16_best': 1.8881333333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.8540666666666668, 'M_BLOCKING=1_best': 1.8540666666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.849, 'M_BLOCKING=2_best': 1.849, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.8854666666666655, 'M_BLOCKING=3_best': 1.8854666666666655, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.8719999999999999, 'M_BLOCKING=6_best': 1.8719999999999999, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'xsmm_reference_avg': 1.8342, 'xsmm_reference_best': 1.8342, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 2.891233333333332, 'M_BLOCKING=12_best': 2.891233333333332, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.7085333333333335, 'M_BLOCKING=16_best': 2.7085333333333335, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.6075999999999997, 'M_BLOCKING=1_best': 2.6075999999999997, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.6812666666666667, 'M_BLOCKING=2_best': 2.6812666666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.6083333333333334, 'M_BLOCKING=3_best': 2.6083333333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.6386, 'M_BLOCKING=6_best': 2.6386, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'xsmm_reference_avg': 2.3960999999999997, 'xsmm_reference_best': 2.3960999999999997, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 4.945633333333333, 'M_BLOCKING=12_best': 4.945633333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 4.734466666666666, 'M_BLOCKING=16_best': 4.734466666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.1956999999999995, 'M_BLOCKING=1_best': 4.1956999999999995, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.1342, 'M_BLOCKING=2_best': 4.1342, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 4.6485666666666665, 'M_BLOCKING=3_best': 4.6485666666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 4.790233333333333, 'M_BLOCKING=6_best': 4.790233333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'xsmm_reference_avg': 4.530833333333334, 'xsmm_reference_best': 4.530833333333334, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 9.519666666666666, 'M_BLOCKING=12_best': 9.519666666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 9.112266666666669, 'M_BLOCKING=16_best': 9.112266666666669, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.7654, 'M_BLOCKING=1_best': 8.7654, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 9.001766666666667, 'M_BLOCKING=2_best': 9.001766666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 9.847766666666667, 'M_BLOCKING=3_best': 9.847766666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 9.684500000000002, 'M_BLOCKING=6_best': 9.684500000000002, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'xsmm_reference_avg': 9.977033333333335, 'xsmm_reference_best': 9.977033333333335, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 28.7077, 'M_BLOCKING=12_best': 28.7077, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 27.689200000000003, 'M_BLOCKING=16_best': 27.689200000000003, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 27.600366666666666, 'M_BLOCKING=1_best': 27.600366666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 27.686066666666665, 'M_BLOCKING=2_best': 27.686066666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 27.169533333333334, 'M_BLOCKING=3_best': 27.169533333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 29.134966666666667, 'M_BLOCKING=6_best': 29.134966666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'xsmm_reference_avg': 22.899900000000002, 'xsmm_reference_best': 22.899900000000002, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 1.2698333333333334, 'M_BLOCKING=12_best': 1.2698333333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.2940333333333334, 'M_BLOCKING=16_best': 1.2940333333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.2562333333333333, 'M_BLOCKING=1_best': 1.2562333333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.2615666666666667, 'M_BLOCKING=2_best': 1.2615666666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.2600333333333333, 'M_BLOCKING=3_best': 1.2600333333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.2725333333333333, 'M_BLOCKING=6_best': 1.2725333333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'xsmm_reference_avg': 1.2542666666666666, 'xsmm_reference_best': 1.2542666666666666, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 1.8767666666666665, 'M_BLOCKING=12_best': 1.8767666666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.8434333333333333, 'M_BLOCKING=16_best': 1.8434333333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.8027333333333333, 'M_BLOCKING=1_best': 1.8027333333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.8148000000000002, 'M_BLOCKING=2_best': 1.8148000000000002, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.8327, 'M_BLOCKING=3_best': 1.8327, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.8223333333333334, 'M_BLOCKING=6_best': 1.8223333333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'xsmm_reference_avg': 1.6126, 'xsmm_reference_best': 1.6126, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 2.932533333333333, 'M_BLOCKING=12_best': 2.932533333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.7939999999999996, 'M_BLOCKING=16_best': 2.7939999999999996, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.6957999999999998, 'M_BLOCKING=1_best': 2.6957999999999998, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.7818666666666667, 'M_BLOCKING=2_best': 2.7818666666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.781766666666667, 'M_BLOCKING=3_best': 2.781766666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.7347333333333332, 'M_BLOCKING=6_best': 2.7347333333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'xsmm_reference_avg': 2.406566666666667, 'xsmm_reference_best': 2.406566666666667, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 4.573300000000001, 'M_BLOCKING=12_best': 4.573300000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 4.6196, 'M_BLOCKING=16_best': 4.6196, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.468066666666667, 'M_BLOCKING=1_best': 4.468066666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.436433333333333, 'M_BLOCKING=2_best': 4.436433333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 4.669300000000001, 'M_BLOCKING=3_best': 4.669300000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 4.555833333333331, 'M_BLOCKING=6_best': 4.555833333333331, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'xsmm_reference_avg': 4.8014, 'xsmm_reference_best': 4.8014, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 10.2932, 'M_BLOCKING=12_best': 10.2932, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 9.924333333333333, 'M_BLOCKING=16_best': 9.924333333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 9.4428, 'M_BLOCKING=1_best': 9.4428, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 9.584100000000001, 'M_BLOCKING=2_best': 9.584100000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 9.854233333333333, 'M_BLOCKING=3_best': 9.854233333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 10.252133333333335, 'M_BLOCKING=6_best': 10.252133333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'xsmm_reference_avg': 9.170666666666667, 'xsmm_reference_best': 9.170666666666667, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'sparse'}
