{'M_BLOCKING=12_avg': 13.826600000000001, 'M_BLOCKING=12_best': 13.826600000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.036833333333334, 'M_BLOCKING=16_best': 14.036833333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.740866666666667, 'M_BLOCKING=1_best': 13.740866666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 13.756, 'M_BLOCKING=2_best': 13.756, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.796400000000002, 'M_BLOCKING=3_best': 13.796400000000002, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.836833333333335, 'M_BLOCKING=6_best': 13.836833333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 13.552233333333334, 'xsmm_reference_best': 13.552233333333334, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 26.373266666666666, 'M_BLOCKING=12_best': 26.373266666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 25.574233333333332, 'M_BLOCKING=16_best': 25.574233333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 26.021400000000003, 'M_BLOCKING=1_best': 26.021400000000003, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 26.023366666666668, 'M_BLOCKING=2_best': 26.023366666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 26.031366666666667, 'M_BLOCKING=3_best': 26.031366666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 26.0821, 'M_BLOCKING=6_best': 26.0821, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 19.9083, 'xsmm_reference_best': 19.9083, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 40.22703333333333, 'M_BLOCKING=12_best': 40.22703333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 39.167500000000004, 'M_BLOCKING=16_best': 39.167500000000004, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 38.312733333333334, 'M_BLOCKING=1_best': 38.312733333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 38.6969, 'M_BLOCKING=2_best': 38.6969, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 38.79183333333334, 'M_BLOCKING=3_best': 38.79183333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 38.711733333333335, 'M_BLOCKING=6_best': 38.711733333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 35.221466666666664, 'xsmm_reference_best': 35.221466666666664, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 64.00703333333334, 'M_BLOCKING=12_best': 64.00703333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 62.7406, 'M_BLOCKING=16_best': 62.7406, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 60.81266666666667, 'M_BLOCKING=1_best': 60.81266666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 60.91053333333333, 'M_BLOCKING=2_best': 60.91053333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 63.573566666666665, 'M_BLOCKING=3_best': 63.573566666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 63.58603333333333, 'M_BLOCKING=6_best': 63.58603333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 61.457633333333334, 'xsmm_reference_best': 61.457633333333334, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 115.15463333333334, 'M_BLOCKING=12_best': 115.15463333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 112.39316666666667, 'M_BLOCKING=16_best': 112.39316666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 110.43093333333333, 'M_BLOCKING=1_best': 110.43093333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 110.47736666666667, 'M_BLOCKING=2_best': 110.47736666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 114.95166666666667, 'M_BLOCKING=3_best': 114.95166666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 115.70953333333334, 'M_BLOCKING=6_best': 115.70953333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 120.116, 'xsmm_reference_best': 120.116, 'xsmm_reference_cpu_freq': 2.999961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 289.62816666666663, 'M_BLOCKING=12_best': 289.62816666666663, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 284.37243333333333, 'M_BLOCKING=16_best': 284.37243333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 279.12753333333336, 'M_BLOCKING=1_best': 279.12753333333336, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 279.4771, 'M_BLOCKING=2_best': 279.4771, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 283.1118333333333, 'M_BLOCKING=3_best': 283.1118333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 296.18033333333335, 'M_BLOCKING=6_best': 296.18033333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 234.73686666666666, 'xsmm_reference_best': 234.73686666666666, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 14.141566666666668, 'M_BLOCKING=12_best': 14.141566666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.366366666666666, 'M_BLOCKING=16_best': 14.366366666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.018033333333333, 'M_BLOCKING=1_best': 14.018033333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.055266666666666, 'M_BLOCKING=2_best': 14.055266666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.163166666666665, 'M_BLOCKING=3_best': 14.163166666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.176199999999998, 'M_BLOCKING=6_best': 14.176199999999998, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 13.894866666666667, 'xsmm_reference_best': 13.894866666666667, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 25.048833333333334, 'M_BLOCKING=12_best': 25.048833333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 24.374433333333332, 'M_BLOCKING=16_best': 24.374433333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 24.924533333333333, 'M_BLOCKING=1_best': 24.924533333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 24.959400000000002, 'M_BLOCKING=2_best': 24.959400000000002, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 24.95423333333333, 'M_BLOCKING=3_best': 24.95423333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 25.086266666666667, 'M_BLOCKING=6_best': 25.086266666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 19.144266666666667, 'xsmm_reference_best': 19.144266666666667, 'xsmm_reference_cpu_freq': 2.999822, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 40.70826666666667, 'M_BLOCKING=12_best': 40.70826666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 39.44576666666667, 'M_BLOCKING=16_best': 39.44576666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 38.31143333333333, 'M_BLOCKING=1_best': 38.31143333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 38.18076666666666, 'M_BLOCKING=2_best': 38.18076666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 37.85536666666667, 'M_BLOCKING=3_best': 37.85536666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 39.211933333333334, 'M_BLOCKING=6_best': 39.211933333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 33.99313333333333, 'xsmm_reference_best': 33.99313333333333, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 63.9228, 'M_BLOCKING=12_best': 63.9228, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 62.7418, 'M_BLOCKING=16_best': 62.7418, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 60.7734, 'M_BLOCKING=1_best': 60.7734, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 60.755633333333336, 'M_BLOCKING=2_best': 60.755633333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 63.02916666666667, 'M_BLOCKING=3_best': 63.02916666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 61.525866666666666, 'M_BLOCKING=6_best': 61.525866666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 63.17383333333333, 'xsmm_reference_best': 63.17383333333333, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 114.60459999999999, 'M_BLOCKING=12_best': 114.60459999999999, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 112.05306666666667, 'M_BLOCKING=16_best': 112.05306666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 110.28153333333333, 'M_BLOCKING=1_best': 110.28153333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 109.54140000000001, 'M_BLOCKING=2_best': 109.54140000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 114.3168, 'M_BLOCKING=3_best': 114.3168, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 115.84909999999999, 'M_BLOCKING=6_best': 115.84909999999999, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 109.5779, 'xsmm_reference_best': 109.5779, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'sparse'}
