{'M_BLOCKING=12_avg': 13.805200000000001, 'M_BLOCKING=12_best': 13.805200000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.073533333333334, 'M_BLOCKING=16_best': 14.073533333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.793133333333333, 'M_BLOCKING=1_best': 13.793133333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 13.7464, 'M_BLOCKING=2_best': 13.7464, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.748033333333332, 'M_BLOCKING=3_best': 13.748033333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.768733333333333, 'M_BLOCKING=6_best': 13.768733333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 13.615, 'xsmm_reference_best': 13.615, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 26.5566, 'M_BLOCKING=12_best': 26.5566, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 25.936333333333334, 'M_BLOCKING=16_best': 25.936333333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 25.9713, 'M_BLOCKING=1_best': 25.9713, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 25.916366666666665, 'M_BLOCKING=2_best': 25.916366666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 25.990833333333335, 'M_BLOCKING=3_best': 25.990833333333335, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 26.139566666666667, 'M_BLOCKING=6_best': 26.139566666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 19.534766666666666, 'xsmm_reference_best': 19.534766666666666, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 40.267466666666664, 'M_BLOCKING=12_best': 40.267466666666664, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 39.107600000000005, 'M_BLOCKING=16_best': 39.107600000000005, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 38.78313333333333, 'M_BLOCKING=1_best': 38.78313333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 39.1586, 'M_BLOCKING=2_best': 39.1586, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 39.0988, 'M_BLOCKING=3_best': 39.0988, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 39.298300000000005, 'M_BLOCKING=6_best': 39.298300000000005, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 35.10333333333333, 'xsmm_reference_best': 35.10333333333333, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 64.72033333333333, 'M_BLOCKING=12_best': 64.72033333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 63.368066666666664, 'M_BLOCKING=16_best': 63.368066666666664, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 60.72993333333333, 'M_BLOCKING=1_best': 60.72993333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 60.81613333333333, 'M_BLOCKING=2_best': 60.81613333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 63.64136666666666, 'M_BLOCKING=3_best': 63.64136666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 64.5078, 'M_BLOCKING=6_best': 64.5078, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 61.198166666666665, 'xsmm_reference_best': 61.198166666666665, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 114.58333333333333, 'M_BLOCKING=12_best': 114.58333333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 112.38273333333333, 'M_BLOCKING=16_best': 112.38273333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 109.80583333333334, 'M_BLOCKING=1_best': 109.80583333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 109.92133333333332, 'M_BLOCKING=2_best': 109.92133333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 115.51366666666667, 'M_BLOCKING=3_best': 115.51366666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 115.47686666666667, 'M_BLOCKING=6_best': 115.47686666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 119.59096666666666, 'xsmm_reference_best': 119.59096666666666, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 290.5367, 'M_BLOCKING=12_best': 290.5367, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 285.9132, 'M_BLOCKING=16_best': 285.9132, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 282.1569666666667, 'M_BLOCKING=1_best': 282.1569666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 281.6967333333333, 'M_BLOCKING=2_best': 281.6967333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 283.4029, 'M_BLOCKING=3_best': 283.4029, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 296.6453666666667, 'M_BLOCKING=6_best': 296.6453666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 238.98073333333332, 'xsmm_reference_best': 238.98073333333332, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 14.2211, 'M_BLOCKING=12_best': 14.2211, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.4375, 'M_BLOCKING=16_best': 14.4375, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.065033333333334, 'M_BLOCKING=1_best': 14.065033333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.077466666666664, 'M_BLOCKING=2_best': 14.077466666666664, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.045233333333334, 'M_BLOCKING=3_best': 14.045233333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.096466666666666, 'M_BLOCKING=6_best': 14.096466666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 13.8616, 'xsmm_reference_best': 13.8616, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 25.3912, 'M_BLOCKING=12_best': 25.3912, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 24.9998, 'M_BLOCKING=16_best': 24.9998, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 25.075333333333333, 'M_BLOCKING=1_best': 25.075333333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 25.113733333333336, 'M_BLOCKING=2_best': 25.113733333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 25.018866666666668, 'M_BLOCKING=3_best': 25.018866666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 25.1895, 'M_BLOCKING=6_best': 25.1895, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 24.6263, 'xsmm_reference_best': 24.6263, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 40.628, 'M_BLOCKING=12_best': 40.628, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 39.4706, 'M_BLOCKING=16_best': 39.4706, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 39.274366666666666, 'M_BLOCKING=1_best': 39.274366666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 39.39046666666666, 'M_BLOCKING=2_best': 39.39046666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 39.375499999999995, 'M_BLOCKING=3_best': 39.375499999999995, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 39.231633333333335, 'M_BLOCKING=6_best': 39.231633333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 34.432066666666664, 'xsmm_reference_best': 34.432066666666664, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 64.60526666666667, 'M_BLOCKING=12_best': 64.60526666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 62.3726, 'M_BLOCKING=16_best': 62.3726, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 60.42153333333333, 'M_BLOCKING=1_best': 60.42153333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 60.64223333333334, 'M_BLOCKING=2_best': 60.64223333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 63.553266666666666, 'M_BLOCKING=3_best': 63.553266666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 63.32806666666667, 'M_BLOCKING=6_best': 63.32806666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 63.12363333333334, 'xsmm_reference_best': 63.12363333333334, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 114.29526666666668, 'M_BLOCKING=12_best': 114.29526666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 112.02423333333333, 'M_BLOCKING=16_best': 112.02423333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 110.04676666666667, 'M_BLOCKING=1_best': 110.04676666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 110.10296666666666, 'M_BLOCKING=2_best': 110.10296666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 115.01820000000001, 'M_BLOCKING=3_best': 115.01820000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 115.19826666666667, 'M_BLOCKING=6_best': 115.19826666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 109.07496666666665, 'xsmm_reference_best': 109.07496666666665, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'sparse'}
