{'M_BLOCKING=12_avg': 13.812166666666666, 'M_BLOCKING=12_best': 13.812166666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.085066666666668, 'M_BLOCKING=16_best': 14.085066666666668, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.749833333333333, 'M_BLOCKING=1_best': 13.749833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 13.759966666666665, 'M_BLOCKING=2_best': 13.759966666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.758266666666668, 'M_BLOCKING=3_best': 13.758266666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.836633333333333, 'M_BLOCKING=6_best': 13.836633333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 13.495366666666666, 'xsmm_reference_best': 13.495366666666666, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 26.594766666666665, 'M_BLOCKING=12_best': 26.594766666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 25.98776666666667, 'M_BLOCKING=16_best': 25.98776666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 25.901466666666668, 'M_BLOCKING=1_best': 25.901466666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 26.091533333333334, 'M_BLOCKING=2_best': 26.091533333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 26.050666666666665, 'M_BLOCKING=3_best': 26.050666666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 26.174533333333333, 'M_BLOCKING=6_best': 26.174533333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 19.4545, 'xsmm_reference_best': 19.4545, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 40.2931, 'M_BLOCKING=12_best': 40.2931, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 39.12766666666666, 'M_BLOCKING=16_best': 39.12766666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 38.88066666666667, 'M_BLOCKING=1_best': 38.88066666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 39.19636666666667, 'M_BLOCKING=2_best': 39.19636666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 39.24816666666666, 'M_BLOCKING=3_best': 39.24816666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 39.20693333333334, 'M_BLOCKING=6_best': 39.20693333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 34.937266666666666, 'xsmm_reference_best': 34.937266666666666, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 64.4847, 'M_BLOCKING=12_best': 64.4847, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 62.95413333333333, 'M_BLOCKING=16_best': 62.95413333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 60.90833333333333, 'M_BLOCKING=1_best': 60.90833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 60.8911, 'M_BLOCKING=2_best': 60.8911, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 63.80820000000001, 'M_BLOCKING=3_best': 63.80820000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 64.49543333333334, 'M_BLOCKING=6_best': 64.49543333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 61.489266666666666, 'xsmm_reference_best': 61.489266666666666, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 113.8481, 'M_BLOCKING=12_best': 113.8481, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 111.74463333333333, 'M_BLOCKING=16_best': 111.74463333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 109.61989999999999, 'M_BLOCKING=1_best': 109.61989999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 109.86763333333333, 'M_BLOCKING=2_best': 109.86763333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 115.30786666666667, 'M_BLOCKING=3_best': 115.30786666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 114.85193333333333, 'M_BLOCKING=6_best': 114.85193333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 119.28843333333334, 'xsmm_reference_best': 119.28843333333334, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 286.4981333333333, 'M_BLOCKING=12_best': 286.4981333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 284.66206666666665, 'M_BLOCKING=16_best': 284.66206666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 281.1368, 'M_BLOCKING=1_best': 281.1368, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 282.98296666666664, 'M_BLOCKING=2_best': 282.98296666666664, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 276.2856333333333, 'M_BLOCKING=3_best': 276.2856333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 296.1123666666666, 'M_BLOCKING=6_best': 296.1123666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 236.6333, 'xsmm_reference_best': 236.6333, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 14.103033333333334, 'M_BLOCKING=12_best': 14.103033333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.3748, 'M_BLOCKING=16_best': 14.3748, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.967633333333334, 'M_BLOCKING=1_best': 13.967633333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.060133333333333, 'M_BLOCKING=2_best': 14.060133333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.090633333333333, 'M_BLOCKING=3_best': 14.090633333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.9501, 'M_BLOCKING=6_best': 13.9501, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 13.8556, 'xsmm_reference_best': 13.8556, 'xsmm_reference_cpu_freq': 2.999865, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 25.270333333333333, 'M_BLOCKING=12_best': 25.270333333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 24.8011, 'M_BLOCKING=16_best': 24.8011, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 24.9202, 'M_BLOCKING=1_best': 24.9202, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 24.632566666666666, 'M_BLOCKING=2_best': 24.632566666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 24.9064, 'M_BLOCKING=3_best': 24.9064, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 24.757933333333334, 'M_BLOCKING=6_best': 24.757933333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 18.715833333333332, 'xsmm_reference_best': 18.715833333333332, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 40.72923333333333, 'M_BLOCKING=12_best': 40.72923333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 39.5249, 'M_BLOCKING=16_best': 39.5249, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 39.29646666666667, 'M_BLOCKING=1_best': 39.29646666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 39.161233333333335, 'M_BLOCKING=2_best': 39.161233333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 39.322766666666666, 'M_BLOCKING=3_best': 39.322766666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 39.21616666666667, 'M_BLOCKING=6_best': 39.21616666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 34.34513333333334, 'xsmm_reference_best': 34.34513333333334, 'xsmm_reference_cpu_freq': 2.999964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 64.6951, 'M_BLOCKING=12_best': 64.6951, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 62.7613, 'M_BLOCKING=16_best': 62.7613, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 60.63916666666667, 'M_BLOCKING=1_best': 60.63916666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 60.8731, 'M_BLOCKING=2_best': 60.8731, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 63.67963333333333, 'M_BLOCKING=3_best': 63.67963333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 63.54146666666667, 'M_BLOCKING=6_best': 63.54146666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 63.44316666666667, 'xsmm_reference_best': 63.44316666666667, 'xsmm_reference_cpu_freq': 2.999821, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 114.24026666666667, 'M_BLOCKING=12_best': 114.24026666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 111.86283333333334, 'M_BLOCKING=16_best': 111.86283333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 110.04686666666666, 'M_BLOCKING=1_best': 110.04686666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 110.22386666666667, 'M_BLOCKING=2_best': 110.22386666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 114.81576666666666, 'M_BLOCKING=3_best': 114.81576666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 115.23043333333334, 'M_BLOCKING=6_best': 115.23043333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 109.59053333333333, 'xsmm_reference_best': 109.59053333333333, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'sparse'}
