{'M_BLOCKING=12_avg': 10.331166666666665, 'M_BLOCKING=12_best': 10.331166666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 10.571066666666667, 'M_BLOCKING=16_best': 10.571066666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.299666666666667, 'M_BLOCKING=1_best': 10.299666666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.313966666666666, 'M_BLOCKING=2_best': 10.313966666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.3286, 'M_BLOCKING=3_best': 10.3286, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 10.325433333333333, 'M_BLOCKING=6_best': 10.325433333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.1354, 'xsmm_reference_best': 10.1354, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 18.075133333333333, 'M_BLOCKING=12_best': 18.075133333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 18.09623333333333, 'M_BLOCKING=16_best': 18.09623333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 17.333900000000003, 'M_BLOCKING=1_best': 17.333900000000003, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 17.726233333333333, 'M_BLOCKING=2_best': 17.726233333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 17.6501, 'M_BLOCKING=3_best': 17.6501, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 18.05136666666667, 'M_BLOCKING=6_best': 18.05136666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 17.449900000000003, 'xsmm_reference_best': 17.449900000000003, 'xsmm_reference_cpu_freq': 2.999853, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 28.3813, 'M_BLOCKING=12_best': 28.3813, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 27.649766666666665, 'M_BLOCKING=16_best': 27.649766666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 27.543966666666666, 'M_BLOCKING=1_best': 27.543966666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 27.977966666666664, 'M_BLOCKING=2_best': 27.977966666666664, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 28.032, 'M_BLOCKING=3_best': 28.032, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 27.479466666666667, 'M_BLOCKING=6_best': 27.479466666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 28.575566666666667, 'xsmm_reference_best': 28.575566666666667, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 47.84856666666666, 'M_BLOCKING=12_best': 47.84856666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 46.3134, 'M_BLOCKING=16_best': 46.3134, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 44.12676666666666, 'M_BLOCKING=1_best': 44.12676666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 44.3426, 'M_BLOCKING=2_best': 44.3426, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 46.610699999999994, 'M_BLOCKING=3_best': 46.610699999999994, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 47.5116, 'M_BLOCKING=6_best': 47.5116, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 45.9934, 'xsmm_reference_best': 45.9934, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 84.38393333333333, 'M_BLOCKING=12_best': 84.38393333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 82.7475, 'M_BLOCKING=16_best': 82.7475, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 81.22206666666666, 'M_BLOCKING=1_best': 81.22206666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 80.84400000000001, 'M_BLOCKING=2_best': 80.84400000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 85.08913333333334, 'M_BLOCKING=3_best': 85.08913333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 85.34086666666667, 'M_BLOCKING=6_best': 85.34086666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 89.99746666666667, 'xsmm_reference_best': 89.99746666666667, 'xsmm_reference_cpu_freq': 2.999965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 165.1839, 'M_BLOCKING=12_best': 165.1839, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 162.46743333333333, 'M_BLOCKING=16_best': 162.46743333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 162.68623333333335, 'M_BLOCKING=1_best': 162.68623333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 161.9738, 'M_BLOCKING=2_best': 161.9738, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 166.51813333333334, 'M_BLOCKING=3_best': 166.51813333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 167.63459999999998, 'M_BLOCKING=6_best': 167.63459999999998, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 159.88516666666666, 'xsmm_reference_best': 159.88516666666666, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 10.587166666666667, 'M_BLOCKING=12_best': 10.587166666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 10.784366666666665, 'M_BLOCKING=16_best': 10.784366666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.6465, 'M_BLOCKING=1_best': 10.6465, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.600966666666666, 'M_BLOCKING=2_best': 10.600966666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.5736, 'M_BLOCKING=3_best': 10.5736, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 10.591199999999999, 'M_BLOCKING=6_best': 10.591199999999999, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.542733333333333, 'xsmm_reference_best': 10.542733333333333, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 17.3809, 'M_BLOCKING=12_best': 17.3809, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 16.897066666666667, 'M_BLOCKING=16_best': 16.897066666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 17.0013, 'M_BLOCKING=1_best': 17.0013, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 16.924733333333332, 'M_BLOCKING=2_best': 16.924733333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 17.298566666666666, 'M_BLOCKING=3_best': 17.298566666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 16.779133333333334, 'M_BLOCKING=6_best': 16.779133333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 17.9673, 'xsmm_reference_best': 17.9673, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 28.711266666666667, 'M_BLOCKING=12_best': 28.711266666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 28.387133333333335, 'M_BLOCKING=16_best': 28.387133333333335, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 27.700766666666667, 'M_BLOCKING=1_best': 27.700766666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 27.641166666666667, 'M_BLOCKING=2_best': 27.641166666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 28.0571, 'M_BLOCKING=3_best': 28.0571, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 27.6678, 'M_BLOCKING=6_best': 27.6678, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 26.2957, 'xsmm_reference_best': 26.2957, 'xsmm_reference_cpu_freq': 2.999935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 47.39663333333333, 'M_BLOCKING=12_best': 47.39663333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 45.6574, 'M_BLOCKING=16_best': 45.6574, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 44.92443333333333, 'M_BLOCKING=1_best': 44.92443333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 44.340133333333334, 'M_BLOCKING=2_best': 44.340133333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 45.6649, 'M_BLOCKING=3_best': 45.6649, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 45.9843, 'M_BLOCKING=6_best': 45.9843, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 47.378299999999996, 'xsmm_reference_best': 47.378299999999996, 'xsmm_reference_cpu_freq': 2.999963, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 84.16326666666667, 'M_BLOCKING=12_best': 84.16326666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 82.8909, 'M_BLOCKING=16_best': 82.8909, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 82.55336666666668, 'M_BLOCKING=1_best': 82.55336666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 81.17936666666667, 'M_BLOCKING=2_best': 81.17936666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 85.1726, 'M_BLOCKING=3_best': 85.1726, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 85.29486666666666, 'M_BLOCKING=6_best': 85.29486666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 81.22643333333333, 'xsmm_reference_best': 81.22643333333333, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
