{'M_BLOCKING=12_avg': 10.976799999999999, 'M_BLOCKING=12_best': 10.976799999999999, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.2794, 'M_BLOCKING=16_best': 11.2794, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.005733333333334, 'M_BLOCKING=1_best': 11.005733333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.9371, 'M_BLOCKING=2_best': 10.9371, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.954433333333334, 'M_BLOCKING=3_best': 10.954433333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.0113, 'M_BLOCKING=6_best': 11.0113, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.668966666666668, 'xsmm_reference_best': 10.668966666666668, 'xsmm_reference_cpu_freq': 2.499906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 20.09326666666667, 'M_BLOCKING=12_best': 20.09326666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 19.714166666666664, 'M_BLOCKING=16_best': 19.714166666666664, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 19.54863333333333, 'M_BLOCKING=1_best': 19.54863333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 19.897299999999998, 'M_BLOCKING=2_best': 19.897299999999998, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 19.776466666666668, 'M_BLOCKING=3_best': 19.776466666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 19.936633333333337, 'M_BLOCKING=6_best': 19.936633333333337, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 18.945733333333337, 'xsmm_reference_best': 18.945733333333337, 'xsmm_reference_cpu_freq': 2.499962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 32.172, 'M_BLOCKING=12_best': 32.172, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 31.954, 'M_BLOCKING=16_best': 31.954, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 29.8686, 'M_BLOCKING=1_best': 29.8686, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 31.3936, 'M_BLOCKING=2_best': 31.3936, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 31.3252, 'M_BLOCKING=3_best': 31.3252, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 31.188066666666668, 'M_BLOCKING=6_best': 31.188066666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 29.365066666666667, 'xsmm_reference_best': 29.365066666666667, 'xsmm_reference_cpu_freq': 2.499885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 53.461866666666666, 'M_BLOCKING=12_best': 53.461866666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 52.43676666666667, 'M_BLOCKING=16_best': 52.43676666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 49.49196666666667, 'M_BLOCKING=1_best': 49.49196666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 49.5163, 'M_BLOCKING=2_best': 49.5163, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 51.85143333333334, 'M_BLOCKING=3_best': 51.85143333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 52.23799999999999, 'M_BLOCKING=6_best': 52.23799999999999, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 49.886433333333336, 'xsmm_reference_best': 49.886433333333336, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 94.20726666666665, 'M_BLOCKING=12_best': 94.20726666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 92.1034, 'M_BLOCKING=16_best': 92.1034, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 90.19233333333334, 'M_BLOCKING=1_best': 90.19233333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 90.08113333333334, 'M_BLOCKING=2_best': 90.08113333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 94.49063333333334, 'M_BLOCKING=3_best': 94.49063333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 95.14753333333333, 'M_BLOCKING=6_best': 95.14753333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 97.18483333333333, 'xsmm_reference_best': 97.18483333333333, 'xsmm_reference_cpu_freq': 2.499885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 183.9921, 'M_BLOCKING=12_best': 183.9921, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 180.66103333333334, 'M_BLOCKING=16_best': 180.66103333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 179.16903333333332, 'M_BLOCKING=1_best': 179.16903333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 178.68966666666665, 'M_BLOCKING=2_best': 178.68966666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 182.83156666666667, 'M_BLOCKING=3_best': 182.83156666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 186.7018666666667, 'M_BLOCKING=6_best': 186.7018666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 174.76606666666666, 'xsmm_reference_best': 174.76606666666666, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 11.214366666666669, 'M_BLOCKING=12_best': 11.214366666666669, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.464033333333333, 'M_BLOCKING=16_best': 11.464033333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.219666666666665, 'M_BLOCKING=1_best': 11.219666666666665, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.277733333333334, 'M_BLOCKING=2_best': 11.277733333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.253566666666668, 'M_BLOCKING=3_best': 11.253566666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.2043, 'M_BLOCKING=6_best': 11.2043, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.982633333333334, 'xsmm_reference_best': 10.982633333333334, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 19.108966666666667, 'M_BLOCKING=12_best': 19.108966666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 19.0163, 'M_BLOCKING=16_best': 19.0163, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 19.355766666666668, 'M_BLOCKING=1_best': 19.355766666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 19.3034, 'M_BLOCKING=2_best': 19.3034, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 19.403133333333336, 'M_BLOCKING=3_best': 19.403133333333336, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 19.156933333333335, 'M_BLOCKING=6_best': 19.156933333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 19.285500000000003, 'xsmm_reference_best': 19.285500000000003, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 32.87983333333333, 'M_BLOCKING=12_best': 32.87983333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 32.10626666666666, 'M_BLOCKING=16_best': 32.10626666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 31.628899999999998, 'M_BLOCKING=1_best': 31.628899999999998, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 31.547933333333333, 'M_BLOCKING=2_best': 31.547933333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 31.16776666666667, 'M_BLOCKING=3_best': 31.16776666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 30.883699999999997, 'M_BLOCKING=6_best': 30.883699999999997, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 28.072266666666668, 'xsmm_reference_best': 28.072266666666668, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 53.3854, 'M_BLOCKING=12_best': 53.3854, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 51.4272, 'M_BLOCKING=16_best': 51.4272, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 48.84856666666666, 'M_BLOCKING=1_best': 48.84856666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 49.34856666666666, 'M_BLOCKING=2_best': 49.34856666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 51.326966666666664, 'M_BLOCKING=3_best': 51.326966666666664, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 51.21573333333333, 'M_BLOCKING=6_best': 51.21573333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 50.71576666666667, 'xsmm_reference_best': 50.71576666666667, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 94.1567, 'M_BLOCKING=12_best': 94.1567, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 91.81333333333333, 'M_BLOCKING=16_best': 91.81333333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 90.2804, 'M_BLOCKING=1_best': 90.2804, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 90.26946666666666, 'M_BLOCKING=2_best': 90.26946666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 94.75443333333332, 'M_BLOCKING=3_best': 94.75443333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 94.91833333333334, 'M_BLOCKING=6_best': 94.91833333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 89.71499999999999, 'xsmm_reference_best': 89.71499999999999, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 184.0451, 'M_BLOCKING=12_best': 184.0451, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 180.35316666666668, 'M_BLOCKING=16_best': 180.35316666666668, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 179.67186666666666, 'M_BLOCKING=1_best': 179.67186666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 178.75423333333336, 'M_BLOCKING=2_best': 178.75423333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 185.24736666666666, 'M_BLOCKING=3_best': 185.24736666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 187.14556666666667, 'M_BLOCKING=6_best': 187.14556666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 1370.1811666666665, 'xsmm_reference_best': 1370.1811666666665, 'xsmm_reference_cpu_freq': 2.499903, 'xsmm_reference_kernel_type': 'dense'}
