{'M_BLOCKING=12_avg': 10.9814, 'M_BLOCKING=12_best': 10.9814, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.3186, 'M_BLOCKING=16_best': 11.3186, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.8773, 'M_BLOCKING=1_best': 10.8773, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.959966666666666, 'M_BLOCKING=2_best': 10.959966666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.911866666666667, 'M_BLOCKING=3_best': 10.911866666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 10.9319, 'M_BLOCKING=6_best': 10.9319, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.8719, 'xsmm_reference_best': 10.8719, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 20.491266666666668, 'M_BLOCKING=12_best': 20.491266666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 19.889466666666667, 'M_BLOCKING=16_best': 19.889466666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 19.844866666666668, 'M_BLOCKING=1_best': 19.844866666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 19.33806666666667, 'M_BLOCKING=2_best': 19.33806666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 20.081200000000003, 'M_BLOCKING=3_best': 20.081200000000003, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 19.750466666666668, 'M_BLOCKING=6_best': 19.750466666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 19.752833333333335, 'xsmm_reference_best': 19.752833333333335, 'xsmm_reference_cpu_freq': 2.499888, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 32.158633333333334, 'M_BLOCKING=12_best': 32.158633333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 31.3456, 'M_BLOCKING=16_best': 31.3456, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 30.405966666666664, 'M_BLOCKING=1_best': 30.405966666666664, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 30.634566666666668, 'M_BLOCKING=2_best': 30.634566666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 31.0918, 'M_BLOCKING=3_best': 31.0918, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 31.140966666666667, 'M_BLOCKING=6_best': 31.140966666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 30.091033333333332, 'xsmm_reference_best': 30.091033333333332, 'xsmm_reference_cpu_freq': 2.499914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 54.3864, 'M_BLOCKING=12_best': 54.3864, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 52.03509999999999, 'M_BLOCKING=16_best': 52.03509999999999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 49.115966666666665, 'M_BLOCKING=1_best': 49.115966666666665, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 50.21093333333333, 'M_BLOCKING=2_best': 50.21093333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 51.37093333333333, 'M_BLOCKING=3_best': 51.37093333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 51.92746666666667, 'M_BLOCKING=6_best': 51.92746666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 49.455000000000005, 'xsmm_reference_best': 49.455000000000005, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 95.6756, 'M_BLOCKING=12_best': 95.6756, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 92.46046666666666, 'M_BLOCKING=16_best': 92.46046666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 90.02963333333334, 'M_BLOCKING=1_best': 90.02963333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 90.20656666666667, 'M_BLOCKING=2_best': 90.20656666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 94.4736, 'M_BLOCKING=3_best': 94.4736, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 95.72106666666667, 'M_BLOCKING=6_best': 95.72106666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 97.86893333333335, 'xsmm_reference_best': 97.86893333333335, 'xsmm_reference_cpu_freq': 2.499869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 185.86006666666665, 'M_BLOCKING=12_best': 185.86006666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 182.7394666666667, 'M_BLOCKING=16_best': 182.7394666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 179.386, 'M_BLOCKING=1_best': 179.386, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 179.7966, 'M_BLOCKING=2_best': 179.7966, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 184.3390666666667, 'M_BLOCKING=3_best': 184.3390666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 189.9043, 'M_BLOCKING=6_best': 189.9043, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 176.60656666666668, 'xsmm_reference_best': 176.60656666666668, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 11.157000000000002, 'M_BLOCKING=12_best': 11.157000000000002, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.431466666666667, 'M_BLOCKING=16_best': 11.431466666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.159833333333333, 'M_BLOCKING=1_best': 11.159833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.142633333333333, 'M_BLOCKING=2_best': 11.142633333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.197266666666668, 'M_BLOCKING=3_best': 11.197266666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.129166666666666, 'M_BLOCKING=6_best': 11.129166666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 11.240966666666669, 'xsmm_reference_best': 11.240966666666669, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 19.578266666666664, 'M_BLOCKING=12_best': 19.578266666666664, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 18.150366666666667, 'M_BLOCKING=16_best': 18.150366666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 19.219933333333334, 'M_BLOCKING=1_best': 19.219933333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 18.615066666666667, 'M_BLOCKING=2_best': 18.615066666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 19.4814, 'M_BLOCKING=3_best': 19.4814, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 19.1911, 'M_BLOCKING=6_best': 19.1911, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 18.50003333333333, 'xsmm_reference_best': 18.50003333333333, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 32.39346666666667, 'M_BLOCKING=12_best': 32.39346666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 33.2812, 'M_BLOCKING=16_best': 33.2812, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 31.571033333333332, 'M_BLOCKING=1_best': 31.571033333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 31.600933333333334, 'M_BLOCKING=2_best': 31.600933333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 30.853599999999997, 'M_BLOCKING=3_best': 30.853599999999997, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 30.683, 'M_BLOCKING=6_best': 30.683, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 28.217533333333336, 'xsmm_reference_best': 28.217533333333336, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 54.0226, 'M_BLOCKING=12_best': 54.0226, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 51.63686666666667, 'M_BLOCKING=16_best': 51.63686666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 48.622033333333334, 'M_BLOCKING=1_best': 48.622033333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 50.248000000000005, 'M_BLOCKING=2_best': 50.248000000000005, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 51.10103333333333, 'M_BLOCKING=3_best': 51.10103333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 51.20303333333333, 'M_BLOCKING=6_best': 51.20303333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 50.8873, 'xsmm_reference_best': 50.8873, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 95.40923333333333, 'M_BLOCKING=12_best': 95.40923333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 92.36663333333333, 'M_BLOCKING=16_best': 92.36663333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 90.15129999999999, 'M_BLOCKING=1_best': 90.15129999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 90.62876666666666, 'M_BLOCKING=2_best': 90.62876666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 94.48960000000001, 'M_BLOCKING=3_best': 94.48960000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 95.7148, 'M_BLOCKING=6_best': 95.7148, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 90.4225, 'xsmm_reference_best': 90.4225, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'sparse'}
