{'M_BLOCKING=12_avg': 14.408633333333334, 'M_BLOCKING=12_best': 14.408633333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.768799999999999, 'M_BLOCKING=16_best': 14.768799999999999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.254766666666665, 'M_BLOCKING=1_best': 14.254766666666665, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.276266666666666, 'M_BLOCKING=2_best': 14.276266666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.292533333333333, 'M_BLOCKING=3_best': 14.292533333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.360833333333336, 'M_BLOCKING=6_best': 14.360833333333336, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 13.967400000000001, 'xsmm_reference_best': 13.967400000000001, 'xsmm_reference_cpu_freq': 2.499973, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 27.8267, 'M_BLOCKING=12_best': 27.8267, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 27.042166666666667, 'M_BLOCKING=16_best': 27.042166666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 26.5547, 'M_BLOCKING=1_best': 26.5547, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 26.509433333333334, 'M_BLOCKING=2_best': 26.509433333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 26.269333333333336, 'M_BLOCKING=3_best': 26.269333333333336, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 26.475033333333332, 'M_BLOCKING=6_best': 26.475033333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 20.937833333333334, 'xsmm_reference_best': 20.937833333333334, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 42.911366666666666, 'M_BLOCKING=12_best': 42.911366666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 41.67513333333333, 'M_BLOCKING=16_best': 41.67513333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 41.082033333333335, 'M_BLOCKING=1_best': 41.082033333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 41.67393333333334, 'M_BLOCKING=2_best': 41.67393333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 41.7734, 'M_BLOCKING=3_best': 41.7734, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 41.50443333333333, 'M_BLOCKING=6_best': 41.50443333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 37.2541, 'xsmm_reference_best': 37.2541, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 68.49140000000001, 'M_BLOCKING=12_best': 68.49140000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 67.32206666666667, 'M_BLOCKING=16_best': 67.32206666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 64.50273333333332, 'M_BLOCKING=1_best': 64.50273333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 64.8138, 'M_BLOCKING=2_best': 64.8138, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 68.0088, 'M_BLOCKING=3_best': 68.0088, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 68.90093333333333, 'M_BLOCKING=6_best': 68.90093333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 64.6193, 'xsmm_reference_best': 64.6193, 'xsmm_reference_cpu_freq': 2.499982, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 123.50226666666667, 'M_BLOCKING=12_best': 123.50226666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 121.04046666666666, 'M_BLOCKING=16_best': 121.04046666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 118.9277, 'M_BLOCKING=1_best': 118.9277, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 119.20070000000001, 'M_BLOCKING=2_best': 119.20070000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 124.43326666666667, 'M_BLOCKING=3_best': 124.43326666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 124.60976666666667, 'M_BLOCKING=6_best': 124.60976666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 126.55406666666666, 'xsmm_reference_best': 126.55406666666666, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 325.83726666666666, 'M_BLOCKING=12_best': 325.83726666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 317.7713333333333, 'M_BLOCKING=16_best': 317.7713333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 314.4172, 'M_BLOCKING=1_best': 314.4172, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 315.16656666666665, 'M_BLOCKING=2_best': 315.16656666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 316.4633, 'M_BLOCKING=3_best': 316.4633, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 332.8550666666667, 'M_BLOCKING=6_best': 332.8550666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 260.2532333333333, 'xsmm_reference_best': 260.2532333333333, 'xsmm_reference_cpu_freq': 2.499882, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 14.757166666666668, 'M_BLOCKING=12_best': 14.757166666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.943800000000001, 'M_BLOCKING=16_best': 14.943800000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.5915, 'M_BLOCKING=1_best': 14.5915, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.565666666666667, 'M_BLOCKING=2_best': 14.565666666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.6152, 'M_BLOCKING=3_best': 14.6152, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.576933333333333, 'M_BLOCKING=6_best': 14.576933333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.430900000000001, 'xsmm_reference_best': 14.430900000000001, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 26.378066666666665, 'M_BLOCKING=12_best': 26.378066666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 26.161, 'M_BLOCKING=16_best': 26.161, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 25.951266666666665, 'M_BLOCKING=1_best': 25.951266666666665, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 25.6582, 'M_BLOCKING=2_best': 25.6582, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 25.401733333333333, 'M_BLOCKING=3_best': 25.401733333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 25.733666666666668, 'M_BLOCKING=6_best': 25.733666666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 19.6172, 'xsmm_reference_best': 19.6172, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 43.5093, 'M_BLOCKING=12_best': 43.5093, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 41.966033333333336, 'M_BLOCKING=16_best': 41.966033333333336, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 41.81356666666667, 'M_BLOCKING=1_best': 41.81356666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 41.6739, 'M_BLOCKING=2_best': 41.6739, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 42.054566666666666, 'M_BLOCKING=3_best': 42.054566666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 41.819266666666664, 'M_BLOCKING=6_best': 41.819266666666664, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 36.1341, 'xsmm_reference_best': 36.1341, 'xsmm_reference_cpu_freq': 2.499932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 68.82433333333333, 'M_BLOCKING=12_best': 68.82433333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 66.8948, 'M_BLOCKING=16_best': 66.8948, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 64.74616666666667, 'M_BLOCKING=1_best': 64.74616666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 64.77073333333334, 'M_BLOCKING=2_best': 64.77073333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 68.04316666666666, 'M_BLOCKING=3_best': 68.04316666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 67.77576666666667, 'M_BLOCKING=6_best': 67.77576666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 66.44019999999999, 'xsmm_reference_best': 66.44019999999999, 'xsmm_reference_cpu_freq': 2.49989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 123.2919, 'M_BLOCKING=12_best': 123.2919, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 120.57743333333333, 'M_BLOCKING=16_best': 120.57743333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 118.9728, 'M_BLOCKING=1_best': 118.9728, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 119.6707, 'M_BLOCKING=2_best': 119.6707, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 123.79220000000001, 'M_BLOCKING=3_best': 123.79220000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 124.7581, 'M_BLOCKING=6_best': 124.7581, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 118.08706666666667, 'xsmm_reference_best': 118.08706666666667, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'sparse'}
