{'M_BLOCKING=12_avg': 10.882233333333334, 'M_BLOCKING=12_best': 10.882233333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.291033333333333, 'M_BLOCKING=16_best': 11.291033333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.8899, 'M_BLOCKING=1_best': 10.8899, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.880533333333334, 'M_BLOCKING=2_best': 10.880533333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.866999999999999, 'M_BLOCKING=3_best': 10.866999999999999, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 10.948166666666667, 'M_BLOCKING=6_best': 10.948166666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.6197, 'xsmm_reference_best': 10.6197, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 19.633366666666667, 'M_BLOCKING=12_best': 19.633366666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 19.295433333333335, 'M_BLOCKING=16_best': 19.295433333333335, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 18.650733333333335, 'M_BLOCKING=1_best': 18.650733333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 18.416666666666668, 'M_BLOCKING=2_best': 18.416666666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 18.218999999999998, 'M_BLOCKING=3_best': 18.218999999999998, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 19.578466666666667, 'M_BLOCKING=6_best': 19.578466666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 19.316233333333336, 'xsmm_reference_best': 19.316233333333336, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 32.487100000000005, 'M_BLOCKING=12_best': 32.487100000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 31.50026666666667, 'M_BLOCKING=16_best': 31.50026666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 30.13086666666667, 'M_BLOCKING=1_best': 30.13086666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 31.503533333333333, 'M_BLOCKING=2_best': 31.503533333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 31.308066666666665, 'M_BLOCKING=3_best': 31.308066666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 31.2537, 'M_BLOCKING=6_best': 31.2537, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 29.740599999999997, 'xsmm_reference_best': 29.740599999999997, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 53.12886666666667, 'M_BLOCKING=12_best': 53.12886666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 52.25656666666667, 'M_BLOCKING=16_best': 52.25656666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 49.483266666666665, 'M_BLOCKING=1_best': 49.483266666666665, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 49.2709, 'M_BLOCKING=2_best': 49.2709, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 51.462999999999994, 'M_BLOCKING=3_best': 51.462999999999994, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 52.3297, 'M_BLOCKING=6_best': 52.3297, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 49.8464, 'xsmm_reference_best': 49.8464, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 94.22036666666666, 'M_BLOCKING=12_best': 94.22036666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 92.3994, 'M_BLOCKING=16_best': 92.3994, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 90.18823333333333, 'M_BLOCKING=1_best': 90.18823333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 89.92586666666666, 'M_BLOCKING=2_best': 89.92586666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 94.47713333333333, 'M_BLOCKING=3_best': 94.47713333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 94.90256666666667, 'M_BLOCKING=6_best': 94.90256666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 97.09346666666667, 'xsmm_reference_best': 97.09346666666667, 'xsmm_reference_cpu_freq': 2.499876, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 182.8835, 'M_BLOCKING=12_best': 182.8835, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 180.2, 'M_BLOCKING=16_best': 180.2, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 179.8037, 'M_BLOCKING=1_best': 179.8037, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 178.17283333333336, 'M_BLOCKING=2_best': 178.17283333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 183.17463333333333, 'M_BLOCKING=3_best': 183.17463333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 186.63653333333332, 'M_BLOCKING=6_best': 186.63653333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'xsmm_reference_avg': 174.60826666666665, 'xsmm_reference_best': 174.60826666666665, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 11.2671, 'M_BLOCKING=12_best': 11.2671, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.513699999999998, 'M_BLOCKING=16_best': 11.513699999999998, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.235866666666668, 'M_BLOCKING=1_best': 11.235866666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.258266666666666, 'M_BLOCKING=2_best': 11.258266666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.175733333333335, 'M_BLOCKING=3_best': 11.175733333333335, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.226866666666666, 'M_BLOCKING=6_best': 11.226866666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 11.043000000000001, 'xsmm_reference_best': 11.043000000000001, 'xsmm_reference_cpu_freq': 2.499886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 19.625666666666667, 'M_BLOCKING=12_best': 19.625666666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 18.772299999999998, 'M_BLOCKING=16_best': 18.772299999999998, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 18.610266666666668, 'M_BLOCKING=1_best': 18.610266666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 18.835866666666668, 'M_BLOCKING=2_best': 18.835866666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 19.00363333333333, 'M_BLOCKING=3_best': 19.00363333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 19.6445, 'M_BLOCKING=6_best': 19.6445, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 19.496566666666663, 'xsmm_reference_best': 19.496566666666663, 'xsmm_reference_cpu_freq': 2.499933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 32.565000000000005, 'M_BLOCKING=12_best': 32.565000000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 31.679566666666666, 'M_BLOCKING=16_best': 31.679566666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 31.102899999999998, 'M_BLOCKING=1_best': 31.102899999999998, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 31.219066666666667, 'M_BLOCKING=2_best': 31.219066666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 31.470633333333335, 'M_BLOCKING=3_best': 31.470633333333335, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 31.282933333333336, 'M_BLOCKING=6_best': 31.282933333333336, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 28.59143333333333, 'xsmm_reference_best': 28.59143333333333, 'xsmm_reference_cpu_freq': 2.499907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 53.2112, 'M_BLOCKING=12_best': 53.2112, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 51.76976666666666, 'M_BLOCKING=16_best': 51.76976666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 49.09543333333333, 'M_BLOCKING=1_best': 49.09543333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 48.8669, 'M_BLOCKING=2_best': 48.8669, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 51.5725, 'M_BLOCKING=3_best': 51.5725, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 51.161100000000005, 'M_BLOCKING=6_best': 51.161100000000005, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 51.004, 'xsmm_reference_best': 51.004, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 93.72913333333332, 'M_BLOCKING=12_best': 93.72913333333332, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 91.9015, 'M_BLOCKING=16_best': 91.9015, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 90.1796, 'M_BLOCKING=1_best': 90.1796, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 89.8794, 'M_BLOCKING=2_best': 89.8794, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 94.32066666666667, 'M_BLOCKING=3_best': 94.32066666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 94.92266666666666, 'M_BLOCKING=6_best': 94.92266666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'xsmm_reference_avg': 89.40203333333334, 'xsmm_reference_best': 89.40203333333334, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'sparse'}
