{'M_BLOCKING=12_avg': 14.250599999999999, 'M_BLOCKING=12_best': 14.250599999999999, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.6823, 'M_BLOCKING=16_best': 14.6823, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.307533333333334, 'M_BLOCKING=1_best': 14.307533333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.276333333333332, 'M_BLOCKING=2_best': 14.276333333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.388333333333332, 'M_BLOCKING=3_best': 14.388333333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.3048, 'M_BLOCKING=6_best': 14.3048, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.150566666666668, 'xsmm_reference_best': 14.150566666666668, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 27.6798, 'M_BLOCKING=12_best': 27.6798, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 26.60373333333333, 'M_BLOCKING=16_best': 26.60373333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 26.937133333333335, 'M_BLOCKING=1_best': 26.937133333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 27.172933333333333, 'M_BLOCKING=2_best': 27.172933333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 27.13356666666667, 'M_BLOCKING=3_best': 27.13356666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 27.133966666666666, 'M_BLOCKING=6_best': 27.133966666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 21.031533333333336, 'xsmm_reference_best': 21.031533333333336, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 43.11953333333334, 'M_BLOCKING=12_best': 43.11953333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 41.859500000000004, 'M_BLOCKING=16_best': 41.859500000000004, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 41.487566666666666, 'M_BLOCKING=1_best': 41.487566666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 41.70786666666666, 'M_BLOCKING=2_best': 41.70786666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 41.6859, 'M_BLOCKING=3_best': 41.6859, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 42.0392, 'M_BLOCKING=6_best': 42.0392, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 37.92313333333333, 'xsmm_reference_best': 37.92313333333333, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 69.27933333333334, 'M_BLOCKING=12_best': 69.27933333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 67.66326666666666, 'M_BLOCKING=16_best': 67.66326666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 64.7434, 'M_BLOCKING=1_best': 64.7434, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 64.8447, 'M_BLOCKING=2_best': 64.8447, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 68.02633333333333, 'M_BLOCKING=3_best': 68.02633333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 69.09646666666667, 'M_BLOCKING=6_best': 69.09646666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 64.73213333333334, 'xsmm_reference_best': 64.73213333333334, 'xsmm_reference_cpu_freq': 2.499907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 123.366, 'M_BLOCKING=12_best': 123.366, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 121.0545, 'M_BLOCKING=16_best': 121.0545, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 118.97959999999999, 'M_BLOCKING=1_best': 118.97959999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 119.19216666666667, 'M_BLOCKING=2_best': 119.19216666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 124.35726666666666, 'M_BLOCKING=3_best': 124.35726666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 124.56656666666666, 'M_BLOCKING=6_best': 124.56656666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 126.95866666666667, 'xsmm_reference_best': 126.95866666666667, 'xsmm_reference_cpu_freq': 2.499932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 323.96829999999994, 'M_BLOCKING=12_best': 323.96829999999994, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 321.66816666666665, 'M_BLOCKING=16_best': 321.66816666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 316.60499999999996, 'M_BLOCKING=1_best': 316.60499999999996, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 320.2845, 'M_BLOCKING=2_best': 320.2845, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 319.2969, 'M_BLOCKING=3_best': 319.2969, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 329.86656666666664, 'M_BLOCKING=6_best': 329.86656666666664, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 260.2647333333333, 'xsmm_reference_best': 260.2647333333333, 'xsmm_reference_cpu_freq': 2.499901, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 14.630633333333332, 'M_BLOCKING=12_best': 14.630633333333332, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 15.124233333333333, 'M_BLOCKING=16_best': 15.124233333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.617833333333333, 'M_BLOCKING=1_best': 14.617833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.653899999999998, 'M_BLOCKING=2_best': 14.653899999999998, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.693133333333332, 'M_BLOCKING=3_best': 14.693133333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.6473, 'M_BLOCKING=6_best': 14.6473, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.351199999999999, 'xsmm_reference_best': 14.351199999999999, 'xsmm_reference_cpu_freq': 2.499896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 26.4439, 'M_BLOCKING=12_best': 26.4439, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 26.4209, 'M_BLOCKING=16_best': 26.4209, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 26.307833333333335, 'M_BLOCKING=1_best': 26.307833333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 26.2365, 'M_BLOCKING=2_best': 26.2365, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 26.047633333333334, 'M_BLOCKING=3_best': 26.047633333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 25.831833333333336, 'M_BLOCKING=6_best': 25.831833333333336, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 20.4366, 'xsmm_reference_best': 20.4366, 'xsmm_reference_cpu_freq': 2.499918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 43.4357, 'M_BLOCKING=12_best': 43.4357, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 42.08226666666667, 'M_BLOCKING=16_best': 42.08226666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 42.049233333333326, 'M_BLOCKING=1_best': 42.049233333333326, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 41.72266666666667, 'M_BLOCKING=2_best': 41.72266666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 41.6968, 'M_BLOCKING=3_best': 41.6968, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 41.8379, 'M_BLOCKING=6_best': 41.8379, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 36.235733333333336, 'xsmm_reference_best': 36.235733333333336, 'xsmm_reference_cpu_freq': 2.49991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 69.26893333333334, 'M_BLOCKING=12_best': 69.26893333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 67.06253333333333, 'M_BLOCKING=16_best': 67.06253333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 64.63443333333333, 'M_BLOCKING=1_best': 64.63443333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 64.95393333333332, 'M_BLOCKING=2_best': 64.95393333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 68.09223333333334, 'M_BLOCKING=3_best': 68.09223333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 67.90683333333332, 'M_BLOCKING=6_best': 67.90683333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 66.455, 'xsmm_reference_best': 66.455, 'xsmm_reference_cpu_freq': 2.499915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 123.81926666666666, 'M_BLOCKING=12_best': 123.81926666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 121.04736666666666, 'M_BLOCKING=16_best': 121.04736666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 119.38969999999999, 'M_BLOCKING=1_best': 119.38969999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 119.52706666666667, 'M_BLOCKING=2_best': 119.52706666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 123.76559999999999, 'M_BLOCKING=3_best': 123.76559999999999, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 125.14446666666666, 'M_BLOCKING=6_best': 125.14446666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 118.30533333333332, 'xsmm_reference_best': 118.30533333333332, 'xsmm_reference_cpu_freq': 2.499971, 'xsmm_reference_kernel_type': 'sparse'}
