{'M_BLOCKING=12_avg': 7.9769000000000005, 'M_BLOCKING=12_best': 7.9769000000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.260733333333333, 'M_BLOCKING=16_best': 8.260733333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.904133333333333, 'M_BLOCKING=1_best': 7.904133333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.929133333333334, 'M_BLOCKING=2_best': 7.929133333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.951, 'M_BLOCKING=3_best': 7.951, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.953433333333334, 'M_BLOCKING=6_best': 7.953433333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.876566666666666, 'xsmm_reference_best': 7.876566666666666, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 13.977066666666667, 'M_BLOCKING=12_best': 13.977066666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 13.501866666666666, 'M_BLOCKING=16_best': 13.501866666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.138233333333334, 'M_BLOCKING=1_best': 14.138233333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 13.589433333333334, 'M_BLOCKING=2_best': 13.589433333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.716566666666667, 'M_BLOCKING=3_best': 13.716566666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.6637, 'M_BLOCKING=6_best': 13.6637, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 11.561433333333332, 'xsmm_reference_best': 11.561433333333332, 'xsmm_reference_cpu_freq': 2.499971, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 22.735766666666667, 'M_BLOCKING=12_best': 22.735766666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 21.458933333333334, 'M_BLOCKING=16_best': 21.458933333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 21.936366666666668, 'M_BLOCKING=1_best': 21.936366666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 22.600133333333336, 'M_BLOCKING=2_best': 22.600133333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 22.3587, 'M_BLOCKING=3_best': 22.3587, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 22.616033333333334, 'M_BLOCKING=6_best': 22.616033333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 19.130033333333333, 'xsmm_reference_best': 19.130033333333333, 'xsmm_reference_cpu_freq': 2.499885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 38.461400000000005, 'M_BLOCKING=12_best': 38.461400000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.531866666666666, 'M_BLOCKING=16_best': 37.531866666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 35.88516666666667, 'M_BLOCKING=1_best': 35.88516666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 35.6344, 'M_BLOCKING=2_best': 35.6344, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 37.48476666666667, 'M_BLOCKING=3_best': 37.48476666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 38.002500000000005, 'M_BLOCKING=6_best': 38.002500000000005, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 35.39026666666667, 'xsmm_reference_best': 35.39026666666667, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 98.12543333333333, 'M_BLOCKING=12_best': 98.12543333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 96.8835, 'M_BLOCKING=16_best': 96.8835, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 96.77523333333333, 'M_BLOCKING=1_best': 96.77523333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 95.7413, 'M_BLOCKING=2_best': 95.7413, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 97.09136666666667, 'M_BLOCKING=3_best': 97.09136666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 99.9856, 'M_BLOCKING=6_best': 99.9856, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 80.66329999999999, 'xsmm_reference_best': 80.66329999999999, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 267.8598, 'M_BLOCKING=12_best': 267.8598, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 276.92286666666666, 'M_BLOCKING=16_best': 276.92286666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 249.88676666666666, 'M_BLOCKING=1_best': 249.88676666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 245.70793333333333, 'M_BLOCKING=2_best': 245.70793333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 244.2635, 'M_BLOCKING=3_best': 244.2635, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 266.6009, 'M_BLOCKING=6_best': 266.6009, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 198.817, 'xsmm_reference_best': 198.817, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 8.224433333333332, 'M_BLOCKING=12_best': 8.224433333333332, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.474533333333333, 'M_BLOCKING=16_best': 8.474533333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.147833333333333, 'M_BLOCKING=1_best': 8.147833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.237233333333332, 'M_BLOCKING=2_best': 8.237233333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.171033333333334, 'M_BLOCKING=3_best': 8.171033333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.2165, 'M_BLOCKING=6_best': 8.2165, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 8.001233333333333, 'xsmm_reference_best': 8.001233333333333, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 13.9725, 'M_BLOCKING=12_best': 13.9725, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 13.777366666666667, 'M_BLOCKING=16_best': 13.777366666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.344433333333335, 'M_BLOCKING=1_best': 13.344433333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 13.004166666666666, 'M_BLOCKING=2_best': 13.004166666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.9244, 'M_BLOCKING=3_best': 13.9244, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.2448, 'M_BLOCKING=6_best': 13.2448, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 11.097466666666666, 'xsmm_reference_best': 11.097466666666666, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 23.475099999999998, 'M_BLOCKING=12_best': 23.475099999999998, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 22.784333333333333, 'M_BLOCKING=16_best': 22.784333333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 22.7509, 'M_BLOCKING=1_best': 22.7509, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 22.828133333333334, 'M_BLOCKING=2_best': 22.828133333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 22.116300000000003, 'M_BLOCKING=3_best': 22.116300000000003, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 21.921499999999998, 'M_BLOCKING=6_best': 21.921499999999998, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 19.199566666666666, 'xsmm_reference_best': 19.199566666666666, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 37.976, 'M_BLOCKING=12_best': 37.976, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 36.95563333333334, 'M_BLOCKING=16_best': 36.95563333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 35.333933333333334, 'M_BLOCKING=1_best': 35.333933333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 35.5458, 'M_BLOCKING=2_best': 35.5458, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 38.0447, 'M_BLOCKING=3_best': 38.0447, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 37.754466666666666, 'M_BLOCKING=6_best': 37.754466666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 36.6038, 'xsmm_reference_best': 36.6038, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 98.7132, 'M_BLOCKING=12_best': 98.7132, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 96.41113333333332, 'M_BLOCKING=16_best': 96.41113333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 95.46486666666667, 'M_BLOCKING=1_best': 95.46486666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 95.1519, 'M_BLOCKING=2_best': 95.1519, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 95.82226666666666, 'M_BLOCKING=3_best': 95.82226666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 100.23623333333333, 'M_BLOCKING=6_best': 100.23623333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 78.28733333333334, 'xsmm_reference_best': 78.28733333333334, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'sparse'}
