{'M_BLOCKING=12_avg': 4.492133333333333, 'M_BLOCKING=12_best': 4.492133333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 4.633333333333334, 'M_BLOCKING=16_best': 4.633333333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.478533333333333, 'M_BLOCKING=1_best': 4.478533333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.4825333333333335, 'M_BLOCKING=2_best': 4.4825333333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 4.4717, 'M_BLOCKING=3_best': 4.4717, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 4.4928333333333335, 'M_BLOCKING=6_best': 4.4928333333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 4.3107, 'xsmm_reference_best': 4.3107, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 7.4521, 'M_BLOCKING=12_best': 7.4521, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 7.239766666666667, 'M_BLOCKING=16_best': 7.239766666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.270633333333334, 'M_BLOCKING=1_best': 7.270633333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.906000000000001, 'M_BLOCKING=2_best': 6.906000000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.1858, 'M_BLOCKING=3_best': 7.1858, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.188733333333333, 'M_BLOCKING=6_best': 7.188733333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 6.9151, 'xsmm_reference_best': 6.9151, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 12.159733333333334, 'M_BLOCKING=12_best': 12.159733333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 12.460966666666668, 'M_BLOCKING=16_best': 12.460966666666668, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.8013, 'M_BLOCKING=1_best': 10.8013, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.724233333333332, 'M_BLOCKING=2_best': 11.724233333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.520266666666664, 'M_BLOCKING=3_best': 11.520266666666664, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 12.383533333333332, 'M_BLOCKING=6_best': 12.383533333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 11.166099999999998, 'xsmm_reference_best': 11.166099999999998, 'xsmm_reference_cpu_freq': 2.499966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 21.069633333333336, 'M_BLOCKING=12_best': 21.069633333333336, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 21.139400000000002, 'M_BLOCKING=16_best': 21.139400000000002, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 19.309966666666664, 'M_BLOCKING=1_best': 19.309966666666664, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 19.9637, 'M_BLOCKING=2_best': 19.9637, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 20.472933333333334, 'M_BLOCKING=3_best': 20.472933333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 20.667666666666666, 'M_BLOCKING=6_best': 20.667666666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 20.081566666666667, 'xsmm_reference_best': 20.081566666666667, 'xsmm_reference_cpu_freq': 2.499885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 38.2145, 'M_BLOCKING=12_best': 38.2145, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.42406666666667, 'M_BLOCKING=16_best': 37.42406666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 36.643699999999995, 'M_BLOCKING=1_best': 36.643699999999995, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 36.51736666666667, 'M_BLOCKING=2_best': 36.51736666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 38.55403333333334, 'M_BLOCKING=3_best': 38.55403333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 38.953133333333334, 'M_BLOCKING=6_best': 38.953133333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 39.924200000000006, 'xsmm_reference_best': 39.924200000000006, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 76.9503, 'M_BLOCKING=12_best': 76.9503, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 75.42046666666667, 'M_BLOCKING=16_best': 75.42046666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 75.19773333333333, 'M_BLOCKING=1_best': 75.19773333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 74.81306666666666, 'M_BLOCKING=2_best': 74.81306666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 76.4851, 'M_BLOCKING=3_best': 76.4851, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 78.1864, 'M_BLOCKING=6_best': 78.1864, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 72.82316666666667, 'xsmm_reference_best': 72.82316666666667, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 4.592466666666667, 'M_BLOCKING=12_best': 4.592466666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 4.714466666666666, 'M_BLOCKING=16_best': 4.714466666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.5723666666666665, 'M_BLOCKING=1_best': 4.5723666666666665, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.580033333333334, 'M_BLOCKING=2_best': 4.580033333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 4.5761666666666665, 'M_BLOCKING=3_best': 4.5761666666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 4.594033333333333, 'M_BLOCKING=6_best': 4.594033333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 4.470300000000001, 'xsmm_reference_best': 4.470300000000001, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 6.757666666666666, 'M_BLOCKING=12_best': 6.757666666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 6.6301, 'M_BLOCKING=16_best': 6.6301, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.678766666666666, 'M_BLOCKING=1_best': 6.678766666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.5161, 'M_BLOCKING=2_best': 6.5161, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.5927, 'M_BLOCKING=3_best': 6.5927, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.593766666666666, 'M_BLOCKING=6_best': 6.593766666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 6.7269, 'xsmm_reference_best': 6.7269, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 12.299299999999999, 'M_BLOCKING=12_best': 12.299299999999999, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 12.325333333333333, 'M_BLOCKING=16_best': 12.325333333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 12.055033333333334, 'M_BLOCKING=1_best': 12.055033333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 12.684966666666666, 'M_BLOCKING=2_best': 12.684966666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.496633333333333, 'M_BLOCKING=3_best': 11.496633333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.536833333333334, 'M_BLOCKING=6_best': 11.536833333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 10.370800000000001, 'xsmm_reference_best': 10.370800000000001, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 21.246933333333335, 'M_BLOCKING=12_best': 21.246933333333335, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 20.340066666666665, 'M_BLOCKING=16_best': 20.340066666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 19.380266666666667, 'M_BLOCKING=1_best': 19.380266666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 19.64766666666667, 'M_BLOCKING=2_best': 19.64766666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 20.9845, 'M_BLOCKING=3_best': 20.9845, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 20.61756666666667, 'M_BLOCKING=6_best': 20.61756666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 20.091866666666665, 'xsmm_reference_best': 20.091866666666665, 'xsmm_reference_cpu_freq': 2.499969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 38.586666666666666, 'M_BLOCKING=12_best': 38.586666666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.70393333333333, 'M_BLOCKING=16_best': 37.70393333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 37.05786666666667, 'M_BLOCKING=1_best': 37.05786666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 36.82566666666666, 'M_BLOCKING=2_best': 36.82566666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 38.533, 'M_BLOCKING=3_best': 38.533, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 38.66393333333334, 'M_BLOCKING=6_best': 38.66393333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 36.46566666666667, 'xsmm_reference_best': 36.46566666666667, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'sparse'}
