{'M_BLOCKING=12_avg': 7.997233333333333, 'M_BLOCKING=12_best': 7.997233333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.279433333333333, 'M_BLOCKING=16_best': 8.279433333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.960766666666666, 'M_BLOCKING=1_best': 7.960766666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.965933333333334, 'M_BLOCKING=2_best': 7.965933333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.920433333333333, 'M_BLOCKING=3_best': 7.920433333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.943533333333335, 'M_BLOCKING=6_best': 7.943533333333335, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.758433333333333, 'xsmm_reference_best': 7.758433333333333, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 13.975633333333333, 'M_BLOCKING=12_best': 13.975633333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.1398, 'M_BLOCKING=16_best': 14.1398, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.881666666666666, 'M_BLOCKING=1_best': 14.881666666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 15.074733333333333, 'M_BLOCKING=2_best': 15.074733333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.4048, 'M_BLOCKING=3_best': 14.4048, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.824666666666667, 'M_BLOCKING=6_best': 13.824666666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 11.754533333333333, 'xsmm_reference_best': 11.754533333333333, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 22.705566666666666, 'M_BLOCKING=12_best': 22.705566666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 22.488466666666667, 'M_BLOCKING=16_best': 22.488466666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 22.307433333333332, 'M_BLOCKING=1_best': 22.307433333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 23.004700000000003, 'M_BLOCKING=2_best': 23.004700000000003, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 23.419066666666666, 'M_BLOCKING=3_best': 23.419066666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 22.469066666666667, 'M_BLOCKING=6_best': 22.469066666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 19.51963333333333, 'xsmm_reference_best': 19.51963333333333, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 39.71773333333333, 'M_BLOCKING=12_best': 39.71773333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.50953333333334, 'M_BLOCKING=16_best': 37.50953333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 37.73796666666667, 'M_BLOCKING=1_best': 37.73796666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 36.223333333333336, 'M_BLOCKING=2_best': 36.223333333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 37.858200000000004, 'M_BLOCKING=3_best': 37.858200000000004, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 38.59656666666667, 'M_BLOCKING=6_best': 38.59656666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 35.905633333333334, 'xsmm_reference_best': 35.905633333333334, 'xsmm_reference_cpu_freq': 2.499979, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 98.01700000000001, 'M_BLOCKING=12_best': 98.01700000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 97.20716666666667, 'M_BLOCKING=16_best': 97.20716666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 97.02993333333333, 'M_BLOCKING=1_best': 97.02993333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 98.3908, 'M_BLOCKING=2_best': 98.3908, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 96.01243333333333, 'M_BLOCKING=3_best': 96.01243333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 102.89453333333333, 'M_BLOCKING=6_best': 102.89453333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 80.51486666666666, 'xsmm_reference_best': 80.51486666666666, 'xsmm_reference_cpu_freq': 2.499899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 273.0348666666667, 'M_BLOCKING=12_best': 273.0348666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 277.9798666666667, 'M_BLOCKING=16_best': 277.9798666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 253.7163, 'M_BLOCKING=1_best': 253.7163, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 256.454, 'M_BLOCKING=2_best': 256.454, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 252.88, 'M_BLOCKING=3_best': 252.88, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 264.39756666666665, 'M_BLOCKING=6_best': 264.39756666666665, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 199.5040666666667, 'xsmm_reference_best': 199.5040666666667, 'xsmm_reference_cpu_freq': 2.499943, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 8.224, 'M_BLOCKING=12_best': 8.224, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.455333333333332, 'M_BLOCKING=16_best': 8.455333333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.1357, 'M_BLOCKING=1_best': 8.1357, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.155433333333333, 'M_BLOCKING=2_best': 8.155433333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.245733333333332, 'M_BLOCKING=3_best': 8.245733333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.166033333333333, 'M_BLOCKING=6_best': 8.166033333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 8.157066666666667, 'xsmm_reference_best': 8.157066666666667, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 14.464666666666668, 'M_BLOCKING=12_best': 14.464666666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.289633333333335, 'M_BLOCKING=16_best': 14.289633333333335, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.799266666666664, 'M_BLOCKING=1_best': 13.799266666666664, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.473866666666668, 'M_BLOCKING=2_best': 14.473866666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.196466666666668, 'M_BLOCKING=3_best': 13.196466666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.589933333333333, 'M_BLOCKING=6_best': 14.589933333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 11.119933333333334, 'xsmm_reference_best': 11.119933333333334, 'xsmm_reference_cpu_freq': 2.499973, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 23.6696, 'M_BLOCKING=12_best': 23.6696, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 22.911366666666666, 'M_BLOCKING=16_best': 22.911366666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 22.574633333333335, 'M_BLOCKING=1_best': 22.574633333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 22.660700000000002, 'M_BLOCKING=2_best': 22.660700000000002, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 23.81586666666667, 'M_BLOCKING=3_best': 23.81586666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 23.082766666666664, 'M_BLOCKING=6_best': 23.082766666666664, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 19.2737, 'xsmm_reference_best': 19.2737, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 39.11026666666667, 'M_BLOCKING=12_best': 39.11026666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.30056666666667, 'M_BLOCKING=16_best': 37.30056666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 37.42906666666667, 'M_BLOCKING=1_best': 37.42906666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 36.2176, 'M_BLOCKING=2_best': 36.2176, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 38.1167, 'M_BLOCKING=3_best': 38.1167, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 37.4249, 'M_BLOCKING=6_best': 37.4249, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 36.937733333333334, 'xsmm_reference_best': 36.937733333333334, 'xsmm_reference_cpu_freq': 2.499906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 100.87203333333333, 'M_BLOCKING=12_best': 100.87203333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 98.0239, 'M_BLOCKING=16_best': 98.0239, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 96.46746666666667, 'M_BLOCKING=1_best': 96.46746666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 98.79273333333335, 'M_BLOCKING=2_best': 98.79273333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 96.56846666666667, 'M_BLOCKING=3_best': 96.56846666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 104.97493333333334, 'M_BLOCKING=6_best': 104.97493333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 77.70859999999999, 'xsmm_reference_best': 77.70859999999999, 'xsmm_reference_cpu_freq': 2.49993, 'xsmm_reference_kernel_type': 'sparse'}
