{'M_BLOCKING=12_avg': 4.475066666666667, 'M_BLOCKING=12_best': 4.475066666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 4.626366666666667, 'M_BLOCKING=16_best': 4.626366666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.456466666666667, 'M_BLOCKING=1_best': 4.456466666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.4608333333333325, 'M_BLOCKING=2_best': 4.4608333333333325, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 4.467933333333334, 'M_BLOCKING=3_best': 4.467933333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 4.490966666666667, 'M_BLOCKING=6_best': 4.490966666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 4.331166666666666, 'xsmm_reference_best': 4.331166666666666, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 7.211633333333333, 'M_BLOCKING=12_best': 7.211633333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 6.900766666666667, 'M_BLOCKING=16_best': 6.900766666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.303566666666667, 'M_BLOCKING=1_best': 7.303566666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.151433333333333, 'M_BLOCKING=2_best': 7.151433333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.220233333333334, 'M_BLOCKING=3_best': 7.220233333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.8642666666666665, 'M_BLOCKING=6_best': 6.8642666666666665, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 6.645933333333335, 'xsmm_reference_best': 6.645933333333335, 'xsmm_reference_cpu_freq': 2.499942, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 12.067199999999998, 'M_BLOCKING=12_best': 12.067199999999998, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.626, 'M_BLOCKING=16_best': 11.626, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.1993, 'M_BLOCKING=1_best': 11.1993, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.983433333333332, 'M_BLOCKING=2_best': 10.983433333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.4643, 'M_BLOCKING=3_best': 11.4643, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.103166666666668, 'M_BLOCKING=6_best': 11.103166666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 11.111266666666666, 'xsmm_reference_best': 11.111266666666666, 'xsmm_reference_cpu_freq': 2.499983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 20.291166666666665, 'M_BLOCKING=12_best': 20.291166666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 20.917099999999998, 'M_BLOCKING=16_best': 20.917099999999998, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 19.539233333333335, 'M_BLOCKING=1_best': 19.539233333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 19.706233333333333, 'M_BLOCKING=2_best': 19.706233333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 20.172633333333334, 'M_BLOCKING=3_best': 20.172633333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 20.3226, 'M_BLOCKING=6_best': 20.3226, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 19.646, 'xsmm_reference_best': 19.646, 'xsmm_reference_cpu_freq': 2.499903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 38.3606, 'M_BLOCKING=12_best': 38.3606, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.7183, 'M_BLOCKING=16_best': 37.7183, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 36.40343333333333, 'M_BLOCKING=1_best': 36.40343333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 36.31803333333333, 'M_BLOCKING=2_best': 36.31803333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 38.1141, 'M_BLOCKING=3_best': 38.1141, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 39.15213333333334, 'M_BLOCKING=6_best': 39.15213333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 39.896233333333335, 'xsmm_reference_best': 39.896233333333335, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 76.31433333333332, 'M_BLOCKING=12_best': 76.31433333333332, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 75.16856666666666, 'M_BLOCKING=16_best': 75.16856666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 75.12256666666667, 'M_BLOCKING=1_best': 75.12256666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 75.18530000000001, 'M_BLOCKING=2_best': 75.18530000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 76.34840000000001, 'M_BLOCKING=3_best': 76.34840000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 77.8683, 'M_BLOCKING=6_best': 77.8683, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'xsmm_reference_avg': 72.62053333333333, 'xsmm_reference_best': 72.62053333333333, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 4.584366666666667, 'M_BLOCKING=12_best': 4.584366666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 4.709400000000001, 'M_BLOCKING=16_best': 4.709400000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.581833333333335, 'M_BLOCKING=1_best': 4.581833333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.582366666666667, 'M_BLOCKING=2_best': 4.582366666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 4.5703000000000005, 'M_BLOCKING=3_best': 4.5703000000000005, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 4.5716, 'M_BLOCKING=6_best': 4.5716, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 4.467366666666666, 'xsmm_reference_best': 4.467366666666666, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 6.942566666666666, 'M_BLOCKING=12_best': 6.942566666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 6.6421, 'M_BLOCKING=16_best': 6.6421, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.546166666666666, 'M_BLOCKING=1_best': 6.546166666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.552933333333333, 'M_BLOCKING=2_best': 6.552933333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.6099000000000006, 'M_BLOCKING=3_best': 6.6099000000000006, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.837466666666667, 'M_BLOCKING=6_best': 6.837466666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 6.5277666666666665, 'xsmm_reference_best': 6.5277666666666665, 'xsmm_reference_cpu_freq': 2.499883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 11.917, 'M_BLOCKING=12_best': 11.917, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.695466666666666, 'M_BLOCKING=16_best': 11.695466666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 12.2876, 'M_BLOCKING=1_best': 12.2876, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.848833333333335, 'M_BLOCKING=2_best': 11.848833333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.405133333333334, 'M_BLOCKING=3_best': 11.405133333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.598800000000002, 'M_BLOCKING=6_best': 11.598800000000002, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 10.4116, 'xsmm_reference_best': 10.4116, 'xsmm_reference_cpu_freq': 2.499963, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 21.310133333333333, 'M_BLOCKING=12_best': 21.310133333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 20.388633333333335, 'M_BLOCKING=16_best': 20.388633333333335, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 19.0513, 'M_BLOCKING=1_best': 19.0513, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 19.508300000000002, 'M_BLOCKING=2_best': 19.508300000000002, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 20.535933333333332, 'M_BLOCKING=3_best': 20.535933333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 20.5775, 'M_BLOCKING=6_best': 20.5775, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 19.986933333333333, 'xsmm_reference_best': 19.986933333333333, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 38.71373333333334, 'M_BLOCKING=12_best': 38.71373333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.43213333333333, 'M_BLOCKING=16_best': 37.43213333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 36.693133333333336, 'M_BLOCKING=1_best': 36.693133333333336, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 36.523466666666664, 'M_BLOCKING=2_best': 36.523466666666664, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 38.0334, 'M_BLOCKING=3_best': 38.0334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 38.08283333333334, 'M_BLOCKING=6_best': 38.08283333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'xsmm_reference_avg': 36.4388, 'xsmm_reference_best': 36.4388, 'xsmm_reference_cpu_freq': 2.499968, 'xsmm_reference_kernel_type': 'sparse'}
