{'M_BLOCKING=12_avg': 8.0299, 'M_BLOCKING=12_best': 8.0299, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.233066666666666, 'M_BLOCKING=16_best': 8.233066666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.993633333333333, 'M_BLOCKING=1_best': 7.993633333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.9165, 'M_BLOCKING=2_best': 7.9165, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.943266666666667, 'M_BLOCKING=3_best': 7.943266666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.998033333333334, 'M_BLOCKING=6_best': 7.998033333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.784833333333332, 'xsmm_reference_best': 7.784833333333332, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 14.254066666666667, 'M_BLOCKING=12_best': 14.254066666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.779833333333332, 'M_BLOCKING=16_best': 14.779833333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.497700000000002, 'M_BLOCKING=1_best': 13.497700000000002, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.4297, 'M_BLOCKING=2_best': 14.4297, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.813833333333331, 'M_BLOCKING=3_best': 13.813833333333331, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.1104, 'M_BLOCKING=6_best': 14.1104, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 11.514433333333333, 'xsmm_reference_best': 11.514433333333333, 'xsmm_reference_cpu_freq': 2.499931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 22.696266666666663, 'M_BLOCKING=12_best': 22.696266666666663, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 21.863433333333333, 'M_BLOCKING=16_best': 21.863433333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 22.35393333333333, 'M_BLOCKING=1_best': 22.35393333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 22.430733333333333, 'M_BLOCKING=2_best': 22.430733333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 22.7928, 'M_BLOCKING=3_best': 22.7928, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 22.29796666666667, 'M_BLOCKING=6_best': 22.29796666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 19.7609, 'xsmm_reference_best': 19.7609, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 38.47356666666666, 'M_BLOCKING=12_best': 38.47356666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.57106666666667, 'M_BLOCKING=16_best': 37.57106666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 35.7779, 'M_BLOCKING=1_best': 35.7779, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 35.50596666666667, 'M_BLOCKING=2_best': 35.50596666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 38.15846666666666, 'M_BLOCKING=3_best': 38.15846666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 38.31126666666667, 'M_BLOCKING=6_best': 38.31126666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 35.8487, 'xsmm_reference_best': 35.8487, 'xsmm_reference_cpu_freq': 2.499974, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 98.4638, 'M_BLOCKING=12_best': 98.4638, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 98.00833333333334, 'M_BLOCKING=16_best': 98.00833333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 97.91463333333333, 'M_BLOCKING=1_best': 97.91463333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 98.66636666666666, 'M_BLOCKING=2_best': 98.66636666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 96.79256666666667, 'M_BLOCKING=3_best': 96.79256666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 103.11826666666666, 'M_BLOCKING=6_best': 103.11826666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 80.94076666666666, 'xsmm_reference_best': 80.94076666666666, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 257.84113333333335, 'M_BLOCKING=12_best': 257.84113333333335, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 271.54856666666666, 'M_BLOCKING=16_best': 271.54856666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 252.69846666666666, 'M_BLOCKING=1_best': 252.69846666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 255.4496333333333, 'M_BLOCKING=2_best': 255.4496333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 257.20436666666666, 'M_BLOCKING=3_best': 257.20436666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 264.58729999999997, 'M_BLOCKING=6_best': 264.58729999999997, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'xsmm_reference_avg': 201.25390000000002, 'xsmm_reference_best': 201.25390000000002, 'xsmm_reference_cpu_freq': 2.499903, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 8.165366666666667, 'M_BLOCKING=12_best': 8.165366666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.442266666666667, 'M_BLOCKING=16_best': 8.442266666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.147133333333333, 'M_BLOCKING=1_best': 8.147133333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.136633333333332, 'M_BLOCKING=2_best': 8.136633333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.1436, 'M_BLOCKING=3_best': 8.1436, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.268799999999999, 'M_BLOCKING=6_best': 8.268799999999999, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.892066666666667, 'xsmm_reference_best': 7.892066666666667, 'xsmm_reference_cpu_freq': 2.499896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 13.186966666666667, 'M_BLOCKING=12_best': 13.186966666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 12.961733333333333, 'M_BLOCKING=16_best': 12.961733333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.342166666666666, 'M_BLOCKING=1_best': 13.342166666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.248766666666665, 'M_BLOCKING=2_best': 14.248766666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.0452, 'M_BLOCKING=3_best': 14.0452, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 13.103833333333334, 'M_BLOCKING=6_best': 13.103833333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 11.190833333333334, 'xsmm_reference_best': 11.190833333333334, 'xsmm_reference_cpu_freq': 2.499978, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 23.475233333333332, 'M_BLOCKING=12_best': 23.475233333333332, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 22.058033333333334, 'M_BLOCKING=16_best': 22.058033333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 22.331433333333333, 'M_BLOCKING=1_best': 22.331433333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 22.675333333333334, 'M_BLOCKING=2_best': 22.675333333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 23.4074, 'M_BLOCKING=3_best': 23.4074, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 22.371133333333333, 'M_BLOCKING=6_best': 22.371133333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 18.268266666666666, 'xsmm_reference_best': 18.268266666666666, 'xsmm_reference_cpu_freq': 2.499893, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 38.879133333333336, 'M_BLOCKING=12_best': 38.879133333333336, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 37.243100000000005, 'M_BLOCKING=16_best': 37.243100000000005, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 36.25843333333333, 'M_BLOCKING=1_best': 36.25843333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 36.36313333333333, 'M_BLOCKING=2_best': 36.36313333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 37.6317, 'M_BLOCKING=3_best': 37.6317, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 37.547000000000004, 'M_BLOCKING=6_best': 37.547000000000004, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 36.60850000000001, 'xsmm_reference_best': 36.60850000000001, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 98.59020000000001, 'M_BLOCKING=12_best': 98.59020000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 97.96409999999999, 'M_BLOCKING=16_best': 97.96409999999999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 98.67363333333333, 'M_BLOCKING=1_best': 98.67363333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 96.48743333333333, 'M_BLOCKING=2_best': 96.48743333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 96.36473333333333, 'M_BLOCKING=3_best': 96.36473333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 102.7707, 'M_BLOCKING=6_best': 102.7707, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'xsmm_reference_avg': 78.03126666666667, 'xsmm_reference_best': 78.03126666666667, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'sparse'}
