{'M_BLOCKING=12_avg': 14.241966666666666, 'M_BLOCKING=12_best': 14.241966666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.696633333333333, 'M_BLOCKING=16_best': 14.696633333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.245333333333333, 'M_BLOCKING=1_best': 14.245333333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.281933333333335, 'M_BLOCKING=2_best': 14.281933333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.186466666666668, 'M_BLOCKING=3_best': 14.186466666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.299266666666666, 'M_BLOCKING=6_best': 14.299266666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.834, 'xsmm_reference_best': 14.834, 'xsmm_reference_cpu_freq': 2.499878, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 27.542933333333334, 'M_BLOCKING=12_best': 27.542933333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 26.78536666666667, 'M_BLOCKING=16_best': 26.78536666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 27.6013, 'M_BLOCKING=1_best': 27.6013, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 27.01993333333333, 'M_BLOCKING=2_best': 27.01993333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 26.850099999999998, 'M_BLOCKING=3_best': 26.850099999999998, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 26.915633333333336, 'M_BLOCKING=6_best': 26.915633333333336, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 20.773166666666665, 'xsmm_reference_best': 20.773166666666665, 'xsmm_reference_cpu_freq': 2.49988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 42.72193333333333, 'M_BLOCKING=12_best': 42.72193333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 41.798199999999994, 'M_BLOCKING=16_best': 41.798199999999994, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 41.16773333333333, 'M_BLOCKING=1_best': 41.16773333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 41.60363333333333, 'M_BLOCKING=2_best': 41.60363333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 41.558166666666665, 'M_BLOCKING=3_best': 41.558166666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 42.30233333333334, 'M_BLOCKING=6_best': 42.30233333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 38.62833333333333, 'xsmm_reference_best': 38.62833333333333, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 70.1575, 'M_BLOCKING=12_best': 70.1575, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 67.7503, 'M_BLOCKING=16_best': 67.7503, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 64.8081, 'M_BLOCKING=1_best': 64.8081, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 65.4001, 'M_BLOCKING=2_best': 65.4001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 68.28593333333333, 'M_BLOCKING=3_best': 68.28593333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 69.1431, 'M_BLOCKING=6_best': 69.1431, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 65.12006666666667, 'xsmm_reference_best': 65.12006666666667, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 124.9336, 'M_BLOCKING=12_best': 124.9336, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 122.4907, 'M_BLOCKING=16_best': 122.4907, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 119.34746666666666, 'M_BLOCKING=1_best': 119.34746666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 119.87683333333332, 'M_BLOCKING=2_best': 119.87683333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 124.74903333333333, 'M_BLOCKING=3_best': 124.74903333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 124.55146666666666, 'M_BLOCKING=6_best': 124.55146666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 126.99753333333334, 'xsmm_reference_best': 126.99753333333334, 'xsmm_reference_cpu_freq': 2.49988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 329.6682333333334, 'M_BLOCKING=12_best': 329.6682333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 326.0086333333333, 'M_BLOCKING=16_best': 326.0086333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 314.0587666666667, 'M_BLOCKING=1_best': 314.0587666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 312.42983333333336, 'M_BLOCKING=2_best': 312.42983333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 317.6149666666667, 'M_BLOCKING=3_best': 317.6149666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 334.61966666666666, 'M_BLOCKING=6_best': 334.61966666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'xsmm_reference_avg': 261.6075, 'xsmm_reference_best': 261.6075, 'xsmm_reference_cpu_freq': 2.499959, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 14.635566666666668, 'M_BLOCKING=12_best': 14.635566666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 15.0668, 'M_BLOCKING=16_best': 15.0668, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.823733333333333, 'M_BLOCKING=1_best': 14.823733333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 15.358866666666668, 'M_BLOCKING=2_best': 15.358866666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.619566666666666, 'M_BLOCKING=3_best': 14.619566666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.698366666666667, 'M_BLOCKING=6_best': 14.698366666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.6739, 'xsmm_reference_best': 14.6739, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 26.553133333333335, 'M_BLOCKING=12_best': 26.553133333333335, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 26.146166666666666, 'M_BLOCKING=16_best': 26.146166666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 25.819399999999998, 'M_BLOCKING=1_best': 25.819399999999998, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 26.5751, 'M_BLOCKING=2_best': 26.5751, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 25.73143333333333, 'M_BLOCKING=3_best': 25.73143333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 26.277933333333333, 'M_BLOCKING=6_best': 26.277933333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 20.299233333333333, 'xsmm_reference_best': 20.299233333333333, 'xsmm_reference_cpu_freq': 2.499935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 43.40506666666667, 'M_BLOCKING=12_best': 43.40506666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 42.011966666666666, 'M_BLOCKING=16_best': 42.011966666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 41.87506666666666, 'M_BLOCKING=1_best': 41.87506666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 41.90306666666667, 'M_BLOCKING=2_best': 41.90306666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 41.65866666666667, 'M_BLOCKING=3_best': 41.65866666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 42.2513, 'M_BLOCKING=6_best': 42.2513, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 36.72646666666667, 'xsmm_reference_best': 36.72646666666667, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 69.7055, 'M_BLOCKING=12_best': 69.7055, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 66.98526666666666, 'M_BLOCKING=16_best': 66.98526666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 64.81163333333333, 'M_BLOCKING=1_best': 64.81163333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 65.35216666666666, 'M_BLOCKING=2_best': 65.35216666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 68.0009, 'M_BLOCKING=3_best': 68.0009, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 67.72686666666667, 'M_BLOCKING=6_best': 67.72686666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 67.06786666666667, 'xsmm_reference_best': 67.06786666666667, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 124.945, 'M_BLOCKING=12_best': 124.945, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 122.1541, 'M_BLOCKING=16_best': 122.1541, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 120.42703333333334, 'M_BLOCKING=1_best': 120.42703333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 120.2007, 'M_BLOCKING=2_best': 120.2007, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 124.05736666666667, 'M_BLOCKING=3_best': 124.05736666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 125.13396666666668, 'M_BLOCKING=6_best': 125.13396666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'xsmm_reference_avg': 118.69489999999999, 'xsmm_reference_best': 118.69489999999999, 'xsmm_reference_cpu_freq': 2.499976, 'xsmm_reference_kernel_type': 'sparse'}
